track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,451,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
2,451,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
3,451,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
4,451,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
5,451,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
6,766,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
7,766,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
8,253,5.04,1.87,1.87,1.86,1.0,1.006,0.994,0.0,0.79,immotile
9,253,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
10,253,5.04,58.72,12.24,57.46,0.209,0.213,0.978,0.1,14.88,non_progressive
11,253,5.04,0.62,0.62,0.62,1.0,1.014,0.987,0.0,5.16,immotile
