track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,1470,29.38,18.29,0.02,5.78,0.001,0.004,0.316,0.25,24.2,non_progressive
3,1470,29.38,15.88,0.01,5.0,0.0,0.001,0.315,0.21,24.37,non_progressive
4,1470,29.38,10.09,0.02,3.21,0.002,0.006,0.319,0.14,23.62,non_progressive
5,1470,29.38,12.0,0.04,3.54,0.003,0.011,0.295,0.17,23.79,non_progressive
6,920,18.38,35.11,3.8,23.47,0.108,0.162,0.668,0.37,17.74,non_progressive
7,473,9.44,18.78,0.88,7.73,0.047,0.113,0.412,0.27,22.46,non_progressive
12,491,9.8,19.33,1.79,7.71,0.093,0.232,0.399,0.28,23.57,non_progressive
14,943,18.84,27.98,1.6,9.5,0.057,0.168,0.34,0.4,23.57,non_progressive
15,478,9.540000000000001,12.61,1.96,5.74,0.155,0.341,0.455,0.17,22.22,non_progressive
22,916,18.3,9.8,1.0,4.91,0.102,0.203,0.501,0.13,21.86,non_progressive
36,518,10.34,8.97,0.2,3.42,0.023,0.059,0.381,0.13,23.4,non_progressive
38,469,9.36,8.44,0.84,3.47,0.099,0.242,0.411,0.11,23.5,non_progressive
39,469,9.36,8.57,0.17,3.62,0.02,0.047,0.423,0.11,23.82,non_progressive
41,346,6.9,47.69,9.9,41.63,0.208,0.238,0.873,0.36,15.22,non_progressive
42,469,9.36,5.23,0.21,2.58,0.04,0.082,0.494,0.07,23.08,non_progressive
43,465,9.28,13.69,2.36,9.14,0.173,0.259,0.668,0.15,20.26,non_progressive
44,37,0.72,94.54,49.85,65.12,0.527,0.766,0.689,0.97,15.28,progressive
45,100,1.98,51.23,13.49,39.12,0.263,0.345,0.764,0.51,17.68,non_progressive
47,386,7.7,20.59,0.8,6.96,0.039,0.115,0.338,0.3,22.6,non_progressive
51,34,0.66,73.31,54.13,57.51,0.738,0.941,0.785,0.79,18.18,progressive
64,27,0.52,89.57,75.87,74.42,0.847,1.019,0.831,0.8,23.08,progressive
111,21,0.4,74.45,46.23,48.35,0.621,0.956,0.649,0.86,17.5,progressive
156,16,0.3,112.54,43.2,77.58,0.384,0.557,0.689,1.29,16.67,progressive
160,80,1.58,80.38,16.83,57.48,0.209,0.293,0.715,0.91,17.09,non_progressive
172,31,0.6,91.89,51.63,66.7,0.562,0.774,0.726,0.9,20.0,progressive
185,59,1.16,67.03,9.41,26.08,0.14,0.361,0.389,0.9,21.55,non_progressive
219,44,0.86,19.19,2.92,8.7,0.152,0.335,0.453,0.25,19.77,non_progressive
254,26,0.5,93.31,39.16,59.76,0.42,0.655,0.64,1.07,12.0,progressive
294,35,0.68,30.34,15.23,18.41,0.502,0.827,0.607,0.4,20.59,progressive
310,30,0.58,104.46,48.83,70.79,0.467,0.69,0.678,1.22,12.07,progressive
316,20,0.38,105.06,50.56,68.82,0.481,0.735,0.655,1.16,18.42,progressive
344,63,1.24,83.78,39.94,55.9,0.477,0.714,0.667,0.97,16.94,progressive
402,43,0.84,92.84,21.75,66.71,0.234,0.326,0.719,0.97,15.48,non_progressive
403,20,0.38,84.43,34.74,63.79,0.411,0.545,0.756,0.75,7.89,progressive
419,92,1.82,80.87,55.01,61.79,0.68,0.89,0.764,0.77,16.48,progressive
469,157,3.12,36.16,25.68,28.06,0.71,0.915,0.776,0.42,17.63,progressive
488,22,0.42,54.22,28.61,32.8,0.528,0.872,0.605,0.75,19.05,progressive
539,33,0.64,95.67,17.19,78.42,0.18,0.219,0.82,0.87,20.31,non_progressive
627,16,0.3,156.24,109.27,116.17,0.699,0.941,0.744,1.62,16.67,progressive
635,125,2.48,84.33,41.96,66.81,0.498,0.628,0.792,0.82,16.53,progressive
715,33,0.64,118.13,89.21,88.61,0.755,1.007,0.75,1.22,20.31,progressive
796,126,2.5,51.24,26.97,34.36,0.526,0.785,0.671,0.64,21.6,progressive
811,38,0.74,155.56,113.7,121.14,0.731,0.939,0.779,2.11,20.27,progressive
856,18,0.34,113.62,87.66,86.2,0.772,1.017,0.759,1.29,14.71,progressive
858,50,0.98,85.26,61.58,60.96,0.722,1.01,0.715,0.89,15.31,progressive
907,83,1.6400000000000001,56.23,15.13,47.44,0.269,0.319,0.844,0.46,18.29,non_progressive
970,20,0.38,95.12,48.08,65.23,0.505,0.737,0.686,1.06,18.42,progressive
972,40,0.78,98.57,16.58,75.49,0.168,0.22,0.766,1.13,15.38,non_progressive
1012,36,0.7000000000000001,83.89,25.47,61.3,0.304,0.415,0.731,0.85,14.29,non_progressive
1019,31,0.6,64.43,46.64,47.14,0.724,0.989,0.732,0.68,16.67,progressive
1072,862,17.22,10.04,0.17,4.5,0.017,0.038,0.448,0.14,23.87,non_progressive
1073,348,6.94,41.2,4.3,35.16,0.104,0.122,0.853,0.33,18.16,non_progressive
1074,22,0.42,82.43,27.35,61.87,0.332,0.442,0.751,0.72,11.9,non_progressive
1075,443,8.84,51.21,29.59,34.61,0.578,0.855,0.676,0.63,21.95,progressive
1076,33,0.64,97.44,28.98,61.22,0.297,0.473,0.628,1.08,10.94,non_progressive
1077,87,1.72,78.37,13.81,56.88,0.176,0.243,0.726,0.81,16.86,non_progressive
1078,410,8.18,29.12,3.36,16.04,0.116,0.21,0.551,0.34,22.37,non_progressive
1079,902,18.02,21.14,0.87,7.84,0.041,0.111,0.371,0.29,22.7,non_progressive
1111,21,0.4,66.81,26.12,31.27,0.391,0.835,0.468,0.82,22.5,progressive
1114,21,0.4,60.58,44.54,47.54,0.735,0.937,0.785,0.78,17.5,progressive
1133,172,3.42,10.93,0.46,4.89,0.042,0.094,0.448,0.15,22.22,non_progressive
1153,107,2.12,107.01,25.69,69.09,0.24,0.372,0.646,1.29,14.62,non_progressive
1157,30,0.58,62.99,29.63,46.67,0.47,0.635,0.741,0.7,15.52,progressive
1161,77,1.52,148.27,105.06,108.64,0.709,0.967,0.733,1.66,21.71,progressive
1178,31,0.6,14.68,0.79,4.32,0.054,0.182,0.295,0.17,30.0,non_progressive
1179,18,0.34,79.73,14.02,52.4,0.176,0.268,0.657,0.87,17.65,non_progressive
1194,666,13.3,46.91,27.21,33.78,0.58,0.805,0.72,0.58,18.5,progressive
1216,18,0.34,82.26,36.45,61.94,0.443,0.588,0.753,0.86,14.71,progressive
1236,27,0.52,84.57,17.13,60.97,0.203,0.281,0.721,0.99,21.15,non_progressive
1244,31,0.6,81.25,21.27,64.61,0.262,0.329,0.795,0.73,16.67,non_progressive
1306,18,0.34,65.76,7.82,47.82,0.119,0.164,0.727,0.66,17.65,non_progressive
1358,17,0.32,83.36,9.77,58.59,0.117,0.167,0.703,0.92,18.75,non_progressive
1373,29,0.56,93.21,16.2,59.37,0.174,0.273,0.637,0.97,10.71,non_progressive
1380,21,0.4,93.19,33.72,38.12,0.362,0.885,0.409,1.33,22.5,progressive
1460,690,13.780000000000001,12.08,0.26,4.86,0.022,0.054,0.403,0.18,22.64,non_progressive
