track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
6,43,0.84,23.36,6.58,9.71,0.282,0.678,0.415,0.39,22.62,non_progressive
19,88,1.74,65.14,6.77,20.96,0.104,0.323,0.322,1.01,20.69,non_progressive
57,21,0.4,113.22,26.18,54.64,0.231,0.479,0.483,1.32,12.5,non_progressive
64,36,0.7000000000000001,124.31,31.25,79.79,0.251,0.392,0.642,1.41,15.71,non_progressive
79,21,0.4,80.55,24.35,23.05,0.302,1.057,0.286,1.15,20.0,progressive
81,19,0.36,11.72,0.88,6.17,0.075,0.143,0.527,0.15,11.11,non_progressive
84,35,0.68,116.88,71.79,85.9,0.614,0.836,0.735,1.23,13.24,progressive
85,19,0.36,150.49,74.34,102.27,0.494,0.727,0.68,1.63,11.11,progressive
86,29,0.56,55.08,39.98,43.83,0.726,0.912,0.796,0.61,16.07,progressive
87,19,0.36,105.16,76.14,77.8,0.724,0.979,0.74,0.96,19.44,progressive
88,40,0.78,148.06,103.07,119.86,0.696,0.86,0.81,1.79,14.1,progressive
89,38,0.74,66.59,50.13,52.47,0.753,0.955,0.788,0.53,25.68,progressive
90,19,0.36,71.64,54.13,53.86,0.756,1.005,0.752,0.64,19.44,progressive
91,19,0.36,140.69,76.38,103.24,0.543,0.74,0.734,1.47,19.44,progressive
92,19,0.36,123.1,76.73,96.72,0.623,0.793,0.786,1.05,11.11,progressive
93,19,0.36,95.62,57.8,65.4,0.604,0.884,0.684,0.95,16.67,progressive
95,19,0.36,15.57,0.45,4.74,0.029,0.095,0.304,0.19,22.22,non_progressive
96,19,0.36,11.16,0.85,3.63,0.076,0.234,0.326,0.14,19.44,non_progressive
101,18,0.34,141.96,66.31,99.91,0.467,0.664,0.704,1.27,17.65,progressive
143,30,0.58,110.44,13.39,55.4,0.121,0.242,0.502,1.28,22.41,non_progressive
181,29,0.56,19.39,0.68,6.47,0.035,0.106,0.334,0.24,19.64,non_progressive
182,19,0.36,110.8,72.4,77.41,0.653,0.935,0.699,1.08,22.22,progressive
183,29,0.56,139.25,36.91,94.0,0.265,0.393,0.675,1.58,16.07,non_progressive
185,20,0.38,89.45,36.31,34.95,0.406,1.039,0.391,0.96,18.42,progressive
190,19,0.36,120.24,76.79,84.88,0.639,0.905,0.706,1.14,11.11,progressive
192,39,0.76,133.8,64.45,99.99,0.482,0.645,0.747,1.45,14.47,progressive
195,22,0.42,181.82,107.21,146.46,0.59,0.732,0.806,2.7,16.67,progressive
196,41,0.8,134.18,13.18,98.4,0.098,0.134,0.733,1.61,18.75,non_progressive
205,38,0.74,112.63,89.75,106.0,0.797,0.847,0.941,1.4,21.62,progressive
210,36,0.7000000000000001,138.94,83.58,105.36,0.602,0.793,0.758,1.51,18.57,progressive
328,29,0.56,118.6,54.63,91.11,0.461,0.6,0.768,1.07,17.86,progressive
331,20,0.38,117.33,74.06,78.85,0.631,0.939,0.672,1.52,21.05,progressive
334,27,0.52,166.27,117.83,132.87,0.709,0.887,0.799,2.42,13.46,progressive
335,20,0.38,164.74,152.47,98.97,0.926,1.541,0.601,1.51,23.68,progressive
390,32,0.62,20.43,3.49,5.4,0.171,0.646,0.264,0.29,30.65,non_progressive
391,19,0.36,15.72,2.12,6.04,0.135,0.352,0.384,0.2,27.78,non_progressive
393,19,0.36,89.39,64.4,65.98,0.72,0.976,0.738,0.82,16.67,progressive
399,29,0.56,64.01,20.39,51.06,0.318,0.399,0.798,0.78,12.5,non_progressive
405,18,0.34,95.05,51.27,74.49,0.539,0.688,0.784,0.97,17.65,progressive
452,19,0.36,30.48,14.99,15.4,0.492,0.973,0.505,0.4,16.67,progressive
459,21,0.4,54.19,25.46,28.27,0.47,0.901,0.522,0.83,25.0,progressive
505,52,1.02,156.06,52.98,101.53,0.339,0.522,0.651,2.25,17.65,progressive
717,19,0.36,134.91,42.09,103.24,0.312,0.408,0.765,1.11,13.89,non_progressive
718,19,0.36,91.77,62.85,64.2,0.685,0.979,0.7,0.97,25.0,progressive
722,19,0.36,65.56,61.75,57.57,0.942,1.073,0.878,0.44,19.44,progressive
758,20,0.38,83.98,79.1,79.47,0.942,0.995,0.946,1.5,18.42,progressive
774,19,0.36,112.21,63.8,81.49,0.569,0.783,0.726,1.13,22.22,progressive
828,49,0.96,82.04,57.43,65.14,0.7,0.882,0.794,1.24,15.62,progressive
829,26,0.5,138.76,101.37,103.83,0.731,0.976,0.748,1.66,20.0,progressive
830,55,1.08,119.49,13.76,33.18,0.115,0.415,0.278,1.99,22.22,non_progressive
831,20,0.38,85.7,58.79,61.55,0.686,0.955,0.718,0.85,21.05,progressive
835,29,0.56,72.27,68.33,65.53,0.945,1.043,0.907,0.38,30.36,progressive
840,27,0.52,176.68,103.52,125.42,0.586,0.825,0.71,2.58,19.23,progressive
852,21,0.4,108.49,23.09,74.82,0.213,0.309,0.69,0.97,10.0,non_progressive
