track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,193,3.84,41.36,5.62,18.22,0.136,0.309,0.441,0.65,25.52,non_progressive
4,183,3.64,23.05,0.54,6.05,0.023,0.089,0.263,0.34,22.8,non_progressive
5,183,3.64,48.97,9.27,16.5,0.189,0.562,0.337,0.64,23.35,progressive
6,21,0.4,17.52,4.98,4.71,0.284,1.058,0.269,0.24,22.5,non_progressive
8,183,3.64,34.95,0.71,9.93,0.02,0.072,0.284,0.52,22.8,non_progressive
9,31,0.6,154.58,99.78,135.77,0.645,0.735,0.878,3.26,21.67,progressive
10,182,3.62,65.47,4.26,22.18,0.065,0.192,0.339,1.02,19.06,non_progressive
11,183,3.64,57.52,27.57,19.59,0.479,1.407,0.341,0.75,23.08,progressive
12,174,3.46,52.18,1.5,18.38,0.029,0.082,0.352,0.75,22.25,non_progressive
14,175,3.48,71.2,2.68,25.09,0.038,0.107,0.352,1.03,18.68,non_progressive
15,187,3.72,63.44,1.85,22.81,0.029,0.081,0.36,0.98,22.04,non_progressive
18,141,2.8000000000000003,68.1,7.66,25.15,0.112,0.304,0.369,0.99,20.36,non_progressive
19,163,3.24,26.79,5.82,14.05,0.217,0.414,0.524,0.4,24.38,non_progressive
21,182,3.62,36.02,0.82,11.85,0.023,0.07,0.329,0.5,22.65,non_progressive
22,182,3.62,38.52,2.16,11.55,0.056,0.187,0.3,0.57,23.2,non_progressive
27,158,3.14,59.15,8.18,45.91,0.138,0.178,0.776,0.58,16.24,non_progressive
28,178,3.54,57.9,2.13,18.09,0.037,0.118,0.312,0.85,18.36,non_progressive
29,176,3.5,17.78,0.26,4.57,0.015,0.057,0.257,0.25,21.43,non_progressive
33,180,3.58,19.33,0.21,5.61,0.011,0.037,0.291,0.28,19.27,non_progressive
37,30,0.58,119.45,78.53,93.61,0.657,0.839,0.784,2.55,24.14,progressive
38,20,0.38,37.2,11.58,11.52,0.311,1.005,0.31,0.61,23.68,progressive
39,19,0.36,42.12,13.38,12.95,0.318,1.033,0.307,0.67,22.22,progressive
40,19,0.36,28.43,8.49,9.06,0.298,0.937,0.319,0.44,25.0,progressive
42,180,3.58,36.58,1.9,11.92,0.052,0.159,0.326,0.55,17.88,non_progressive
43,20,0.38,89.42,41.63,32.2,0.466,1.293,0.36,1.21,23.68,progressive
44,18,0.34,85.71,18.29,53.45,0.213,0.342,0.624,1.38,14.71,non_progressive
47,163,3.24,10.45,4.9,6.16,0.469,0.796,0.589,0.16,19.44,non_progressive
48,19,0.36,19.42,5.74,5.65,0.296,1.016,0.291,0.32,22.22,non_progressive
52,18,0.34,27.23,3.07,6.74,0.113,0.455,0.248,0.4,29.41,non_progressive
53,18,0.34,16.07,0.68,4.14,0.042,0.164,0.258,0.22,26.47,non_progressive
60,160,3.18,5.56,2.08,3.02,0.374,0.689,0.543,0.07,23.27,non_progressive
61,161,3.2,12.41,6.54,5.12,0.527,1.277,0.413,0.15,21.25,non_progressive
62,160,3.18,7.55,1.56,3.89,0.207,0.402,0.516,0.1,24.53,non_progressive
63,170,3.38,21.56,6.2,14.99,0.288,0.414,0.696,0.38,24.56,non_progressive
64,160,3.18,20.77,6.34,15.01,0.305,0.422,0.723,0.22,19.5,non_progressive
65,160,3.18,5.58,0.16,2.51,0.028,0.063,0.45,0.07,22.64,non_progressive
66,171,3.4,20.73,9.68,14.68,0.467,0.659,0.708,0.32,22.35,non_progressive
67,160,3.18,6.41,1.67,3.27,0.261,0.511,0.51,0.08,20.44,non_progressive
68,76,1.5,29.15,6.9,19.14,0.237,0.36,0.657,0.35,22.0,non_progressive
69,158,3.14,16.1,2.44,11.22,0.152,0.218,0.697,0.18,20.06,non_progressive
70,171,3.4,25.44,15.27,20.56,0.601,0.743,0.808,0.47,21.18,progressive
71,160,3.18,38.68,13.1,18.33,0.339,0.715,0.474,0.52,22.64,progressive
72,161,3.2,46.55,32.66,20.16,0.702,1.62,0.433,0.53,22.5,progressive
73,161,3.2,15.18,5.99,6.29,0.394,0.952,0.414,0.19,22.81,non_progressive
74,160,3.18,24.49,2.82,10.18,0.115,0.277,0.416,0.34,22.33,non_progressive
