track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
160,29,0.56,93.14,74.62,81.54,0.801,0.915,0.875,0.67,14.29,progressive
177,19,0.36,71.06,52.85,52.3,0.744,1.01,0.736,0.79,13.89,progressive
202,19,0.36,9.82,1.04,3.06,0.106,0.34,0.312,0.14,22.22,non_progressive
242,29,0.56,9.85,0.53,2.94,0.054,0.181,0.298,0.14,23.21,non_progressive
243,88,1.74,68.63,33.57,57.65,0.489,0.582,0.84,0.68,17.24,progressive
245,20,0.38,10.03,1.48,3.5,0.147,0.423,0.348,0.14,18.42,non_progressive
258,29,0.56,13.37,0.6,4.84,0.045,0.125,0.362,0.19,17.86,non_progressive
260,21,0.4,70.87,60.87,27.84,0.859,2.186,0.393,1.57,15.0,progressive
277,29,0.56,15.29,2.13,8.67,0.139,0.246,0.567,0.17,19.64,non_progressive
279,30,0.58,13.25,1.06,4.37,0.08,0.243,0.33,0.19,22.41,non_progressive
290,19,0.36,61.71,55.44,52.28,0.898,1.061,0.847,0.59,13.89,progressive
296,337,6.72,3.36,0.04,1.18,0.011,0.032,0.35,0.05,25.89,immotile
297,318,6.34,6.57,0.07,2.08,0.011,0.033,0.316,0.09,24.76,non_progressive
298,337,6.72,6.55,0.03,2.14,0.005,0.014,0.327,0.09,24.7,non_progressive
300,335,6.68,12.26,0.07,4.93,0.006,0.014,0.402,0.17,22.75,non_progressive
