track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,742,14.82,6.33,0.01,2.38,0.001,0.003,0.376,0.09,22.54,non_progressive
2,753,15.040000000000001,2.94,0.01,1.12,0.003,0.007,0.381,0.04,23.6,immotile
3,747,14.92,8.58,0.02,2.84,0.002,0.006,0.331,0.13,22.18,non_progressive
4,753,15.040000000000001,4.85,0.03,1.72,0.006,0.017,0.355,0.07,23.74,immotile
5,738,14.74,9.99,0.03,3.55,0.003,0.009,0.355,0.15,20.01,non_progressive
6,753,15.040000000000001,7.97,0.02,2.66,0.003,0.008,0.333,0.12,20.68,non_progressive
7,742,14.82,7.61,0.02,2.73,0.003,0.008,0.359,0.11,23.21,non_progressive
8,169,3.36,62.34,34.98,48.87,0.561,0.716,0.784,0.59,17.86,progressive
10,46,0.9,28.45,3.54,10.59,0.124,0.334,0.372,0.4,16.67,non_progressive
11,750,14.98,10.81,0.01,3.95,0.001,0.002,0.365,0.16,21.43,non_progressive
13,753,15.040000000000001,4.43,0.01,1.55,0.002,0.006,0.349,0.06,23.2,immotile
14,752,15.02,7.66,0.01,2.93,0.001,0.002,0.383,0.11,21.77,non_progressive
20,748,14.94,5.24,0.01,1.8,0.003,0.008,0.343,0.07,22.96,non_progressive
22,752,15.02,4.52,0.05,1.59,0.01,0.029,0.352,0.06,22.97,immotile
54,469,9.36,2.62,0.09,1.23,0.034,0.073,0.468,0.03,24.15,immotile
55,469,9.36,1.53,0.03,0.76,0.017,0.035,0.496,0.02,22.33,immotile
56,178,3.54,12.67,0.83,7.1,0.066,0.117,0.561,0.17,20.34,non_progressive
57,469,9.36,3.24,0.32,1.65,0.099,0.194,0.51,0.04,24.15,immotile
58,468,9.34,5.18,0.91,3.21,0.175,0.282,0.621,0.06,21.52,non_progressive
60,463,9.24,3.17,0.95,2.08,0.298,0.455,0.655,0.04,21.1,immotile
61,83,1.6400000000000001,17.25,0.57,12.76,0.033,0.045,0.74,0.18,15.85,non_progressive
62,455,9.08,28.23,7.08,26.87,0.251,0.264,0.952,0.16,15.53,non_progressive
63,469,9.36,10.4,3.66,8.87,0.352,0.412,0.853,0.08,20.3,non_progressive
64,478,9.540000000000001,8.77,0.25,3.38,0.029,0.075,0.385,0.13,20.86,non_progressive
65,235,4.68,20.25,7.69,18.63,0.38,0.413,0.92,0.12,19.87,non_progressive
67,463,9.24,77.12,19.29,67.29,0.25,0.287,0.873,0.52,13.42,non_progressive
