track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,305,6.08,73.98,38.59,65.04,0.522,0.593,0.879,0.59,23.52,progressive
2,1461,29.2,14.98,0.07,5.12,0.005,0.013,0.341,0.22,18.66,non_progressive
3,1467,29.32,12.37,0.1,4.24,0.008,0.023,0.343,0.19,20.05,non_progressive
5,1452,29.02,11.61,0.09,4.06,0.008,0.022,0.35,0.17,21.33,non_progressive
8,1349,26.96,17.18,0.3,6.07,0.018,0.05,0.354,0.26,18.58,non_progressive
14,1470,29.38,9.5,0.08,3.33,0.009,0.025,0.351,0.14,19.95,non_progressive
41,460,9.18,5.19,1.73,2.93,0.333,0.59,0.564,0.06,22.66,non_progressive
43,467,9.32,74.44,6.13,60.93,0.082,0.101,0.818,0.69,23.28,non_progressive
44,19,0.36,53.41,30.53,32.34,0.572,0.944,0.605,0.63,16.67,progressive
45,461,9.200000000000001,46.34,5.92,39.59,0.128,0.149,0.854,0.44,16.63,non_progressive
46,215,4.28,47.69,13.73,41.78,0.288,0.329,0.876,0.35,18.69,non_progressive
49,40,0.78,34.25,15.36,28.74,0.448,0.534,0.839,0.3,15.38,progressive
50,28,0.54,20.17,0.64,6.72,0.032,0.095,0.333,0.29,12.96,non_progressive
70,21,0.4,9.18,0.82,2.73,0.089,0.301,0.297,0.13,25.0,non_progressive
183,200,3.98,31.16,2.78,26.15,0.089,0.106,0.839,0.33,18.09,non_progressive
202,98,1.94,55.02,39.82,49.86,0.724,0.799,0.906,0.36,24.74,progressive
351,27,0.52,4.63,2.42,2.76,0.523,0.877,0.596,0.05,17.31,immotile
417,65,1.28,8.21,2.33,4.49,0.284,0.52,0.547,0.11,20.31,non_progressive
435,875,17.48,8.02,1.69,3.86,0.211,0.439,0.481,0.11,22.54,non_progressive
472,167,3.3200000000000003,20.92,4.31,15.85,0.206,0.272,0.758,0.22,17.77,non_progressive
595,84,1.6600000000000001,13.49,0.43,6.55,0.032,0.066,0.485,0.18,25.3,non_progressive
669,126,2.5,84.26,55.32,62.35,0.657,0.887,0.74,0.91,22.0,progressive
746,94,1.86,33.71,18.2,24.59,0.54,0.74,0.729,0.33,18.28,progressive
956,122,2.42,62.88,50.17,54.53,0.798,0.92,0.867,0.53,24.38,progressive
957,581,11.6,11.62,1.12,7.19,0.097,0.156,0.619,0.13,18.1,non_progressive
958,17,0.32,47.27,24.66,27.19,0.522,0.907,0.575,0.59,21.88,progressive
959,62,1.22,74.26,69.58,67.64,0.937,1.029,0.911,0.47,27.87,progressive
961,516,10.3,41.86,1.69,35.58,0.04,0.048,0.85,0.42,19.51,non_progressive
984,128,2.54,77.84,53.35,64.16,0.685,0.831,0.824,0.66,20.08,progressive
1096,53,1.04,1.86,0.24,0.95,0.128,0.252,0.509,0.02,22.12,immotile
1100,26,0.5,35.46,10.32,25.35,0.291,0.407,0.715,0.35,16.0,non_progressive
1101,50,0.98,71.84,65.91,64.29,0.917,1.025,0.895,0.49,23.47,progressive
1114,488,9.74,62.5,42.3,52.41,0.677,0.807,0.839,0.57,18.69,progressive
1224,90,1.78,14.83,1.52,5.89,0.103,0.259,0.397,0.22,21.91,non_progressive
1231,19,0.36,78.73,8.89,65.4,0.113,0.136,0.831,0.7,11.11,non_progressive
1259,16,0.3,59.19,24.78,41.78,0.419,0.593,0.706,0.69,13.33,progressive
1273,19,0.36,2.43,0.37,0.83,0.151,0.442,0.341,0.03,27.78,immotile
1399,164,3.2600000000000002,63.23,22.01,59.5,0.348,0.37,0.941,0.38,24.54,non_progressive
1416,24,0.46,4.81,2.72,3.57,0.566,0.762,0.743,0.05,21.74,immotile
1517,17,0.32,46.35,27.65,37.88,0.597,0.73,0.817,0.38,18.75,progressive
1522,52,1.02,13.39,0.4,4.92,0.03,0.08,0.368,0.21,18.63,non_progressive
1528,33,0.64,5.24,0.34,1.64,0.065,0.209,0.312,0.07,25.0,non_progressive
1659,26,0.5,3.37,1.39,2.08,0.413,0.669,0.618,0.04,24.0,immotile
