track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,755,15.08,2.36,0.29,1.15,0.122,0.252,0.486,0.03,24.87,immotile
2,755,15.08,1.93,0.1,0.87,0.053,0.118,0.45,0.03,24.01,immotile
3,755,15.08,2.3,0.03,1.11,0.014,0.029,0.484,0.03,23.41,immotile
5,753,15.040000000000001,20.18,0.94,16.18,0.047,0.058,0.802,0.18,18.15,non_progressive
6,751,15.0,3.77,0.2,1.8,0.053,0.112,0.478,0.05,22.6,immotile
8,755,15.08,2.14,0.03,0.99,0.014,0.03,0.463,0.03,23.14,immotile
9,632,12.620000000000001,7.59,0.32,3.47,0.042,0.092,0.458,0.11,21.24,non_progressive
10,57,1.12,68.19,41.98,50.88,0.616,0.825,0.746,0.73,16.96,progressive
15,105,2.08,74.6,43.88,54.82,0.588,0.8,0.735,0.78,16.83,progressive
22,47,0.92,44.18,29.78,32.35,0.674,0.92,0.732,0.48,19.57,progressive
25,391,7.8,6.76,0.07,2.86,0.01,0.024,0.423,0.09,22.05,non_progressive
55,54,1.06,3.59,0.32,1.87,0.088,0.169,0.519,0.05,19.81,immotile
68,56,1.1,58.8,21.43,49.05,0.364,0.437,0.834,0.45,16.36,non_progressive
100,22,0.42,61.83,43.39,43.53,0.702,0.997,0.704,0.82,16.67,progressive
111,77,1.52,60.77,30.26,52.5,0.498,0.576,0.864,0.6,8.55,progressive
121,27,0.52,41.63,27.9,33.33,0.67,0.837,0.801,0.34,23.08,progressive
133,141,2.8000000000000003,52.96,18.43,45.82,0.348,0.402,0.865,0.39,9.29,non_progressive
137,17,0.32,50.12,19.3,28.89,0.385,0.668,0.576,0.72,18.75,progressive
152,44,0.86,88.75,64.62,67.54,0.728,0.957,0.761,0.87,23.26,progressive
