track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,428,8.540000000000001,5.37,0.79,3.48,0.147,0.227,0.649,0.07,20.61,non_progressive
2,428,8.540000000000001,3.36,0.84,1.92,0.25,0.437,0.573,0.04,22.25,immotile
3,425,8.48,7.26,0.25,3.1,0.035,0.082,0.427,0.1,22.76,non_progressive
4,428,8.540000000000001,4.32,0.49,2.13,0.113,0.23,0.492,0.06,21.55,immotile
6,428,8.540000000000001,3.78,0.74,1.77,0.195,0.417,0.469,0.05,21.66,immotile
7,428,8.540000000000001,3.01,0.06,1.43,0.02,0.042,0.474,0.04,24.94,immotile
9,428,8.540000000000001,10.76,0.33,4.81,0.031,0.069,0.447,0.15,20.26,non_progressive
10,391,7.8,6.93,0.98,3.62,0.141,0.271,0.522,0.1,21.79,non_progressive
14,425,8.48,38.09,10.55,30.17,0.277,0.35,0.792,0.38,14.98,non_progressive
15,38,0.74,5.68,1.26,2.63,0.222,0.48,0.464,0.08,20.27,non_progressive
53,76,1.5,5.06,0.94,2.46,0.186,0.383,0.487,0.07,22.0,non_progressive
111,89,1.76,7.76,1.39,3.83,0.179,0.362,0.494,0.1,25.0,non_progressive
112,62,1.22,4.89,1.27,2.78,0.261,0.457,0.57,0.06,22.13,immotile
117,17,0.32,44.56,31.09,33.43,0.698,0.93,0.75,0.45,21.88,progressive
119,746,14.9,3.58,0.34,2.14,0.095,0.159,0.598,0.04,23.29,immotile
120,739,14.76,21.48,7.44,18.49,0.346,0.403,0.86,0.17,12.74,non_progressive
121,746,14.9,4.89,0.63,2.76,0.129,0.229,0.564,0.06,23.22,immotile
122,997,19.92,30.56,9.31,25.65,0.305,0.363,0.839,0.28,15.21,non_progressive
123,237,4.72,24.53,2.65,19.92,0.108,0.133,0.812,0.19,17.37,non_progressive
124,249,4.96,8.99,0.76,5.01,0.085,0.152,0.557,0.12,22.58,non_progressive
125,736,14.700000000000001,7.45,0.4,3.76,0.053,0.105,0.505,0.1,22.04,non_progressive
126,646,12.9,6.92,0.04,3.34,0.006,0.012,0.483,0.09,23.02,non_progressive
127,226,4.5,25.68,13.61,20.58,0.53,0.661,0.801,0.24,17.33,progressive
128,190,3.7800000000000002,10.43,1.37,5.62,0.132,0.244,0.538,0.14,23.81,non_progressive
130,688,13.74,5.83,0.03,2.45,0.005,0.012,0.42,0.08,23.29,non_progressive
131,69,1.36,34.98,24.66,29.57,0.705,0.834,0.845,0.35,20.59,progressive
137,118,2.34,8.1,0.36,3.99,0.045,0.091,0.492,0.1,23.08,non_progressive
154,57,1.12,30.48,20.18,24.89,0.662,0.811,0.817,0.3,19.64,progressive
161,64,1.26,58.8,31.78,49.13,0.54,0.647,0.835,0.6,20.63,progressive
172,238,4.74,38.09,27.39,32.43,0.719,0.845,0.851,0.35,19.2,progressive
183,31,0.6,34.1,25.29,26.14,0.742,0.968,0.766,0.31,18.33,progressive
198,35,0.68,8.18,0.83,3.55,0.102,0.235,0.434,0.11,17.65,non_progressive
212,17,0.32,40.85,33.23,28.78,0.813,1.155,0.704,0.51,18.75,progressive
222,201,4.0,26.59,12.43,20.8,0.468,0.598,0.783,0.28,18.75,progressive
225,241,4.8,59.98,32.6,47.67,0.543,0.684,0.795,0.62,18.33,progressive
235,56,1.1,21.01,6.93,15.3,0.33,0.453,0.728,0.25,19.09,non_progressive
240,497,9.92,26.92,5.65,22.29,0.21,0.253,0.828,0.23,18.15,non_progressive
241,44,0.86,7.74,1.4,3.18,0.181,0.439,0.411,0.1,22.09,non_progressive
245,443,8.84,6.4,0.44,3.38,0.068,0.129,0.529,0.08,22.85,non_progressive
261,21,0.4,46.19,29.25,32.79,0.633,0.892,0.71,0.49,17.5,progressive
