track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
4,738,14.74,8.6,3.35,5.54,0.389,0.604,0.644,0.1,22.59,non_progressive
5,739,14.76,8.04,2.96,4.44,0.369,0.667,0.553,0.1,24.19,non_progressive
6,524,10.46,6.14,1.93,3.3,0.315,0.586,0.538,0.08,22.28,non_progressive
9,260,5.18,10.46,1.38,4.93,0.132,0.28,0.472,0.14,21.81,non_progressive
12,736,14.700000000000001,40.78,8.4,35.95,0.206,0.234,0.882,0.34,22.31,non_progressive
13,482,9.620000000000001,69.41,27.14,56.39,0.391,0.481,0.812,0.68,16.42,non_progressive
14,19,0.36,77.22,47.85,56.41,0.62,0.848,0.73,0.75,13.89,progressive
15,20,0.38,67.11,9.45,44.92,0.141,0.21,0.669,0.7,15.79,non_progressive
16,23,0.44,65.57,31.95,48.88,0.487,0.654,0.745,0.68,15.91,progressive
19,318,6.34,12.16,3.88,6.61,0.319,0.588,0.543,0.16,22.08,non_progressive
37,17,0.32,98.35,18.38,75.04,0.187,0.245,0.763,0.73,12.5,non_progressive
49,35,0.68,74.38,5.99,52.59,0.081,0.114,0.707,0.77,13.24,non_progressive
53,34,0.66,106.29,61.71,81.46,0.581,0.758,0.766,1.0,15.15,progressive
58,48,0.9400000000000001,101.83,25.57,84.86,0.251,0.301,0.833,0.89,14.89,non_progressive
60,40,0.78,60.92,18.31,46.55,0.301,0.393,0.764,0.63,17.95,non_progressive
65,102,2.02,31.37,16.79,19.63,0.535,0.855,0.626,0.37,24.26,progressive
67,17,0.32,91.22,27.71,70.33,0.304,0.394,0.771,0.73,15.62,non_progressive
68,130,2.58,87.32,26.49,69.85,0.303,0.379,0.8,0.79,14.34,non_progressive
69,31,0.6,81.69,42.0,58.84,0.514,0.714,0.72,0.8,11.67,progressive
78,19,0.36,54.03,22.39,41.06,0.414,0.545,0.76,0.51,11.11,progressive
80,55,1.08,83.32,41.94,60.92,0.503,0.688,0.731,0.87,17.59,progressive
86,35,0.68,44.89,15.64,37.15,0.348,0.421,0.828,0.42,17.65,non_progressive
88,76,1.5,83.23,41.61,66.88,0.5,0.622,0.804,0.8,12.0,progressive
98,60,1.18,94.33,33.19,76.61,0.352,0.433,0.812,0.8,18.64,non_progressive
100,92,1.82,61.26,31.29,49.41,0.511,0.633,0.807,0.59,17.58,progressive
106,122,2.42,90.45,28.14,73.95,0.311,0.38,0.818,0.81,16.94,non_progressive
112,126,2.5,81.55,32.12,68.76,0.394,0.467,0.843,0.76,15.2,non_progressive
119,337,6.72,34.76,19.0,25.64,0.547,0.741,0.738,0.37,14.58,progressive
127,168,3.34,42.41,25.01,29.32,0.59,0.853,0.691,0.49,19.76,progressive
135,281,5.6000000000000005,43.71,3.97,31.94,0.091,0.124,0.731,0.46,15.18,non_progressive
143,103,2.04,53.15,32.68,43.67,0.615,0.748,0.822,0.52,17.65,progressive
147,56,1.1,77.62,24.99,71.21,0.322,0.351,0.917,0.65,20.0,non_progressive
155,166,3.3000000000000003,72.23,18.5,64.24,0.256,0.288,0.889,0.57,18.48,non_progressive
161,128,2.54,63.93,32.95,50.05,0.515,0.658,0.783,0.65,14.96,progressive
186,92,1.82,30.66,12.73,21.52,0.415,0.592,0.702,0.37,15.93,progressive
187,47,0.92,86.93,51.15,64.14,0.588,0.797,0.738,0.85,14.13,progressive
188,730,14.58,4.5,0.67,2.21,0.149,0.304,0.491,0.06,22.15,immotile
189,727,14.52,2.31,0.09,1.11,0.038,0.079,0.48,0.03,19.97,immotile
190,718,14.34,6.46,0.65,3.06,0.1,0.212,0.474,0.09,22.32,non_progressive
192,73,1.44,63.71,23.11,52.51,0.363,0.44,0.824,0.51,15.28,non_progressive
193,662,13.22,6.15,0.18,2.86,0.029,0.063,0.465,0.08,22.01,non_progressive
194,729,14.56,6.89,1.2,3.18,0.175,0.378,0.462,0.09,22.46,non_progressive
195,212,4.22,13.37,2.73,6.78,0.204,0.403,0.507,0.18,24.64,non_progressive
200,32,0.62,80.94,58.06,62.45,0.717,0.93,0.772,0.78,14.52,progressive
201,122,2.42,4.86,0.24,1.98,0.05,0.124,0.408,0.06,23.97,immotile
224,336,6.7,7.22,0.09,2.96,0.013,0.032,0.409,0.1,24.63,non_progressive
