track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,451,9.0,2.26,0.08,0.99,0.034,0.079,0.437,0.03,24.11,immotile
2,451,9.0,3.1,0.13,1.47,0.042,0.089,0.472,0.04,21.11,immotile
3,451,9.0,4.2,0.05,1.87,0.012,0.027,0.446,0.05,23.89,immotile
4,451,9.0,3.13,0.13,1.55,0.043,0.086,0.496,0.04,20.33,immotile
15,765,15.280000000000001,2.49,0.07,1.08,0.027,0.062,0.434,0.03,23.95,immotile
16,765,15.280000000000001,3.21,0.07,1.42,0.023,0.053,0.441,0.04,23.76,immotile
20,291,5.8,12.16,0.2,5.26,0.017,0.039,0.433,0.17,23.1,non_progressive
88,164,3.2600000000000002,7.33,0.2,2.75,0.028,0.074,0.375,0.1,22.39,non_progressive
96,252,5.0200000000000005,5.28,1.61,2.88,0.305,0.56,0.545,0.06,20.12,non_progressive
97,252,5.0200000000000005,4.53,0.06,2.59,0.014,0.025,0.572,0.05,18.73,immotile
98,252,5.0200000000000005,2.38,0.14,1.16,0.058,0.119,0.488,0.03,23.11,immotile
99,252,5.0200000000000005,67.23,11.67,59.3,0.174,0.197,0.882,0.6,16.53,non_progressive
