track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,962,19.22,30.19,0.85,9.37,0.028,0.091,0.31,0.45,18.68,non_progressive
2,1470,29.38,18.42,0.06,5.34,0.003,0.011,0.29,0.26,24.06,non_progressive
4,384,7.66,31.7,3.05,10.11,0.096,0.301,0.319,0.46,19.45,non_progressive
7,194,3.86,26.47,3.23,13.44,0.122,0.241,0.508,0.43,19.43,non_progressive
8,94,1.86,60.55,1.3,24.47,0.022,0.053,0.404,0.94,17.74,non_progressive
9,1470,29.38,13.55,0.03,3.86,0.002,0.008,0.284,0.19,23.89,non_progressive
11,515,10.28,54.63,1.3,15.92,0.024,0.082,0.291,0.83,18.77,non_progressive
13,1143,22.84,14.49,0.53,5.26,0.036,0.1,0.363,0.21,21.19,non_progressive
17,502,10.02,45.5,1.7,13.85,0.037,0.123,0.304,0.67,16.97,non_progressive
18,480,9.58,12.19,1.0,4.45,0.082,0.225,0.365,0.17,22.13,non_progressive
21,498,9.94,26.23,1.82,8.08,0.069,0.225,0.308,0.38,19.72,non_progressive
23,1443,28.84,48.7,4.46,17.3,0.092,0.258,0.355,0.71,19.76,non_progressive
24,146,2.9,23.21,3.97,10.35,0.171,0.384,0.446,0.35,18.97,non_progressive
25,199,3.96,69.16,52.73,55.82,0.762,0.945,0.807,0.63,19.44,progressive
26,1468,29.34,14.52,0.03,3.94,0.002,0.007,0.271,0.2,22.22,non_progressive
27,940,18.78,21.7,0.9,7.17,0.042,0.126,0.331,0.31,19.76,non_progressive
28,1470,29.38,13.55,0.02,3.73,0.001,0.005,0.275,0.19,23.35,non_progressive
30,192,3.8200000000000003,30.64,2.43,10.98,0.079,0.221,0.358,0.46,19.37,non_progressive
31,178,3.54,58.38,23.18,47.89,0.397,0.484,0.82,0.55,16.95,non_progressive
33,187,3.72,31.87,3.38,13.03,0.106,0.26,0.409,0.45,18.28,non_progressive
34,918,18.34,11.57,0.95,4.92,0.082,0.193,0.425,0.15,20.56,non_progressive
38,1468,29.34,18.93,0.02,5.1,0.001,0.004,0.269,0.26,22.84,non_progressive
39,504,10.06,45.33,0.93,12.74,0.021,0.073,0.281,0.7,19.28,non_progressive
40,1439,28.76,21.18,3.5,10.25,0.165,0.342,0.484,0.25,22.67,non_progressive
42,20,0.38,63.22,47.67,55.49,0.754,0.859,0.878,1.2,15.79,progressive
45,501,10.0,17.98,0.39,5.72,0.022,0.069,0.318,0.27,23.1,non_progressive
47,500,9.98,37.86,1.3,11.65,0.034,0.112,0.308,0.58,20.14,non_progressive
49,583,11.64,25.95,1.39,10.62,0.053,0.131,0.409,0.39,22.85,non_progressive
50,203,4.04,33.46,2.12,10.47,0.063,0.202,0.313,0.5,19.31,non_progressive
55,961,19.2,21.34,1.19,6.48,0.056,0.184,0.304,0.32,21.46,non_progressive
56,155,3.08,18.94,0.71,7.95,0.037,0.089,0.42,0.29,20.45,non_progressive
58,908,18.14,7.13,0.54,2.63,0.076,0.205,0.369,0.1,22.55,non_progressive
61,1365,27.28,14.75,0.04,5.61,0.002,0.006,0.381,0.2,22.95,non_progressive
63,16,0.3,35.64,8.4,20.29,0.236,0.414,0.569,0.44,13.33,non_progressive
82,473,9.44,7.19,0.43,2.85,0.06,0.151,0.397,0.1,20.87,non_progressive
95,469,9.36,6.42,0.51,2.62,0.079,0.193,0.408,0.08,22.54,non_progressive
96,383,7.640000000000001,38.5,24.35,28.74,0.632,0.847,0.746,0.39,20.03,progressive
97,469,9.36,5.15,0.31,2.26,0.061,0.139,0.439,0.07,21.69,non_progressive
98,469,9.36,6.75,0.17,2.19,0.025,0.077,0.324,0.09,20.73,non_progressive
99,469,9.36,7.79,0.88,3.25,0.112,0.269,0.417,0.1,21.58,non_progressive
100,356,7.1000000000000005,9.09,1.36,4.05,0.15,0.337,0.446,0.11,20.42,non_progressive
101,472,9.42,8.77,0.83,3.64,0.095,0.229,0.415,0.12,21.87,non_progressive
102,39,0.76,89.02,52.42,70.56,0.589,0.743,0.793,0.86,10.53,progressive
103,134,2.66,103.63,58.31,71.23,0.563,0.819,0.687,1.17,19.92,progressive
104,474,9.46,23.05,5.3,16.81,0.23,0.315,0.729,0.22,16.81,non_progressive
105,106,2.1,68.53,51.41,60.02,0.75,0.857,0.876,0.52,17.62,progressive
106,469,9.36,8.19,0.27,2.92,0.032,0.091,0.357,0.11,21.58,non_progressive
107,419,8.36,7.9,1.11,3.26,0.141,0.341,0.413,0.1,23.09,non_progressive
108,469,9.36,4.76,1.38,2.12,0.291,0.653,0.446,0.06,20.51,immotile
109,31,0.6,9.59,5.67,5.03,0.591,1.127,0.525,0.09,15.0,non_progressive
110,97,1.92,105.89,60.55,77.87,0.572,0.778,0.735,1.06,19.27,progressive
111,646,12.9,57.42,15.22,49.01,0.265,0.311,0.853,0.44,15.5,non_progressive
