track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
38,19,0.36,185.84,114.93,162.56,0.618,0.707,0.875,3.63,11.11,progressive
43,19,0.36,160.92,127.04,149.77,0.789,0.848,0.931,3.35,22.22,progressive
93,29,0.56,86.95,76.76,84.48,0.883,0.909,0.972,2.01,19.64,progressive
146,29,0.56,127.74,82.41,120.9,0.645,0.682,0.946,2.82,21.43,progressive
148,19,0.36,2.6,0.47,1.16,0.182,0.409,0.446,0.04,16.67,immotile
162,18,0.34,49.1,29.04,41.36,0.592,0.702,0.843,0.43,11.76,progressive
190,19,0.36,170.93,146.48,159.91,0.857,0.916,0.936,3.47,19.44,progressive
201,29,0.56,119.46,94.89,107.98,0.794,0.879,0.904,2.44,14.29,progressive
241,29,0.56,7.0,0.68,2.01,0.097,0.338,0.287,0.1,21.43,non_progressive
245,22,0.42,80.23,26.7,32.06,0.333,0.833,0.4,1.22,23.81,progressive
265,20,0.38,4.34,2.16,2.22,0.498,0.975,0.511,0.06,21.05,immotile
268,20,0.38,9.09,0.6,2.89,0.066,0.208,0.318,0.12,18.42,non_progressive
289,19,0.36,67.52,43.88,59.75,0.65,0.734,0.885,1.15,11.11,progressive
292,18,0.34,73.63,50.5,51.69,0.686,0.977,0.702,0.85,20.59,progressive
385,49,0.96,30.97,7.82,14.41,0.252,0.542,0.465,0.49,22.92,progressive
441,51,1.0,82.89,45.38,54.82,0.547,0.828,0.661,1.41,21.0,progressive
444,39,0.76,69.57,52.37,56.8,0.753,0.922,0.817,0.58,18.42,progressive
461,69,1.36,160.55,29.71,88.4,0.185,0.336,0.551,3.25,23.53,non_progressive
507,21,0.4,76.32,68.33,30.85,0.895,2.215,0.404,1.72,25.0,progressive
531,19,0.36,9.71,0.47,2.78,0.048,0.169,0.286,0.14,13.89,non_progressive
577,19,0.36,132.41,128.67,130.05,0.972,0.989,0.982,3.1,27.78,progressive
588,19,0.36,153.32,117.93,138.89,0.769,0.849,0.906,3.01,11.11,progressive
624,19,0.36,121.58,78.27,107.54,0.644,0.728,0.884,2.35,19.44,progressive
663,20,0.38,48.16,35.72,17.46,0.742,2.045,0.363,0.58,21.05,progressive
682,66,1.3,181.19,32.56,71.47,0.18,0.456,0.394,3.17,16.15,non_progressive
702,29,0.56,80.96,71.86,74.7,0.888,0.962,0.923,1.85,17.86,progressive
739,19,0.36,8.51,1.11,2.89,0.13,0.382,0.34,0.12,16.67,non_progressive
740,19,0.36,9.23,0.61,3.11,0.066,0.195,0.337,0.13,22.22,non_progressive
741,19,0.36,9.86,1.28,3.33,0.13,0.384,0.338,0.14,16.67,non_progressive
745,72,1.42,69.41,5.55,19.76,0.08,0.281,0.285,1.07,21.83,non_progressive
746,19,0.36,24.41,7.23,12.46,0.296,0.58,0.51,0.29,16.67,non_progressive
750,19,0.36,62.67,53.6,51.42,0.855,1.043,0.82,0.53,22.22,progressive
758,19,0.36,188.56,129.49,163.76,0.687,0.791,0.868,3.14,16.67,progressive
828,16,0.3,188.24,106.56,150.16,0.566,0.71,0.798,3.25,20.0,progressive
876,16,0.3,183.94,53.4,143.93,0.29,0.371,0.782,3.03,16.67,non_progressive
924,16,0.3,104.83,41.36,77.41,0.395,0.534,0.738,1.99,20.0,progressive
1001,19,0.36,137.86,68.49,109.9,0.497,0.623,0.797,2.48,19.44,progressive
1031,29,0.56,86.81,83.34,85.01,0.96,0.98,0.979,2.02,19.64,progressive
1107,29,0.56,3.94,0.55,1.97,0.14,0.28,0.499,0.06,30.36,immotile
1113,19,0.36,21.04,14.91,15.63,0.708,0.954,0.743,0.28,25.0,non_progressive
1117,20,0.38,67.73,19.2,40.71,0.284,0.472,0.601,1.09,18.42,non_progressive
1142,20,0.38,4.94,1.72,1.78,0.348,0.966,0.36,0.06,23.68,immotile
1145,19,0.36,2.88,0.27,1.03,0.093,0.259,0.359,0.04,22.22,immotile
1146,19,0.36,3.27,0.38,1.09,0.115,0.346,0.333,0.04,19.44,immotile
1147,19,0.36,8.06,0.9,2.63,0.112,0.343,0.327,0.11,22.22,non_progressive
1148,19,0.36,3.83,0.5,1.52,0.13,0.328,0.397,0.05,22.22,immotile
1149,29,0.56,122.23,87.68,115.92,0.717,0.756,0.948,2.36,16.07,progressive
1150,19,0.36,8.87,0.62,3.29,0.069,0.187,0.371,0.12,19.44,non_progressive
1151,19,0.36,13.49,4.45,7.75,0.33,0.574,0.574,0.15,19.44,non_progressive
1152,21,0.4,70.62,19.84,19.0,0.281,1.044,0.269,1.01,22.5,progressive
1153,35,0.68,73.49,25.07,59.86,0.341,0.419,0.814,1.26,14.71,non_progressive
1154,19,0.36,45.63,35.12,36.67,0.77,0.958,0.804,0.38,8.33,progressive
1155,19,0.36,79.17,29.46,65.68,0.372,0.449,0.83,0.6,11.11,non_progressive
1156,19,0.36,9.61,1.31,3.47,0.136,0.377,0.361,0.13,19.44,non_progressive
1158,19,0.36,14.97,11.78,11.83,0.787,0.996,0.79,0.14,25.0,non_progressive
1159,19,0.36,45.61,40.98,41.38,0.898,0.99,0.907,0.26,11.11,progressive
1161,19,0.36,57.37,29.71,47.97,0.518,0.619,0.836,0.48,8.33,progressive
1162,19,0.36,37.9,32.85,32.58,0.867,1.008,0.86,0.26,27.78,progressive
1216,19,0.36,27.61,23.26,24.56,0.842,0.947,0.889,0.59,19.44,progressive
1259,19,0.36,10.86,0.24,3.25,0.022,0.074,0.299,0.15,25.0,non_progressive
1261,29,0.56,80.54,73.02,75.06,0.907,0.973,0.932,1.84,23.21,progressive
1265,19,0.36,112.92,55.89,84.12,0.495,0.664,0.745,1.62,19.44,progressive
1269,19,0.36,176.12,155.02,165.94,0.88,0.934,0.942,3.59,13.89,progressive
1270,19,0.36,190.21,183.91,184.94,0.967,0.994,0.972,3.97,13.89,progressive
1347,20,0.38,9.26,1.37,3.03,0.148,0.454,0.327,0.13,18.42,non_progressive
1357,19,0.36,3.49,0.3,1.54,0.086,0.195,0.442,0.04,16.67,immotile
1364,19,0.36,52.4,30.27,40.48,0.578,0.748,0.773,0.57,11.11,progressive
