track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
149,217,4.32,49.91,1.84,15.13,0.037,0.122,0.303,0.73,24.07,non_progressive
154,28,0.54,94.18,78.44,84.41,0.833,0.929,0.896,0.65,16.67,progressive
168,19,0.36,73.08,54.24,54.19,0.742,1.001,0.742,0.73,16.67,progressive
187,19,0.36,9.96,1.07,3.26,0.108,0.33,0.327,0.14,25.0,non_progressive
227,29,0.56,8.95,0.57,2.94,0.063,0.193,0.329,0.12,19.64,non_progressive
228,86,1.7,70.8,34.23,59.96,0.484,0.571,0.847,0.72,16.47,progressive
242,29,0.56,12.23,0.39,4.69,0.032,0.083,0.383,0.16,17.86,non_progressive
248,21,0.4,70.78,60.71,27.96,0.858,2.172,0.395,1.56,17.5,progressive
255,52,1.02,58.45,1.49,15.14,0.026,0.099,0.259,0.87,22.55,non_progressive
261,29,0.56,11.81,1.71,6.05,0.145,0.282,0.512,0.14,17.86,non_progressive
264,30,0.58,13.74,1.1,4.32,0.08,0.255,0.314,0.2,17.24,non_progressive
269,19,0.36,66.48,56.77,55.01,0.854,1.032,0.827,0.68,13.89,progressive
273,337,6.72,3.47,0.04,1.12,0.012,0.037,0.323,0.05,24.11,immotile
274,337,6.72,5.94,0.03,2.09,0.004,0.012,0.352,0.08,24.85,non_progressive
275,337,6.72,6.52,0.09,2.24,0.014,0.042,0.343,0.09,24.11,non_progressive
276,337,6.72,5.63,0.09,1.76,0.016,0.053,0.312,0.08,23.81,non_progressive
