track_id,frame,cx,cy,x1,y1,x2,y2,conf
1,0,77.5,84.0,72.5,79.0,82.5,89.0,1.0
1,1,76.31804927469638,84.58906662781509,71.31804927469638,79.58906662781509,81.31804927469638,89.58906662781509,1.0
1,2,75.34441845082063,84.5471600833245,70.34441845082063,79.5471600833245,80.34441845082063,89.5471600833245,1.0
1,3,75.18226477708541,83.83086161057031,70.18226477708541,78.83086161057031,80.18226477708541,88.83086161057031,1.0
1,4,75.41163228629948,81.93995748269418,70.41163228629948,76.93995748269418,80.41163228629948,86.93995748269418,1.0
1,5,75.81803674823657,80.06237853256003,70.81803674823657,75.06237853256003,80.81803674823657,85.06237853256003,1.0
1,6,75.59527478831266,79.6298313075627,70.59527478831266,74.6298313075627,80.59527478831266,84.6298313075627,1.0
1,7,74.43024156071571,80.61657634205238,69.43024156071571,75.61657634205238,79.43024156071571,85.61657634205238,1.0
1,8,74.03149357799956,80.27531838594072,69.03149357799956,75.27531838594072,79.03149357799956,85.27531838594072,1.0
1,9,72.72554407606677,80.64393785884825,67.72554407606677,75.64393785884825,77.72554407606677,85.64393785884825,1.0
1,10,71.88387410093853,80.99563855831491,66.88387410093853,75.99563855831491,76.88387410093853,85.99563855831491,1.0
1,11,71.3443947820252,82.21657132518968,66.3443947820252,77.21657132518968,76.3443947820252,87.21657132518968,1.0
1,12,71.85701917131698,83.16621891496916,66.85701917131698,78.16621891496916,76.85701917131698,88.16621891496916,1.0
1,13,73.14303962806628,83.80854976991235,68.14303962806628,78.80854976991235,78.14303962806628,88.80854976991235,1.0
1,14,74.10709887112347,82.96132487198038,69.10709887112347,77.96132487198038,79.10709887112347,87.96132487198038,1.0
1,15,74.84712988246103,82.44115317946645,69.84712988246103,77.44115317946645,79.84712988246103,87.44115317946645,1.0
1,16,76.06481620389268,81.6354561661895,71.06481620389268,76.6354561661895,81.06481620389268,86.6354561661895,1.0
1,17,77.00092074683239,81.05195080964171,72.00092074683239,76.05195080964171,82.00092074683239,86.05195080964171,1.0
1,18,76.64642412799417,80.32253838333368,71.64642412799417,75.32253838333368,81.64642412799417,85.32253838333368,1.0
1,19,77.05776975731267,80.2394701004443,72.05776975731267,75.2394701004443,82.05776975731267,85.2394701004443,1.0
1,20,77.84268263747238,80.03833895437354,72.84268263747238,75.03833895437354,82.84268263747238,85.03833895437354,1.0
1,21,78.86922436101175,78.87199997213514,73.86922436101175,73.87199997213514,83.86922436101175,83.87199997213514,1.0
1,22,78.55248169487037,78.54604105949181,73.55248169487037,73.54604105949181,83.55248169487037,83.54604105949181,1.0
1,23,78.3790130364203,78.90660438868585,73.3790130364203,73.90660438868585,83.3790130364203,83.90660438868585,1.0
1,24,79.08338553473631,78.91057452164966,74.08338553473631,73.91057452164966,84.08338553473631,83.91057452164966,1.0
1,25,79.79951160216035,78.21918404404795,74.79951160216035,73.21918404404795,84.79951160216035,83.21918404404795,1.0
1,26,80.67838302258727,78.05149353272581,75.67838302258727,73.05149353272581,85.67838302258727,83.05149353272581,1.0
1,27,80.46186086313612,78.1187946170762,75.46186086313612,73.1187946170762,85.46186086313612,83.1187946170762,1.0
1,28,79.75812916932756,78.06416294340677,74.75812916932756,73.06416294340677,84.75812916932756,83.06416294340677,1.0
