track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,1465,29.28,5.56,0.02,1.95,0.004,0.012,0.351,0.08,23.8,non_progressive
2,1470,29.38,6.11,0.05,2.34,0.008,0.02,0.382,0.09,21.38,non_progressive
3,1470,29.38,7.09,0.03,2.81,0.004,0.01,0.396,0.1,21.95,non_progressive
4,1470,29.38,11.19,0.06,3.81,0.005,0.015,0.34,0.16,21.44,non_progressive
5,1470,29.38,5.0,0.03,1.84,0.006,0.016,0.369,0.07,23.18,immotile
6,1464,29.26,7.87,0.0,3.02,0.0,0.001,0.384,0.11,20.92,non_progressive
7,938,18.740000000000002,15.45,0.82,6.32,0.053,0.13,0.409,0.22,20.12,non_progressive
8,922,18.42,10.12,2.23,4.9,0.22,0.454,0.484,0.13,20.2,non_progressive
10,945,18.88,10.55,0.52,3.86,0.049,0.134,0.366,0.15,22.56,non_progressive
11,1470,29.38,15.67,0.04,5.52,0.003,0.008,0.352,0.23,19.2,non_progressive
12,478,9.540000000000001,13.77,1.61,7.18,0.117,0.224,0.521,0.18,20.02,non_progressive
13,1469,29.36,12.37,0.07,4.85,0.006,0.015,0.392,0.18,20.84,non_progressive
14,987,19.72,13.65,0.4,5.36,0.029,0.074,0.393,0.19,20.54,non_progressive
15,947,18.92,12.92,0.38,4.63,0.029,0.082,0.358,0.19,21.41,non_progressive
16,951,19.0,15.96,0.75,6.07,0.047,0.124,0.38,0.23,21.05,non_progressive
17,1470,29.38,4.78,0.02,1.74,0.005,0.013,0.363,0.07,22.36,immotile
18,1465,29.28,16.31,0.16,5.69,0.01,0.028,0.349,0.24,19.67,non_progressive
20,928,18.54,8.19,1.62,3.7,0.197,0.437,0.452,0.11,21.31,non_progressive
21,168,3.34,30.18,9.96,21.74,0.33,0.458,0.72,0.27,18.26,non_progressive
23,1470,29.38,7.67,0.03,2.88,0.004,0.01,0.375,0.1,22.97,non_progressive
27,200,3.98,12.57,0.04,4.41,0.004,0.01,0.351,0.17,23.62,non_progressive
28,1469,29.36,9.56,0.11,3.41,0.011,0.032,0.357,0.14,22.34,non_progressive
31,747,14.92,8.6,1.03,3.68,0.12,0.28,0.428,0.12,22.12,non_progressive
33,1470,29.38,5.26,0.01,1.92,0.002,0.004,0.365,0.07,23.32,non_progressive
34,921,18.400000000000002,11.68,2.54,6.0,0.217,0.423,0.514,0.15,22.28,non_progressive
45,1435,28.68,17.79,0.1,7.02,0.006,0.015,0.395,0.24,22.98,non_progressive
77,444,8.86,4.9,0.42,2.49,0.086,0.169,0.509,0.07,22.23,immotile
78,469,9.36,4.07,1.49,2.49,0.365,0.596,0.613,0.05,22.76,immotile
79,469,9.36,2.94,0.5,1.54,0.169,0.322,0.525,0.04,22.54,immotile
80,536,10.700000000000001,24.91,4.19,21.35,0.168,0.196,0.857,0.19,15.7,non_progressive
81,469,9.36,4.59,1.89,3.0,0.412,0.631,0.653,0.05,21.05,immotile
82,469,9.36,2.66,0.41,1.35,0.153,0.302,0.508,0.03,21.58,immotile
83,469,9.36,4.04,2.23,2.75,0.551,0.809,0.681,0.04,21.69,immotile
84,469,9.36,3.73,0.11,1.64,0.029,0.065,0.441,0.05,24.04,immotile
85,197,3.92,5.05,2.2,2.94,0.437,0.75,0.583,0.06,19.9,non_progressive
86,469,9.36,2.88,0.18,1.31,0.062,0.135,0.457,0.04,22.12,immotile
87,469,9.36,4.0,0.01,2.01,0.003,0.005,0.502,0.05,21.26,immotile
88,270,5.38,5.66,3.8,4.3,0.671,0.882,0.761,0.06,21.75,non_progressive
89,180,3.58,26.02,10.17,21.62,0.391,0.47,0.831,0.21,17.04,non_progressive
90,465,9.28,5.76,0.15,2.9,0.026,0.051,0.504,0.08,22.09,non_progressive
91,104,2.06,58.28,26.0,51.7,0.446,0.503,0.887,0.38,15.05,progressive
92,165,3.2800000000000002,52.9,24.76,48.62,0.468,0.509,0.919,0.32,11.89,progressive
93,469,9.36,4.3,1.77,3.07,0.411,0.577,0.713,0.05,21.58,immotile
94,469,9.36,4.96,1.54,2.68,0.311,0.575,0.541,0.06,22.33,immotile
95,105,2.08,3.91,1.32,2.74,0.338,0.483,0.699,0.05,22.12,immotile
96,321,6.4,2.88,0.68,1.59,0.237,0.428,0.552,0.04,22.81,immotile
97,469,9.36,3.3,0.41,1.69,0.124,0.243,0.511,0.04,22.22,immotile
99,437,8.72,7.08,0.08,3.38,0.011,0.023,0.478,0.1,21.33,non_progressive
103,466,9.3,3.87,1.74,2.59,0.45,0.672,0.669,0.05,21.61,immotile
159,397,7.92,4.37,0.14,2.23,0.033,0.065,0.51,0.06,21.09,immotile
213,223,4.44,9.09,0.14,4.24,0.015,0.033,0.466,0.12,24.55,non_progressive
271,25,0.48,83.13,35.15,70.44,0.423,0.499,0.847,0.62,14.58,non_progressive
306,990,19.78,16.87,0.25,5.73,0.015,0.044,0.34,0.25,19.62,non_progressive
309,895,17.88,9.52,3.52,5.7,0.37,0.617,0.599,0.11,20.86,non_progressive
323,33,0.64,42.95,5.05,14.78,0.118,0.342,0.344,0.59,23.44,non_progressive
375,24,0.46,93.22,27.44,77.04,0.294,0.356,0.826,0.66,13.04,non_progressive
462,17,0.32,72.03,53.36,58.92,0.741,0.906,0.818,0.51,9.38,progressive
463,31,0.6,39.39,23.96,32.19,0.608,0.744,0.817,0.29,8.33,progressive
532,48,0.9400000000000001,44.19,24.68,38.51,0.559,0.641,0.872,0.34,17.02,progressive
