track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,973,19.44,21.89,0.8,7.93,0.037,0.101,0.362,0.31,20.94,non_progressive
2,475,9.48,23.21,0.85,8.25,0.037,0.103,0.355,0.35,21.62,non_progressive
3,1442,28.82,11.22,0.08,4.15,0.007,0.02,0.37,0.16,22.21,non_progressive
4,1230,24.580000000000002,17.05,0.19,6.53,0.011,0.03,0.383,0.24,21.11,non_progressive
5,1445,28.88,11.86,0.07,4.31,0.006,0.015,0.364,0.17,20.46,non_progressive
6,947,18.92,19.0,1.08,6.88,0.057,0.156,0.362,0.28,19.19,non_progressive
7,1443,28.84,15.29,0.13,5.29,0.008,0.024,0.346,0.23,20.77,non_progressive
8,1445,28.88,3.26,0.0,1.25,0.001,0.002,0.383,0.04,22.96,immotile
12,1244,24.86,7.62,0.12,2.8,0.016,0.044,0.367,0.1,22.81,non_progressive
17,1445,28.88,11.83,0.04,4.5,0.004,0.01,0.38,0.16,23.13,non_progressive
19,448,8.94,3.16,1.47,2.23,0.467,0.662,0.706,0.04,24.05,immotile
20,962,19.22,31.65,1.37,12.26,0.043,0.112,0.387,0.45,17.85,non_progressive
26,943,18.84,16.92,1.02,6.32,0.06,0.161,0.373,0.24,20.59,non_progressive
27,793,15.84,37.92,7.46,20.36,0.197,0.366,0.537,0.47,20.77,non_progressive
29,484,9.66,22.32,9.79,14.79,0.438,0.662,0.663,0.25,19.46,non_progressive
41,920,18.38,8.85,1.09,3.83,0.123,0.284,0.433,0.12,22.47,non_progressive
46,460,9.18,19.39,0.71,7.28,0.037,0.098,0.376,0.28,24.51,non_progressive
48,933,18.64,21.63,1.45,7.43,0.067,0.195,0.344,0.31,20.12,non_progressive
62,508,10.14,8.16,0.25,3.1,0.031,0.081,0.38,0.11,21.79,non_progressive
79,444,8.86,6.59,1.33,3.69,0.202,0.361,0.56,0.08,23.36,non_progressive
80,444,8.86,3.38,1.65,2.17,0.488,0.759,0.643,0.04,22.35,immotile
81,444,8.86,5.09,3.33,3.91,0.654,0.851,0.768,0.05,24.15,non_progressive
82,533,10.64,16.2,5.91,11.09,0.365,0.532,0.685,0.18,20.49,non_progressive
