track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
2,1470,29.38,10.98,0.06,3.95,0.005,0.014,0.36,0.15,23.25,non_progressive
3,1382,27.62,19.56,0.34,7.4,0.018,0.047,0.378,0.28,20.2,non_progressive
4,942,18.82,16.25,0.88,5.78,0.054,0.152,0.356,0.24,19.82,non_progressive
7,474,9.46,3.53,1.56,2.46,0.443,0.636,0.697,0.05,20.93,immotile
8,958,19.14,20.98,0.6,7.16,0.028,0.083,0.341,0.32,19.54,non_progressive
9,1470,29.38,6.63,0.03,2.24,0.005,0.015,0.338,0.09,22.57,non_progressive
11,498,9.94,29.05,1.36,10.29,0.047,0.132,0.354,0.43,19.62,non_progressive
13,473,9.44,4.7,1.4,3.09,0.299,0.454,0.658,0.07,22.99,immotile
14,1470,29.38,9.59,0.02,3.44,0.002,0.006,0.359,0.14,19.5,non_progressive
15,1470,29.38,10.51,0.1,3.74,0.01,0.027,0.356,0.15,20.56,non_progressive
17,473,9.44,3.84,1.81,2.76,0.471,0.654,0.72,0.06,22.03,immotile
18,477,9.52,6.13,1.01,2.93,0.164,0.343,0.478,0.09,21.22,non_progressive
19,1469,29.36,19.58,0.14,6.62,0.007,0.021,0.338,0.29,17.88,non_progressive
20,1427,28.52,27.57,0.55,9.78,0.02,0.057,0.355,0.41,19.21,non_progressive
21,491,9.8,13.02,1.84,5.46,0.142,0.338,0.42,0.18,20.61,non_progressive
23,1388,27.740000000000002,39.47,2.15,15.13,0.054,0.142,0.383,0.58,17.7,non_progressive
24,568,11.34,20.97,0.63,10.36,0.03,0.061,0.494,0.29,20.37,non_progressive
25,199,3.96,69.13,52.72,55.8,0.763,0.945,0.807,0.63,19.95,progressive
26,1468,29.34,4.29,0.02,1.47,0.006,0.016,0.344,0.06,20.52,immotile
27,926,18.5,10.64,0.92,4.42,0.086,0.207,0.415,0.15,21.35,non_progressive
28,1470,29.38,5.33,0.02,1.88,0.003,0.009,0.353,0.08,21.44,non_progressive
31,281,5.6000000000000005,35.87,18.51,25.02,0.516,0.74,0.698,0.36,20.89,progressive
32,454,9.06,9.24,0.64,3.83,0.069,0.167,0.414,0.12,22.85,non_progressive
33,469,9.36,4.86,1.6,3.42,0.33,0.468,0.705,0.07,21.79,immotile
34,918,18.34,9.54,0.96,4.64,0.1,0.206,0.486,0.13,20.39,non_progressive
36,1464,29.26,11.48,0.04,4.33,0.003,0.009,0.377,0.16,21.36,non_progressive
37,851,17.0,38.06,2.12,16.34,0.056,0.13,0.429,0.53,20.06,non_progressive
38,1470,29.38,5.76,0.02,1.99,0.003,0.009,0.346,0.08,22.91,non_progressive
39,474,9.46,3.93,0.98,2.27,0.248,0.43,0.577,0.06,22.3,immotile
40,1287,25.72,4.87,0.15,1.91,0.031,0.079,0.393,0.07,22.71,immotile
45,1470,29.38,16.83,0.08,5.74,0.005,0.015,0.341,0.25,19.33,non_progressive
46,115,2.2800000000000002,31.58,2.42,13.67,0.077,0.177,0.433,0.42,24.12,non_progressive
47,475,9.48,4.95,1.37,2.71,0.277,0.504,0.548,0.07,23.1,immotile
49,948,18.94,24.61,3.25,11.15,0.132,0.292,0.453,0.33,23.07,non_progressive
51,475,9.48,4.61,1.13,2.33,0.245,0.484,0.505,0.07,21.62,immotile
55,959,19.16,14.82,1.2,5.74,0.081,0.209,0.387,0.21,19.1,non_progressive
56,1470,29.38,18.58,0.11,6.45,0.006,0.017,0.347,0.28,20.46,non_progressive
