track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,749,14.96,6.9,0.06,2.42,0.008,0.024,0.35,0.1,23.2,non_progressive
4,749,14.96,6.8,0.04,2.27,0.006,0.017,0.334,0.09,23.13,non_progressive
7,683,13.64,7.24,0.02,2.3,0.003,0.01,0.318,0.1,23.31,non_progressive
9,36,0.7000000000000001,8.38,0.3,2.68,0.036,0.111,0.32,0.11,28.57,non_progressive
12,469,9.36,2.76,0.04,1.13,0.014,0.035,0.408,0.04,22.86,immotile
13,469,9.36,51.76,9.43,47.46,0.182,0.199,0.917,0.36,23.08,non_progressive
14,469,9.36,79.18,8.59,74.51,0.109,0.115,0.941,0.44,25.53,non_progressive
15,464,9.26,2.04,0.01,0.95,0.006,0.013,0.465,0.03,23.87,immotile
18,437,8.72,11.23,0.34,4.72,0.031,0.073,0.42,0.16,20.76,non_progressive
185,70,1.3800000000000001,20.51,0.41,7.47,0.02,0.055,0.364,0.24,29.71,non_progressive
189,530,10.58,6.12,0.01,2.59,0.002,0.005,0.422,0.08,23.06,non_progressive
218,338,6.74,83.22,10.57,61.86,0.127,0.171,0.743,0.89,22.26,non_progressive
220,36,0.7000000000000001,129.61,67.93,80.63,0.524,0.842,0.622,1.56,20.0,progressive
237,170,3.38,107.23,8.94,83.27,0.083,0.107,0.777,1.08,26.04,non_progressive
258,47,0.92,116.2,56.66,70.45,0.488,0.804,0.606,1.44,18.48,progressive
283,127,2.52,123.26,6.99,77.09,0.057,0.091,0.625,1.52,21.03,non_progressive
322,277,5.5200000000000005,103.1,11.35,80.87,0.11,0.14,0.784,1.06,26.27,non_progressive
336,85,1.68,120.96,13.31,81.7,0.11,0.163,0.675,1.42,22.62,non_progressive
373,33,0.64,86.17,50.09,61.82,0.581,0.81,0.717,0.95,18.75,progressive
392,87,1.72,92.59,48.22,71.59,0.521,0.674,0.773,0.92,22.09,progressive
400,21,0.4,130.29,92.98,89.43,0.714,1.04,0.686,1.43,20.0,progressive
417,40,0.78,123.89,69.87,78.68,0.564,0.888,0.635,1.52,20.51,progressive
436,110,2.18,86.38,33.55,66.5,0.388,0.504,0.77,0.86,22.02,progressive
440,118,2.34,97.33,30.55,75.57,0.314,0.404,0.776,0.99,23.93,non_progressive
505,249,4.96,3.09,0.03,1.17,0.008,0.022,0.38,0.04,22.98,immotile
506,249,4.96,80.27,6.42,75.27,0.08,0.085,0.938,0.44,26.21,non_progressive
507,246,4.9,9.55,1.3,4.35,0.136,0.298,0.455,0.13,20.2,non_progressive
508,249,4.96,53.36,7.34,48.95,0.138,0.15,0.917,0.37,23.19,non_progressive
515,184,3.66,2.37,0.07,1.0,0.031,0.074,0.421,0.03,25.14,immotile
