track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,706,14.1,15.57,2.0,6.13,0.129,0.326,0.394,0.22,22.62,non_progressive
2,716,14.3,16.14,1.27,5.83,0.079,0.219,0.361,0.23,23.36,non_progressive
4,712,14.22,14.13,1.15,5.25,0.081,0.219,0.371,0.2,22.29,non_progressive
5,725,14.48,16.73,0.34,6.1,0.021,0.056,0.365,0.23,22.86,non_progressive
6,782,15.620000000000001,7.51,0.03,2.6,0.005,0.013,0.346,0.1,23.88,non_progressive
8,782,15.620000000000001,7.01,0.02,2.42,0.002,0.007,0.345,0.1,23.75,non_progressive
16,181,3.6,50.8,20.94,31.25,0.412,0.67,0.615,0.57,25.0,progressive
17,230,4.58,24.04,3.94,16.41,0.164,0.24,0.683,0.27,17.25,non_progressive
21,770,15.38,17.69,0.03,6.07,0.001,0.004,0.343,0.25,22.76,non_progressive
23,782,15.620000000000001,8.28,0.03,2.83,0.003,0.01,0.342,0.12,22.34,non_progressive
24,782,15.620000000000001,7.56,0.03,2.68,0.005,0.013,0.355,0.1,24.14,non_progressive
42,499,9.96,4.86,0.03,2.56,0.006,0.011,0.527,0.07,23.8,immotile
43,499,9.96,4.24,0.83,2.2,0.196,0.379,0.519,0.05,21.69,immotile
44,499,9.96,19.98,4.04,14.68,0.202,0.275,0.735,0.2,18.37,non_progressive
45,499,9.96,4.06,0.58,1.94,0.144,0.302,0.478,0.05,25.0,immotile
46,499,9.96,4.27,1.01,2.07,0.237,0.49,0.484,0.06,22.19,immotile
47,499,9.96,15.63,3.81,12.8,0.244,0.297,0.819,0.13,20.28,non_progressive
48,499,9.96,4.83,0.3,2.18,0.062,0.137,0.451,0.07,20.88,immotile
49,23,0.44,18.26,6.03,9.12,0.33,0.661,0.5,0.27,20.45,non_progressive
50,879,17.56,21.57,1.05,11.59,0.049,0.091,0.537,0.26,21.64,non_progressive
51,499,9.96,4.62,0.58,2.5,0.125,0.232,0.542,0.06,22.69,immotile
52,495,9.88,2.75,0.04,1.35,0.014,0.03,0.491,0.04,22.87,immotile
53,499,9.96,3.23,0.11,1.54,0.034,0.072,0.479,0.04,23.69,immotile
54,499,9.96,3.43,0.1,1.63,0.028,0.058,0.476,0.05,23.19,immotile
56,499,9.96,7.93,1.29,3.5,0.163,0.368,0.441,0.11,24.4,non_progressive
57,499,9.96,17.44,0.33,11.98,0.019,0.028,0.687,0.2,16.87,non_progressive
58,499,9.96,6.29,0.3,2.96,0.047,0.1,0.47,0.09,22.09,non_progressive
59,194,3.86,20.99,7.24,13.42,0.345,0.539,0.64,0.25,21.76,non_progressive
60,45,0.88,64.79,40.82,47.26,0.63,0.864,0.729,0.89,19.32,progressive
61,499,9.96,3.45,0.13,1.49,0.038,0.089,0.432,0.05,23.49,immotile
62,499,9.96,4.1,0.18,1.85,0.044,0.098,0.45,0.05,23.19,immotile
63,499,9.96,5.41,0.09,2.44,0.017,0.037,0.451,0.07,23.09,non_progressive
64,499,9.96,6.06,0.46,3.05,0.077,0.152,0.503,0.08,22.09,non_progressive
65,499,9.96,4.48,0.05,2.19,0.011,0.022,0.488,0.06,21.49,immotile
66,494,9.86,37.04,1.24,19.85,0.033,0.062,0.536,0.48,12.27,non_progressive
