track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
11,929,18.56,29.39,0.67,15.16,0.023,0.044,0.516,0.37,19.83,non_progressive
12,1470,29.38,8.1,0.04,2.77,0.004,0.013,0.342,0.11,23.59,non_progressive
30,469,9.36,9.44,1.85,5.46,0.196,0.339,0.578,0.11,21.26,non_progressive
31,199,3.96,45.97,3.95,37.14,0.086,0.106,0.808,0.39,12.63,non_progressive
33,469,9.36,6.37,2.22,3.54,0.349,0.627,0.556,0.08,22.76,non_progressive
34,468,9.34,8.1,0.15,3.65,0.018,0.04,0.451,0.11,22.81,non_progressive
35,32,0.62,13.0,3.06,8.64,0.235,0.354,0.665,0.16,24.19,non_progressive
36,323,6.44,45.78,12.32,35.75,0.269,0.345,0.781,0.45,15.53,non_progressive
37,59,1.16,13.53,3.2,5.55,0.237,0.577,0.41,0.17,24.14,non_progressive
38,307,6.12,36.18,3.63,32.46,0.1,0.112,0.897,0.29,21.57,non_progressive
41,469,9.36,5.89,1.78,3.06,0.303,0.583,0.519,0.07,22.76,non_progressive
45,406,8.1,26.95,2.24,19.67,0.083,0.114,0.73,0.27,17.78,non_progressive
70,206,4.1,57.6,6.73,44.76,0.117,0.15,0.777,0.56,15.85,non_progressive
85,69,1.36,154.4,99.59,110.75,0.645,0.899,0.717,1.78,23.53,progressive
196,899,17.96,10.96,2.48,4.67,0.226,0.531,0.426,0.15,22.16,non_progressive
199,545,10.88,14.11,2.19,5.55,0.156,0.395,0.393,0.19,22.98,non_progressive
206,91,1.8,44.76,22.87,33.75,0.511,0.678,0.754,0.4,16.67,progressive
309,83,1.6400000000000001,45.52,27.95,31.79,0.614,0.879,0.698,0.51,18.9,progressive
417,19,0.36,124.96,62.0,73.54,0.496,0.843,0.588,1.43,16.67,progressive
439,24,0.46,178.6,152.91,143.36,0.856,1.067,0.803,1.52,21.74,progressive
462,46,0.9,24.98,4.52,20.4,0.181,0.222,0.817,0.23,18.89,non_progressive
471,38,0.74,151.68,89.02,109.42,0.587,0.814,0.721,1.87,21.62,progressive
531,87,1.72,55.92,31.6,42.64,0.565,0.741,0.762,0.53,14.53,progressive
563,147,2.92,28.78,4.19,22.41,0.146,0.187,0.779,0.27,15.41,non_progressive
602,35,0.68,131.77,81.83,80.75,0.621,1.013,0.613,1.61,19.12,progressive
631,101,2.0,38.06,30.72,34.55,0.807,0.889,0.908,0.3,20.0,progressive
657,83,1.6400000000000001,51.37,44.65,45.04,0.869,0.991,0.877,0.4,26.22,progressive
658,71,1.4000000000000001,12.41,6.71,8.07,0.541,0.832,0.65,0.17,26.43,non_progressive
715,42,0.8200000000000001,38.74,12.84,25.72,0.331,0.499,0.664,0.45,13.41,non_progressive
775,623,12.44,48.56,6.27,37.06,0.129,0.169,0.763,0.49,16.24,non_progressive
777,856,17.1,13.48,3.79,8.72,0.281,0.435,0.647,0.16,21.99,non_progressive
