track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,753,15.040000000000001,8.01,0.02,2.81,0.002,0.006,0.351,0.11,24.14,non_progressive
2,745,14.88,10.14,0.01,3.6,0.001,0.002,0.355,0.15,21.1,non_progressive
3,753,15.040000000000001,11.99,0.03,3.96,0.002,0.006,0.331,0.18,20.74,non_progressive
6,753,15.040000000000001,10.63,0.01,3.61,0.001,0.002,0.34,0.15,24.73,non_progressive
9,754,15.06,13.35,0.0,4.65,0.0,0.001,0.348,0.19,22.11,non_progressive
11,58,1.1400000000000001,35.94,10.55,17.61,0.294,0.599,0.49,0.43,20.18,progressive
12,84,1.6600000000000001,51.42,28.06,36.54,0.546,0.768,0.711,0.56,18.07,progressive
13,755,15.08,9.36,0.05,3.23,0.006,0.017,0.345,0.14,23.08,non_progressive
14,755,15.08,10.29,1.08,4.03,0.105,0.269,0.392,0.14,24.07,non_progressive
16,737,14.72,11.68,0.01,3.82,0.001,0.004,0.327,0.16,22.69,non_progressive
17,753,15.040000000000001,6.53,0.03,2.24,0.004,0.013,0.344,0.09,23.8,non_progressive
21,753,15.040000000000001,7.13,0.03,2.46,0.004,0.01,0.345,0.1,22.74,non_progressive
35,468,9.34,3.92,0.04,1.82,0.01,0.023,0.464,0.05,22.81,immotile
36,469,9.36,4.79,0.13,2.02,0.028,0.066,0.422,0.07,22.22,immotile
37,469,9.36,29.86,6.76,27.59,0.226,0.245,0.924,0.2,16.88,non_progressive
38,36,0.7000000000000001,69.65,15.41,60.43,0.221,0.255,0.868,0.52,12.86,non_progressive
39,467,9.32,9.35,0.68,5.83,0.073,0.116,0.623,0.11,21.57,non_progressive
40,469,9.36,3.47,0.25,1.54,0.072,0.163,0.443,0.04,23.18,immotile
41,469,9.36,6.85,0.88,3.71,0.128,0.236,0.542,0.09,21.37,non_progressive
42,42,0.8200000000000001,68.71,43.02,60.0,0.626,0.717,0.873,0.45,20.73,progressive
43,469,9.36,4.36,0.16,1.76,0.037,0.092,0.404,0.06,21.69,immotile
