track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
4,428,8.540000000000001,12.8,0.37,4.45,0.029,0.083,0.348,0.18,23.07,non_progressive
5,355,7.08,18.53,0.97,6.31,0.052,0.153,0.34,0.26,23.16,non_progressive
7,428,8.540000000000001,5.83,0.02,1.85,0.003,0.009,0.317,0.08,23.19,non_progressive
11,425,8.48,9.81,0.15,3.28,0.015,0.046,0.335,0.14,24.88,non_progressive
14,37,0.72,4.42,0.31,1.39,0.071,0.226,0.313,0.06,30.56,immotile
23,174,3.46,4.64,0.61,2.14,0.131,0.285,0.461,0.06,21.97,immotile
24,174,3.46,4.42,0.5,1.82,0.112,0.272,0.413,0.06,23.41,immotile
25,174,3.46,26.45,4.36,20.52,0.165,0.213,0.776,0.23,18.79,non_progressive
26,174,3.46,22.59,7.13,19.34,0.316,0.369,0.856,0.17,11.85,non_progressive
27,171,3.4,38.4,31.17,33.71,0.812,0.925,0.878,0.31,21.18,progressive
28,174,3.46,4.71,0.49,2.36,0.105,0.208,0.502,0.06,23.7,immotile
29,156,3.1,35.95,16.22,28.99,0.451,0.56,0.806,0.36,12.26,progressive
30,174,3.46,6.16,0.55,2.88,0.089,0.19,0.467,0.08,25.14,non_progressive
33,164,3.2600000000000002,44.22,30.96,35.05,0.7,0.884,0.793,0.42,19.33,progressive
57,72,1.42,44.24,39.6,41.05,0.895,0.965,0.928,0.29,18.31,progressive
73,51,1.0,8.34,2.65,4.23,0.317,0.626,0.507,0.12,24.0,non_progressive
146,339,6.76,19.09,0.71,7.24,0.037,0.097,0.38,0.27,20.41,non_progressive
147,414,8.26,20.0,0.06,7.08,0.003,0.008,0.354,0.29,23.97,non_progressive
148,325,6.48,16.51,0.06,5.26,0.004,0.011,0.319,0.23,24.69,non_progressive
149,414,8.26,16.14,0.1,5.77,0.006,0.017,0.357,0.23,22.52,non_progressive
174,16,0.3,56.2,22.32,36.88,0.397,0.605,0.656,0.67,16.67,progressive
223,264,5.26,4.57,0.5,1.99,0.109,0.251,0.435,0.06,25.1,immotile
224,264,5.26,4.43,0.11,2.35,0.025,0.047,0.53,0.06,21.1,immotile
225,264,5.26,3.78,0.37,1.72,0.099,0.217,0.455,0.05,22.43,immotile
226,264,5.26,4.24,0.33,1.83,0.077,0.179,0.432,0.06,22.62,immotile
227,264,5.26,3.86,0.61,1.79,0.159,0.343,0.463,0.05,23.38,immotile
228,164,3.2600000000000002,31.39,14.75,22.98,0.47,0.642,0.732,0.34,19.94,progressive
229,263,5.24,4.55,0.56,2.06,0.122,0.27,0.453,0.06,20.99,immotile
230,264,5.26,4.49,0.37,2.11,0.083,0.176,0.47,0.06,23.19,immotile
231,264,5.26,5.27,0.22,2.24,0.042,0.098,0.426,0.07,23.95,non_progressive
233,264,5.26,27.33,7.38,21.55,0.27,0.342,0.788,0.26,15.97,non_progressive
234,264,5.26,5.42,0.05,2.36,0.01,0.023,0.435,0.07,25.29,non_progressive
235,264,5.26,6.29,0.72,2.78,0.114,0.258,0.442,0.09,21.86,non_progressive
236,260,5.18,39.94,30.07,34.25,0.753,0.878,0.857,0.33,16.02,progressive
237,264,5.26,6.89,0.28,3.37,0.04,0.083,0.489,0.09,22.05,non_progressive
238,246,4.9,4.68,0.13,2.38,0.028,0.055,0.507,0.06,21.43,immotile
239,77,1.52,56.79,28.1,45.21,0.495,0.622,0.796,0.53,21.05,progressive
241,264,5.26,3.48,0.17,1.51,0.05,0.115,0.433,0.05,21.48,immotile
242,264,5.26,17.27,5.71,12.51,0.33,0.456,0.724,0.18,20.53,non_progressive
243,264,5.26,5.25,0.01,2.05,0.002,0.006,0.39,0.07,23.95,non_progressive
245,263,5.24,5.61,0.36,2.22,0.064,0.163,0.396,0.08,20.99,non_progressive
247,255,5.08,8.46,0.82,4.39,0.097,0.187,0.519,0.11,22.44,non_progressive
310,165,3.2800000000000002,11.5,1.79,6.04,0.156,0.297,0.525,0.14,23.17,non_progressive
361,127,2.52,27.44,11.58,21.95,0.422,0.527,0.8,0.25,22.22,progressive
386,83,1.6400000000000001,53.81,25.82,40.4,0.48,0.639,0.751,0.52,13.41,progressive
421,35,0.68,54.66,35.06,42.64,0.641,0.822,0.78,0.57,19.12,progressive
447,282,5.62,44.08,15.81,34.96,0.359,0.452,0.793,0.43,17.62,non_progressive
457,359,7.16,4.9,0.01,1.81,0.001,0.003,0.37,0.07,23.46,immotile
478,54,1.06,14.84,1.12,9.34,0.076,0.12,0.63,0.23,19.81,non_progressive
551,72,1.42,6.78,2.04,3.31,0.3,0.616,0.488,0.09,25.35,non_progressive
559,73,1.44,52.74,7.85,27.28,0.149,0.288,0.517,0.68,18.06,non_progressive
564,52,1.02,7.85,2.27,4.14,0.289,0.547,0.528,0.12,22.55,non_progressive
603,42,0.8200000000000001,38.44,25.04,30.18,0.651,0.83,0.785,0.4,18.29,progressive
607,37,0.72,4.87,0.78,2.27,0.16,0.342,0.466,0.07,22.22,immotile
612,65,1.28,9.39,0.63,2.86,0.067,0.22,0.305,0.13,25.0,non_progressive
613,65,1.28,11.66,0.31,3.21,0.027,0.096,0.275,0.16,27.34,non_progressive
619,537,10.72,21.75,7.91,18.55,0.364,0.427,0.853,0.19,14.74,non_progressive
620,571,11.4,8.22,0.51,4.16,0.062,0.122,0.506,0.11,23.68,non_progressive
621,571,11.4,5.32,0.63,2.45,0.118,0.256,0.462,0.07,23.51,non_progressive
622,571,11.4,5.88,0.49,2.9,0.083,0.169,0.493,0.08,24.21,non_progressive
623,520,10.38,42.76,16.41,35.02,0.384,0.469,0.819,0.41,13.39,non_progressive
624,299,5.96,9.95,0.67,5.18,0.068,0.13,0.521,0.13,21.48,non_progressive
625,567,11.32,26.83,3.29,21.82,0.123,0.151,0.813,0.25,18.29,non_progressive
626,279,5.5600000000000005,24.49,2.98,20.71,0.122,0.144,0.845,0.2,16.55,non_progressive
627,405,8.08,32.53,22.83,27.71,0.702,0.824,0.852,0.29,17.95,progressive
636,103,2.04,13.3,3.56,5.94,0.267,0.599,0.447,0.17,24.51,non_progressive
704,39,0.76,9.66,0.94,4.22,0.097,0.222,0.437,0.13,19.74,non_progressive
785,232,4.62,63.33,33.92,49.86,0.536,0.68,0.787,0.63,18.4,progressive
849,220,4.38,31.65,23.67,27.58,0.748,0.858,0.871,0.28,24.89,progressive
857,155,3.08,25.69,10.7,19.45,0.417,0.55,0.757,0.27,20.78,progressive
868,251,5.0,9.68,1.59,5.23,0.164,0.303,0.541,0.13,21.6,non_progressive
1013,26,0.5,24.93,16.36,16.84,0.657,0.972,0.676,0.29,22.0,non_progressive
