track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,1470,29.38,0.32,0.31,0.32,0.963,0.964,0.998,0.0,0.14,immotile
2,1470,29.38,0.07,0.07,0.07,1.0,1.004,0.996,0.0,0.0,immotile
3,1470,29.38,0.15,0.14,0.15,0.874,0.877,0.997,0.0,0.14,immotile
4,1470,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
5,1470,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
6,1136,22.7,1.38,1.33,1.38,0.969,0.969,0.999,0.0,0.7,immotile
7,1470,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
8,1470,29.38,18.62,1.96,14.82,0.105,0.132,0.796,0.11,7.83,non_progressive
9,1470,29.38,2.22,2.07,2.21,0.935,0.936,0.998,0.0,1.91,immotile
10,1470,29.38,0.79,0.78,0.79,0.991,0.994,0.998,0.0,0.41,immotile
11,1470,29.38,1.97,1.91,1.97,0.972,0.973,0.999,0.0,2.65,immotile
12,727,14.52,61.46,18.1,49.09,0.294,0.369,0.799,0.48,12.33,non_progressive
13,1470,29.38,1.56,1.44,1.55,0.923,0.924,0.999,0.0,1.09,immotile
14,1470,29.38,0.83,0.57,0.83,0.687,0.689,0.998,0.0,0.24,immotile
15,1470,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
16,322,6.42,141.24,41.72,97.95,0.295,0.426,0.693,1.48,14.02,non_progressive
17,1470,29.38,0.24,0.24,0.24,1.0,1.001,0.999,0.0,0.27,immotile
18,1470,29.38,0.24,0.24,0.24,1.0,1.001,0.999,0.0,0.27,immotile
19,1470,29.38,0.65,0.44,0.64,0.681,0.683,0.998,0.0,13.61,immotile
20,174,3.46,104.7,34.13,78.71,0.326,0.434,0.752,1.07,15.9,non_progressive
21,1470,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
22,1470,29.38,0.07,0.07,0.07,1.0,1.001,0.999,0.0,0.14,immotile
23,243,4.84,51.96,12.93,40.89,0.249,0.316,0.787,0.43,11.98,non_progressive
24,1470,29.38,1.56,1.46,1.55,0.937,0.938,0.999,0.0,0.37,immotile
25,42,0.8200000000000001,75.19,39.88,56.11,0.53,0.711,0.746,0.64,14.63,progressive
26,1470,29.38,1.32,1.21,1.32,0.917,0.919,0.998,0.0,0.68,immotile
27,1470,29.38,0.07,0.07,0.07,1.0,1.004,0.996,0.0,0.07,immotile
28,1470,29.38,2.36,2.18,2.36,0.925,0.926,0.999,0.0,3.17,immotile
29,1470,29.38,1.37,1.22,1.37,0.888,0.889,0.999,0.0,0.65,immotile
30,180,3.58,91.59,25.64,73.21,0.28,0.35,0.799,0.75,14.53,non_progressive
31,566,11.3,2.83,2.73,2.82,0.967,0.968,0.999,0.0,2.65,immotile
32,1124,22.46,73.04,19.6,55.35,0.268,0.354,0.758,0.65,13.62,non_progressive
33,25,0.48,67.52,26.01,55.92,0.385,0.465,0.828,0.74,12.5,non_progressive
34,39,0.76,65.26,31.84,51.16,0.488,0.622,0.784,0.61,13.16,progressive
35,737,14.72,80.16,20.36,61.0,0.254,0.334,0.761,0.77,14.2,non_progressive
36,1283,25.64,3.45,3.24,3.45,0.939,0.939,0.999,0.0,0.74,immotile
37,464,9.26,81.96,31.09,64.16,0.379,0.484,0.783,0.73,13.93,non_progressive
38,1470,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
39,1470,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
40,570,11.38,87.85,27.71,72.34,0.315,0.383,0.824,0.77,12.65,non_progressive
41,309,6.16,135.54,66.58,95.0,0.491,0.701,0.701,1.22,14.29,progressive
42,1470,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
43,1470,29.38,0.68,0.68,0.68,0.999,1.0,0.999,0.0,0.41,immotile
44,636,12.700000000000001,48.23,21.18,40.89,0.439,0.518,0.848,0.28,7.64,progressive
45,491,9.8,19.59,9.47,18.72,0.483,0.506,0.955,0.04,7.96,non_progressive
46,1118,22.34,0.86,0.59,0.86,0.692,0.694,0.997,0.0,0.27,immotile
47,1111,22.2,0.68,0.48,0.65,0.714,0.737,0.969,0.0,0.72,immotile
48,1053,21.04,1.14,0.87,1.13,0.764,0.77,0.992,0.0,0.62,immotile
49,1357,27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
50,1357,27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
51,421,8.4,1.72,1.72,1.71,1.0,1.004,0.996,0.0,0.24,immotile
52,191,3.8000000000000003,98.93,27.48,80.83,0.278,0.34,0.817,0.77,13.16,non_progressive
53,365,7.28,57.68,20.08,48.78,0.348,0.412,0.846,0.44,13.46,non_progressive
54,85,1.68,82.82,35.62,70.96,0.43,0.502,0.857,0.47,12.5,progressive
55,337,6.72,79.36,33.81,66.3,0.426,0.51,0.835,0.53,14.58,progressive
56,358,7.140000000000001,75.76,21.54,60.03,0.284,0.359,0.792,0.62,13.45,non_progressive
57,57,1.12,92.13,50.72,66.29,0.55,0.765,0.72,0.96,17.86,progressive
