track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,755,15.08,1.55,0.11,0.7,0.074,0.165,0.451,0.02,24.01,immotile
2,755,15.08,2.49,0.32,1.32,0.128,0.241,0.529,0.03,23.28,immotile
3,748,14.94,19.57,0.89,16.2,0.045,0.055,0.828,0.17,17.6,non_progressive
4,755,15.08,1.49,0.03,0.67,0.022,0.048,0.454,0.02,23.14,immotile
6,755,15.08,1.37,0.03,0.7,0.022,0.044,0.51,0.02,21.49,immotile
7,755,15.08,2.59,0.3,1.39,0.117,0.219,0.535,0.03,21.62,immotile
8,460,9.18,2.71,0.12,1.46,0.044,0.081,0.54,0.04,21.46,immotile
9,203,4.04,69.74,40.43,51.63,0.58,0.783,0.74,0.75,17.57,progressive
13,54,1.06,6.58,0.62,2.99,0.095,0.209,0.455,0.11,19.81,non_progressive
49,106,2.1,3.4,0.25,1.6,0.074,0.157,0.471,0.05,24.76,immotile
53,41,0.8,2.23,0.39,0.99,0.176,0.395,0.446,0.03,21.25,immotile
83,30,0.58,2.68,0.34,2.17,0.128,0.158,0.809,0.04,20.69,immotile
91,22,0.42,1.89,0.68,1.36,0.362,0.504,0.718,0.02,21.43,immotile
123,13,0.24,2.81,0.93,1.67,0.33,0.556,0.595,0.04,12.5,immotile
191,74,1.46,57.51,22.97,48.9,0.399,0.47,0.85,0.44,14.38,non_progressive
194,10,0.18,97.39,87.55,72.88,0.899,1.201,0.748,0.87,27.78,progressive
208,14,0.26,61.54,55.32,46.0,0.899,1.203,0.747,0.84,19.23,progressive
218,251,5.0,51.85,19.38,45.59,0.374,0.425,0.879,0.37,8.6,non_progressive
251,49,0.96,91.79,60.87,68.14,0.663,0.893,0.742,0.9,17.71,progressive
