track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,1470,29.38,15.35,0.06,4.44,0.004,0.014,0.289,0.23,25.39,non_progressive
5,1470,29.38,16.11,0.1,4.95,0.007,0.021,0.307,0.24,21.55,non_progressive
6,1470,29.38,18.2,0.07,5.06,0.004,0.013,0.278,0.27,23.69,non_progressive
9,1468,29.34,18.0,0.06,5.36,0.003,0.011,0.298,0.27,20.52,non_progressive
11,918,18.34,35.56,1.87,23.53,0.053,0.08,0.662,0.4,19.79,non_progressive
28,454,9.06,48.54,5.97,40.53,0.123,0.147,0.835,0.48,16.34,non_progressive
29,565,11.28,23.02,1.2,13.43,0.052,0.089,0.583,0.28,19.15,non_progressive
30,18,0.34,59.89,27.82,36.02,0.465,0.773,0.601,0.74,17.65,progressive
31,466,9.3,38.72,9.72,31.06,0.251,0.313,0.802,0.34,19.14,non_progressive
32,469,9.36,75.19,6.08,60.79,0.081,0.1,0.808,0.71,23.61,non_progressive
33,469,9.36,18.89,1.69,8.1,0.089,0.209,0.429,0.26,23.4,non_progressive
35,35,0.68,37.58,15.33,30.23,0.408,0.507,0.804,0.31,22.06,progressive
101,29,0.56,46.0,26.23,35.93,0.57,0.73,0.781,0.4,28.57,progressive
136,370,7.38,72.61,39.12,63.76,0.539,0.614,0.878,0.56,24.66,progressive
191,18,0.34,52.62,35.72,36.12,0.679,0.989,0.686,0.62,14.71,progressive
360,105,2.08,85.41,53.08,62.42,0.621,0.85,0.731,0.91,20.19,progressive
499,415,8.28,41.95,1.16,34.25,0.028,0.034,0.816,0.46,20.77,non_progressive
500,154,3.06,26.12,6.24,19.77,0.239,0.316,0.757,0.26,19.93,non_progressive
501,64,1.26,73.31,68.86,67.56,0.939,1.019,0.922,0.42,27.78,progressive
502,135,2.68,78.1,49.25,62.37,0.631,0.79,0.799,0.69,21.64,progressive
503,123,2.44,64.27,49.93,54.34,0.777,0.919,0.845,0.56,25.0,progressive
504,855,17.080000000000002,13.81,1.01,9.08,0.073,0.111,0.658,0.16,20.26,non_progressive
543,28,0.54,35.26,17.07,24.07,0.484,0.709,0.683,0.36,12.96,progressive
551,50,0.98,71.46,63.78,63.01,0.892,1.012,0.882,0.58,23.47,progressive
555,45,0.88,73.85,15.38,46.38,0.208,0.332,0.628,0.75,18.18,non_progressive
657,174,3.46,62.63,19.52,57.95,0.312,0.337,0.925,0.39,24.28,non_progressive
701,18,0.34,46.09,12.52,35.89,0.272,0.349,0.779,0.48,17.65,non_progressive
788,25,0.48,62.74,53.58,50.93,0.854,1.052,0.812,0.57,18.75,progressive
794,465,9.28,63.8,22.31,58.85,0.35,0.379,0.922,0.39,21.98,non_progressive
799,127,2.52,63.52,46.49,51.99,0.732,0.894,0.818,0.61,20.63,progressive
808,57,1.12,100.44,28.25,82.68,0.281,0.342,0.823,0.88,21.43,non_progressive
823,229,4.5600000000000005,17.15,2.48,8.29,0.144,0.299,0.483,0.23,20.18,non_progressive
856,365,7.28,56.65,3.37,45.37,0.06,0.074,0.801,0.54,19.92,non_progressive
873,135,2.68,73.82,15.75,63.09,0.213,0.25,0.855,0.56,23.13,non_progressive
892,317,6.32,62.44,45.95,52.96,0.736,0.868,0.848,0.58,19.15,progressive
934,16,0.3,25.57,10.61,14.55,0.415,0.729,0.569,0.34,16.67,progressive
963,22,0.42,73.63,60.36,58.19,0.82,1.037,0.79,0.71,16.67,progressive
980,71,1.4000000000000001,104.33,16.8,82.95,0.161,0.203,0.795,1.03,18.57,non_progressive
1046,120,2.38,19.49,2.72,9.3,0.139,0.292,0.477,0.26,23.11,non_progressive
1070,89,1.76,100.37,29.85,84.91,0.297,0.352,0.846,0.92,22.16,non_progressive
1082,107,2.12,71.06,29.32,58.96,0.413,0.497,0.83,0.64,23.11,non_progressive
1100,33,0.64,63.58,9.71,49.48,0.153,0.196,0.778,0.55,20.31,non_progressive
1140,22,0.42,58.83,51.39,47.51,0.874,1.082,0.808,0.48,23.81,progressive
