track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
5,31,0.6,32.33,21.82,22.72,0.675,0.96,0.703,0.51,18.33,progressive
8,34,0.66,21.16,5.87,8.43,0.277,0.696,0.399,0.29,25.76,non_progressive
26,279,5.5600000000000005,6.05,0.09,2.71,0.014,0.032,0.448,0.08,21.58,non_progressive
27,139,2.7600000000000002,77.23,48.18,59.83,0.624,0.805,0.775,0.76,21.01,progressive
28,279,5.5600000000000005,4.2,0.79,1.99,0.189,0.399,0.474,0.06,23.02,immotile
29,279,5.5600000000000005,69.98,21.93,58.62,0.313,0.374,0.838,0.55,14.39,non_progressive
30,280,5.58,102.24,4.11,80.34,0.04,0.051,0.786,0.94,14.34,non_progressive
31,279,5.5600000000000005,4.95,0.79,2.56,0.16,0.31,0.517,0.07,23.38,immotile
32,279,5.5600000000000005,3.5,0.14,1.6,0.04,0.087,0.458,0.05,23.74,immotile
34,190,3.7800000000000002,28.24,6.12,18.64,0.217,0.328,0.66,0.33,19.58,non_progressive
91,20,0.38,44.58,5.21,13.18,0.117,0.396,0.296,0.67,15.79,non_progressive
253,19,0.36,70.37,42.0,55.66,0.597,0.755,0.791,0.52,8.33,progressive
254,19,0.36,4.39,1.42,2.31,0.323,0.615,0.526,0.05,22.22,immotile
255,19,0.36,3.71,0.81,1.42,0.219,0.573,0.383,0.05,27.78,immotile
256,19,0.36,7.03,0.72,3.59,0.103,0.201,0.511,0.09,22.22,non_progressive
257,19,0.36,4.86,1.77,2.12,0.365,0.835,0.436,0.07,22.22,immotile
258,19,0.36,87.53,62.98,59.63,0.72,1.056,0.681,0.99,13.89,progressive
556,322,6.42,28.55,0.96,10.99,0.034,0.088,0.385,0.4,19.63,non_progressive
558,313,6.24,70.9,28.6,57.17,0.403,0.5,0.806,0.66,17.15,progressive
560,134,2.66,56.97,3.59,18.04,0.063,0.199,0.317,0.84,19.55,non_progressive
561,175,3.48,86.34,19.67,68.9,0.228,0.286,0.798,0.82,14.37,non_progressive
562,65,1.28,33.97,19.66,21.04,0.579,0.935,0.619,0.45,25.78,progressive
563,312,6.22,41.2,10.7,34.46,0.26,0.311,0.836,0.37,22.19,non_progressive
564,122,2.42,7.63,2.14,3.86,0.281,0.555,0.507,0.1,21.9,non_progressive
586,23,0.44,57.97,8.05,49.78,0.139,0.162,0.859,0.44,9.09,non_progressive
615,28,0.54,100.96,30.45,52.7,0.302,0.578,0.522,1.42,20.37,progressive
633,245,4.88,69.27,24.32,54.65,0.351,0.445,0.789,0.68,17.62,non_progressive
665,191,3.8000000000000003,17.99,3.09,8.51,0.172,0.364,0.473,0.22,24.47,non_progressive
692,17,0.32,21.82,3.29,4.99,0.151,0.658,0.229,0.31,25.0,non_progressive
694,17,0.32,29.52,4.17,8.49,0.141,0.491,0.288,0.41,21.88,non_progressive
741,58,1.1400000000000001,35.07,14.63,23.9,0.417,0.612,0.682,0.4,14.04,progressive
770,33,0.64,32.18,20.42,22.54,0.635,0.906,0.7,0.37,17.19,progressive
776,25,0.48,50.42,4.63,38.88,0.092,0.119,0.771,0.53,16.67,non_progressive
913,79,1.56,65.2,29.94,60.0,0.459,0.499,0.92,0.47,17.31,non_progressive
914,79,1.56,41.31,7.32,32.02,0.177,0.229,0.775,0.42,12.82,non_progressive
916,79,1.56,31.42,19.72,24.64,0.627,0.8,0.784,0.32,14.1,progressive
918,79,1.56,56.4,31.09,44.44,0.551,0.7,0.788,0.59,17.31,progressive
919,79,1.56,42.01,32.63,37.22,0.777,0.877,0.886,0.33,23.72,progressive
920,67,1.32,42.0,21.56,26.43,0.513,0.816,0.629,0.52,17.42,progressive
989,39,0.76,40.55,31.95,32.53,0.788,0.982,0.802,0.38,21.05,progressive
991,39,0.76,35.51,21.92,28.02,0.617,0.783,0.789,0.34,13.16,progressive
992,39,0.76,38.2,6.61,29.23,0.173,0.226,0.765,0.39,18.42,non_progressive
993,41,0.8,197.14,4.1,42.53,0.021,0.096,0.216,3.1,22.5,non_progressive
994,40,0.78,78.94,39.73,60.88,0.503,0.653,0.771,0.72,19.23,progressive
995,39,0.76,64.01,38.1,49.22,0.595,0.774,0.769,0.62,15.79,progressive
1045,30,0.58,69.24,14.45,56.09,0.209,0.258,0.81,0.61,17.24,non_progressive
1049,39,0.76,134.18,84.17,126.14,0.627,0.667,0.94,2.64,19.74,progressive
1050,31,0.6,185.69,59.29,50.32,0.319,1.178,0.271,2.7,23.33,progressive
1051,29,0.56,47.24,3.19,34.05,0.067,0.094,0.721,0.5,12.5,non_progressive
1052,29,0.56,65.86,19.76,35.73,0.3,0.553,0.543,0.85,19.64,progressive
1053,20,0.38,78.45,42.77,52.38,0.545,0.817,0.668,0.99,18.42,progressive
1229,218,4.34,84.07,49.82,64.18,0.593,0.776,0.763,0.83,17.74,progressive
1231,219,4.36,5.68,0.67,2.57,0.118,0.261,0.452,0.07,22.25,non_progressive
1232,219,4.36,3.05,0.07,1.29,0.024,0.057,0.422,0.04,22.71,immotile
1233,92,1.82,68.82,18.34,56.06,0.266,0.327,0.815,0.59,10.99,non_progressive
1234,219,4.36,7.35,0.21,3.25,0.029,0.065,0.442,0.1,23.17,non_progressive
1235,44,0.86,28.65,16.93,19.61,0.591,0.863,0.684,0.3,16.28,progressive
1236,219,4.36,4.92,0.77,2.35,0.157,0.329,0.478,0.06,23.62,immotile
1255,21,0.4,18.35,4.08,6.37,0.222,0.64,0.347,0.29,20.0,non_progressive
1256,21,0.4,33.39,4.63,10.2,0.139,0.453,0.306,0.51,22.5,non_progressive
1265,21,0.4,32.24,1.62,7.84,0.05,0.207,0.243,0.45,22.5,non_progressive
1266,21,0.4,19.09,3.03,7.17,0.158,0.422,0.375,0.24,22.5,non_progressive
1300,126,2.5,64.2,19.33,50.66,0.301,0.381,0.789,0.57,14.4,non_progressive
1305,83,1.6400000000000001,75.7,29.71,61.55,0.393,0.483,0.813,0.79,14.02,non_progressive
1306,99,1.96,12.95,2.48,5.31,0.191,0.467,0.41,0.17,21.94,non_progressive
