track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
4,1470,29.38,11.45,0.01,3.55,0.001,0.003,0.31,0.15,24.2,non_progressive
10,906,18.1,16.32,0.46,7.61,0.028,0.061,0.466,0.22,22.93,non_progressive
12,468,9.34,10.99,0.92,5.45,0.084,0.169,0.496,0.15,23.55,non_progressive
15,924,18.46,13.35,1.0,5.62,0.075,0.178,0.421,0.18,22.59,non_progressive
16,1465,29.28,14.49,0.06,4.24,0.004,0.013,0.293,0.21,24.28,non_progressive
23,1352,27.02,8.63,0.02,3.21,0.002,0.007,0.372,0.12,24.06,non_progressive
25,523,10.44,6.47,0.06,2.48,0.009,0.023,0.383,0.09,24.9,non_progressive
43,354,7.0600000000000005,48.12,9.98,41.47,0.207,0.241,0.862,0.38,15.72,non_progressive
44,38,0.74,91.39,55.93,81.4,0.612,0.687,0.891,0.75,16.22,progressive
45,471,9.4,12.47,1.17,5.35,0.094,0.218,0.429,0.16,23.83,non_progressive
46,69,1.36,53.36,8.66,38.62,0.162,0.224,0.724,0.55,18.38,non_progressive
47,468,9.34,7.5,0.24,2.85,0.033,0.086,0.38,0.1,25.91,non_progressive
48,469,9.36,11.04,0.89,4.41,0.08,0.201,0.4,0.15,24.36,non_progressive
50,469,9.36,7.63,0.23,3.33,0.03,0.068,0.436,0.1,21.9,non_progressive
51,908,18.14,9.68,0.01,4.53,0.001,0.002,0.468,0.13,23.65,non_progressive
55,95,1.8800000000000001,25.6,11.0,19.75,0.43,0.557,0.772,0.26,21.81,progressive
57,27,0.52,105.23,60.62,71.02,0.576,0.854,0.675,1.32,13.46,progressive
77,452,9.02,6.96,1.13,3.16,0.162,0.358,0.453,0.09,23.5,non_progressive
87,18,0.34,190.21,171.44,115.03,0.901,1.49,0.605,1.9,11.76,progressive
96,432,8.620000000000001,84.09,3.0,33.98,0.036,0.088,0.404,1.16,22.97,non_progressive
178,53,1.04,123.21,57.16,76.49,0.464,0.747,0.621,1.56,18.27,progressive
195,44,0.86,71.36,28.38,44.6,0.398,0.636,0.625,0.9,19.77,progressive
201,665,13.280000000000001,29.44,3.65,15.84,0.124,0.23,0.538,0.37,21.54,non_progressive
203,970,19.38,20.36,0.41,6.15,0.02,0.066,0.302,0.29,23.63,non_progressive
269,25,0.48,129.09,92.37,92.37,0.716,1.0,0.716,1.64,22.92,progressive
336,18,0.34,101.48,61.34,63.55,0.604,0.965,0.626,1.46,17.65,progressive
359,23,0.44,82.89,24.3,61.81,0.293,0.393,0.746,0.75,9.09,non_progressive
372,242,4.82,10.66,0.12,5.45,0.011,0.022,0.511,0.13,22.82,non_progressive
376,26,0.5,107.09,33.94,69.17,0.317,0.491,0.646,1.44,14.0,non_progressive
393,47,0.92,94.98,40.73,57.95,0.429,0.703,0.61,1.34,16.3,progressive
416,149,2.96,37.72,25.96,28.78,0.688,0.902,0.763,0.44,18.92,progressive
459,17,0.32,59.2,42.69,46.88,0.721,0.911,0.792,0.56,18.75,progressive
538,90,1.78,88.49,53.46,69.6,0.604,0.768,0.787,0.87,15.17,progressive
543,89,1.76,79.6,40.23,59.72,0.505,0.674,0.75,0.79,17.61,progressive
608,62,1.22,156.8,113.82,118.42,0.726,0.961,0.755,1.65,18.85,progressive
675,99,1.96,94.04,66.57,71.98,0.708,0.925,0.765,1.08,16.84,progressive
683,282,5.62,60.31,4.5,20.81,0.075,0.216,0.345,0.82,23.13,non_progressive
686,95,1.8800000000000001,57.64,31.56,37.4,0.548,0.844,0.649,0.72,18.62,progressive
721,92,1.82,80.48,35.14,60.97,0.437,0.576,0.758,0.77,20.88,progressive
746,31,0.6,68.78,32.95,54.23,0.479,0.608,0.789,0.64,16.67,progressive
787,53,1.04,93.2,21.33,66.16,0.229,0.322,0.71,1.05,14.42,non_progressive
810,19,0.36,158.84,85.45,97.23,0.538,0.879,0.612,1.84,13.89,progressive
824,27,0.52,53.87,24.1,45.44,0.447,0.53,0.844,0.57,19.23,progressive
872,96,1.9000000000000001,71.86,16.21,54.7,0.226,0.296,0.761,0.68,11.05,non_progressive
873,189,3.7600000000000002,46.59,5.54,41.68,0.119,0.133,0.895,0.34,17.55,non_progressive
874,421,8.4,53.71,31.23,36.71,0.582,0.851,0.683,0.66,21.79,progressive
875,32,0.62,103.11,30.65,64.01,0.297,0.479,0.621,1.21,11.29,non_progressive
952,28,0.54,52.85,19.45,38.34,0.368,0.507,0.725,0.59,12.96,progressive
973,37,0.72,93.56,23.68,65.25,0.253,0.363,0.697,1.03,13.89,non_progressive
974,73,1.44,184.59,145.15,149.45,0.786,0.971,0.81,2.02,22.92,progressive
994,823,16.44,19.84,0.07,7.62,0.004,0.009,0.384,0.27,23.84,non_progressive
1001,43,0.84,77.42,29.75,51.38,0.384,0.579,0.664,0.84,20.24,progressive
1003,104,2.06,94.0,18.76,62.69,0.2,0.299,0.667,1.06,16.02,non_progressive
1004,87,1.72,24.15,2.41,7.87,0.1,0.306,0.326,0.32,25.0,non_progressive
1005,87,1.72,23.44,3.14,8.93,0.134,0.352,0.381,0.29,24.42,non_progressive
1016,549,10.96,55.25,32.5,40.03,0.588,0.812,0.725,0.7,19.34,progressive
1070,22,0.42,80.68,16.03,60.55,0.199,0.265,0.751,0.82,19.05,non_progressive
1091,22,0.42,70.48,16.79,54.73,0.238,0.307,0.777,0.54,14.29,non_progressive
1170,32,0.62,77.69,8.57,57.37,0.11,0.149,0.738,0.71,9.68,non_progressive
1222,30,0.58,63.88,14.64,41.99,0.229,0.349,0.657,0.74,17.24,non_progressive
1282,20,0.38,85.41,38.28,54.78,0.448,0.699,0.641,0.89,21.05,progressive
1284,18,0.34,39.24,32.26,28.2,0.822,1.144,0.719,0.34,26.47,progressive
1315,62,1.22,42.78,12.89,37.31,0.301,0.345,0.872,0.31,17.21,non_progressive
1343,65,1.28,11.97,0.85,3.31,0.071,0.258,0.276,0.16,25.0,non_progressive
1388,576,11.5,12.11,1.68,4.9,0.139,0.344,0.405,0.16,24.61,non_progressive
1410,134,2.66,24.9,5.67,15.97,0.228,0.355,0.641,0.3,21.05,non_progressive
1418,52,1.02,58.67,32.51,43.28,0.554,0.751,0.738,0.62,17.65,progressive
1497,37,0.72,49.52,19.74,44.72,0.399,0.441,0.903,0.34,13.89,non_progressive
1532,54,1.06,53.85,1.97,16.05,0.037,0.122,0.298,0.77,21.7,non_progressive
1665,435,8.68,9.88,0.83,4.21,0.084,0.197,0.426,0.13,23.27,non_progressive
1671,57,1.12,120.4,7.63,30.98,0.063,0.246,0.257,1.71,23.21,non_progressive
1685,36,0.7000000000000001,70.94,43.89,49.03,0.619,0.895,0.691,0.74,21.43,progressive
1700,112,2.22,52.86,25.7,34.52,0.486,0.744,0.653,0.66,18.92,progressive
1704,409,8.16,43.76,10.0,38.88,0.229,0.257,0.889,0.34,15.69,non_progressive
1748,104,2.06,18.18,8.22,11.65,0.452,0.706,0.64,0.25,24.27,non_progressive
1811,38,0.74,57.24,43.65,44.55,0.763,0.98,0.778,0.59,24.32,progressive
1819,161,3.2,87.12,8.36,34.05,0.096,0.245,0.391,1.19,26.56,non_progressive
1821,258,5.14,56.22,24.59,42.17,0.437,0.583,0.75,0.73,18.29,progressive
1842,56,1.1,69.79,59.08,59.0,0.847,1.001,0.845,0.63,26.36,progressive
1923,81,1.6,98.1,74.7,78.99,0.761,0.946,0.805,0.99,20.62,progressive
1993,67,1.32,61.56,28.77,37.43,0.467,0.769,0.608,0.77,19.7,progressive
2005,19,0.36,162.69,87.79,104.34,0.54,0.841,0.641,2.34,16.67,progressive
2031,48,0.9400000000000001,111.17,25.56,68.24,0.23,0.375,0.614,1.46,21.28,non_progressive
2047,27,0.52,117.54,101.22,99.62,0.861,1.016,0.848,1.46,25.0,progressive
2127,53,1.04,98.41,21.23,72.71,0.216,0.292,0.739,1.02,13.46,non_progressive
2134,153,3.04,30.59,11.1,24.57,0.363,0.452,0.803,0.32,17.76,non_progressive
2137,79,1.56,153.22,75.65,101.76,0.494,0.743,0.664,1.91,16.67,progressive
2181,18,0.34,70.37,10.81,26.18,0.154,0.413,0.372,1.01,20.59,non_progressive
2198,23,0.44,86.59,83.23,72.27,0.961,1.152,0.835,0.64,18.18,progressive
2202,27,0.52,113.4,38.84,76.93,0.343,0.505,0.678,1.25,11.54,progressive
2209,35,0.68,116.91,98.66,93.48,0.844,1.055,0.8,1.36,20.59,progressive
2238,39,0.76,104.75,58.57,77.21,0.559,0.759,0.737,1.14,14.47,progressive
2249,31,0.6,120.53,52.14,88.61,0.433,0.588,0.735,1.36,15.0,progressive
2295,21,0.4,180.69,127.81,126.89,0.707,1.007,0.702,2.08,17.5,progressive
2307,68,1.34,72.65,64.21,64.7,0.884,0.992,0.891,0.55,29.85,progressive
2314,34,0.66,84.53,60.83,62.81,0.72,0.969,0.743,0.87,19.7,progressive
2353,18,0.34,90.2,53.23,63.86,0.59,0.834,0.708,0.92,11.76,progressive
