track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
2,917,18.32,16.0,2.72,6.22,0.17,0.437,0.389,0.22,22.6,non_progressive
3,1470,29.38,13.62,0.03,3.72,0.002,0.007,0.273,0.19,23.72,non_progressive
8,45,0.88,37.14,8.12,13.23,0.219,0.614,0.356,0.51,26.14,progressive
26,19,0.36,132.18,54.17,75.83,0.41,0.714,0.574,1.53,11.11,progressive
27,469,9.36,9.76,2.18,4.58,0.224,0.476,0.47,0.13,22.54,non_progressive
28,59,1.16,11.62,2.29,5.03,0.197,0.455,0.433,0.14,22.41,non_progressive
29,469,9.36,10.91,1.79,5.71,0.164,0.313,0.523,0.14,22.01,non_progressive
30,28,0.54,16.71,6.04,10.19,0.361,0.593,0.61,0.18,27.78,non_progressive
31,84,1.6600000000000001,125.91,60.16,82.3,0.478,0.731,0.654,1.51,22.29,progressive
32,85,1.68,52.56,3.85,16.04,0.073,0.24,0.305,0.73,20.83,non_progressive
33,330,6.58,47.26,12.25,35.37,0.259,0.346,0.749,0.5,15.65,non_progressive
34,294,5.86,48.95,9.96,38.24,0.203,0.26,0.781,0.45,13.82,non_progressive
35,302,6.0200000000000005,37.59,2.68,33.89,0.071,0.079,0.902,0.3,21.43,non_progressive
36,370,7.38,8.56,2.05,3.77,0.24,0.545,0.44,0.11,21.82,non_progressive
37,451,9.0,7.81,2.51,3.72,0.322,0.676,0.476,0.1,23.0,non_progressive
52,210,4.18,55.83,6.26,44.23,0.112,0.141,0.792,0.53,13.64,non_progressive
109,25,0.48,10.04,0.98,3.58,0.098,0.274,0.356,0.15,22.92,non_progressive
129,30,0.58,123.44,35.04,70.53,0.284,0.497,0.571,1.37,17.24,non_progressive
130,26,0.5,137.61,76.23,77.8,0.554,0.98,0.565,1.77,18.0,progressive
140,120,2.38,55.45,4.17,16.91,0.075,0.246,0.305,0.81,19.33,non_progressive
142,175,3.48,15.74,2.76,7.3,0.175,0.378,0.464,0.19,20.98,non_progressive
242,90,1.78,46.35,27.82,31.63,0.6,0.88,0.682,0.53,19.1,progressive
252,27,0.52,131.65,53.74,76.5,0.408,0.702,0.581,1.5,17.31,progressive
281,180,3.58,34.37,1.99,14.39,0.058,0.138,0.419,0.55,21.51,non_progressive
346,209,4.16,27.78,4.49,22.83,0.161,0.197,0.822,0.23,16.35,non_progressive
349,36,0.7000000000000001,139.15,59.1,86.75,0.425,0.681,0.623,1.67,12.86,progressive
360,21,0.4,159.13,117.6,111.3,0.739,1.057,0.699,1.71,22.5,progressive
371,69,1.36,53.43,23.86,37.34,0.447,0.639,0.699,0.61,20.59,progressive
380,404,8.06,54.57,6.71,41.28,0.123,0.163,0.756,0.54,16.5,non_progressive
426,57,1.12,135.95,78.52,82.0,0.578,0.958,0.603,1.68,18.75,progressive
435,19,0.36,6.52,1.23,2.27,0.189,0.544,0.348,0.1,27.78,non_progressive
447,111,2.2,39.35,29.93,36.11,0.761,0.829,0.918,0.32,19.09,progressive
456,29,0.56,43.63,31.81,34.7,0.729,0.917,0.795,0.37,12.5,progressive
457,19,0.36,133.23,72.35,87.39,0.543,0.828,0.656,1.52,13.89,progressive
459,26,0.5,12.34,5.14,7.76,0.416,0.662,0.629,0.18,20.0,non_progressive
468,17,0.32,7.91,2.24,3.66,0.284,0.614,0.462,0.11,18.75,non_progressive
494,79,1.56,53.59,26.15,40.21,0.488,0.65,0.75,0.48,13.46,progressive
497,19,0.36,52.66,43.39,40.57,0.824,1.07,0.77,0.43,19.44,progressive
501,77,1.52,6.67,1.02,2.77,0.153,0.37,0.415,0.09,23.03,non_progressive
507,27,0.52,34.68,15.6,24.75,0.45,0.63,0.714,0.48,25.0,progressive
534,59,1.16,55.4,48.08,47.27,0.868,1.017,0.853,0.46,25.0,progressive
535,59,1.16,6.69,0.61,2.54,0.092,0.241,0.38,0.09,24.14,non_progressive
536,59,1.16,6.26,0.61,2.36,0.097,0.258,0.377,0.08,25.0,non_progressive
537,59,1.16,6.77,1.28,2.73,0.189,0.468,0.404,0.09,26.72,non_progressive
547,42,0.8200000000000001,40.32,14.42,26.79,0.358,0.538,0.664,0.42,19.51,progressive
564,26,0.5,133.01,58.35,79.73,0.439,0.732,0.599,1.49,16.0,progressive
565,23,0.44,95.45,72.45,68.92,0.759,1.051,0.722,1.01,20.45,progressive
583,320,6.38,22.24,4.86,14.73,0.219,0.33,0.662,0.24,19.44,non_progressive
584,526,10.5,15.85,2.0,5.73,0.126,0.349,0.362,0.21,21.9,non_progressive
585,105,2.08,44.06,1.68,14.39,0.038,0.117,0.327,0.64,24.52,non_progressive
586,639,12.76,49.65,6.33,36.88,0.127,0.172,0.743,0.51,16.3,non_progressive
587,495,9.88,40.15,7.36,27.36,0.183,0.269,0.681,0.52,24.7,non_progressive
588,853,17.04,12.81,3.79,8.45,0.296,0.449,0.659,0.14,22.24,non_progressive
589,20,0.38,160.76,92.62,94.16,0.576,0.984,0.586,2.08,23.68,progressive
611,679,13.56,10.02,4.85,6.02,0.484,0.805,0.601,0.12,24.78,non_progressive
