track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
249,29,0.56,158.54,104.51,122.92,0.659,0.85,0.775,3.01,14.29,progressive
312,38,0.74,82.71,1.74,32.71,0.021,0.053,0.395,1.15,24.32,non_progressive
327,19,0.36,166.18,151.0,155.04,0.909,0.974,0.933,3.77,25.0,progressive
378,19,0.36,7.65,1.5,3.41,0.196,0.439,0.446,0.11,27.78,non_progressive
389,19,0.36,164.48,152.89,154.49,0.93,0.99,0.939,3.73,19.44,progressive
457,19,0.36,167.28,151.19,156.79,0.904,0.964,0.937,3.81,19.44,progressive
668,19,0.36,11.85,1.55,3.0,0.131,0.516,0.253,0.15,27.78,non_progressive
744,19,0.36,186.44,166.34,172.17,0.892,0.966,0.923,4.19,22.22,progressive
753,19,0.36,168.35,160.17,161.58,0.951,0.991,0.96,3.85,22.22,progressive
773,18,0.34,56.13,45.86,48.35,0.817,0.949,0.861,1.18,23.53,progressive
1136,19,0.36,196.84,185.54,187.67,0.943,0.989,0.953,4.6,25.0,progressive
1196,19,0.36,83.81,75.07,77.24,0.896,0.972,0.922,1.77,22.22,progressive
1808,19,0.36,84.77,75.95,78.86,0.896,0.963,0.93,1.9,16.67,progressive
1888,19,0.36,99.18,78.01,84.93,0.787,0.919,0.856,2.13,11.11,progressive
2599,19,0.36,38.69,7.85,16.79,0.203,0.467,0.434,0.48,27.78,non_progressive
3321,849,16.96,22.28,5.3,10.45,0.238,0.507,0.469,0.29,17.04,non_progressive
3326,913,18.240000000000002,33.05,0.8,10.24,0.024,0.078,0.31,0.49,22.09,non_progressive
3328,854,17.06,51.09,2.19,15.28,0.043,0.143,0.299,0.78,20.87,non_progressive
3329,154,3.06,87.81,42.54,63.43,0.484,0.671,0.722,1.06,17.97,progressive
3331,942,18.82,16.11,0.09,4.95,0.006,0.019,0.307,0.22,24.92,non_progressive
3334,101,2.0,63.41,20.74,49.53,0.327,0.419,0.781,0.71,17.0,non_progressive
3335,236,4.7,17.82,1.95,9.9,0.109,0.197,0.556,0.21,22.77,non_progressive
3336,207,4.12,42.19,4.29,20.48,0.102,0.21,0.485,0.52,19.42,non_progressive
3337,351,7.0,49.91,6.89,21.11,0.138,0.326,0.423,0.68,20.0,non_progressive
3339,789,15.76,28.12,1.24,10.89,0.044,0.114,0.387,0.37,20.56,non_progressive
3341,255,5.08,60.45,32.22,43.21,0.533,0.746,0.715,0.71,18.7,progressive
3342,932,18.62,19.97,0.04,6.27,0.002,0.006,0.314,0.28,23.9,non_progressive
3345,74,1.46,115.15,30.93,73.75,0.269,0.419,0.64,1.28,15.75,non_progressive
3375,66,1.3,146.81,58.32,79.55,0.397,0.733,0.542,2.09,17.69,progressive
3418,19,0.36,13.51,0.76,2.85,0.056,0.266,0.211,0.17,30.56,non_progressive
3436,747,14.92,15.84,2.89,8.3,0.183,0.348,0.524,0.2,23.93,non_progressive
3455,729,14.56,38.85,11.26,24.89,0.29,0.452,0.641,0.47,22.46,non_progressive
3478,33,0.64,109.57,27.71,79.52,0.253,0.348,0.726,1.09,12.5,non_progressive
3524,26,0.5,54.98,17.1,29.02,0.311,0.589,0.528,0.68,20.0,progressive
3529,22,0.42,30.7,3.91,10.46,0.127,0.374,0.341,0.36,16.67,non_progressive
3560,20,0.38,127.63,47.21,79.51,0.37,0.594,0.623,1.44,21.05,progressive
3566,23,0.44,126.22,35.75,93.43,0.283,0.383,0.74,1.46,15.91,non_progressive
3567,73,1.44,115.31,22.48,75.64,0.195,0.297,0.656,1.34,15.28,non_progressive
3603,149,2.96,50.35,6.22,23.86,0.124,0.261,0.474,0.69,22.3,non_progressive
3614,21,0.4,122.72,35.94,93.4,0.293,0.385,0.761,1.23,17.5,non_progressive
3620,20,0.38,119.05,90.33,91.65,0.759,0.986,0.77,1.23,23.68,progressive
3633,51,1.0,109.52,38.76,74.64,0.354,0.519,0.682,1.0,18.0,progressive
3634,584,11.66,26.39,6.95,18.12,0.263,0.384,0.687,0.28,20.15,non_progressive
3653,29,0.56,124.37,46.32,89.94,0.372,0.515,0.723,1.31,19.64,progressive
3666,28,0.54,198.27,117.8,147.58,0.594,0.798,0.744,2.68,16.67,progressive
3688,169,3.36,59.35,5.06,19.87,0.085,0.254,0.335,0.91,22.62,non_progressive
3719,31,0.6,121.21,80.33,91.48,0.663,0.878,0.755,1.37,16.67,progressive
3738,165,3.2800000000000002,89.3,37.71,63.85,0.422,0.591,0.715,0.99,16.77,progressive
3741,520,10.38,31.14,8.95,17.21,0.288,0.52,0.553,0.41,24.08,progressive
3760,17,0.32,133.23,52.65,101.67,0.395,0.518,0.763,1.88,18.75,progressive
3772,114,2.2600000000000002,108.41,43.83,68.76,0.404,0.637,0.634,1.32,19.91,progressive
3797,496,9.9,30.44,5.29,22.46,0.174,0.235,0.738,0.3,21.41,non_progressive
3815,33,0.64,138.26,30.54,82.83,0.221,0.369,0.599,1.74,17.19,non_progressive
3837,501,10.0,14.61,2.12,6.74,0.145,0.314,0.462,0.18,24.2,non_progressive
3838,17,0.32,155.16,57.08,88.4,0.368,0.646,0.57,1.87,31.25,progressive
3889,18,0.34,125.55,50.24,59.3,0.4,0.847,0.472,1.66,14.71,progressive
3910,35,0.68,128.02,56.25,72.74,0.439,0.773,0.568,1.7,23.53,progressive
3935,16,0.3,161.15,102.32,116.35,0.635,0.879,0.722,1.97,13.33,progressive
3960,47,0.92,116.89,17.85,90.03,0.153,0.198,0.77,1.22,17.39,non_progressive
3967,26,0.5,127.86,64.27,75.75,0.503,0.848,0.592,1.45,22.0,progressive
3974,65,1.28,122.43,31.16,79.09,0.255,0.394,0.646,1.43,15.62,non_progressive
3989,58,1.1400000000000001,88.66,20.53,57.98,0.232,0.354,0.654,1.17,21.05,non_progressive
4082,355,7.08,33.02,9.26,21.63,0.28,0.428,0.655,0.38,17.51,non_progressive
4105,337,6.72,88.97,35.7,63.55,0.401,0.562,0.714,1.04,14.88,progressive
4118,336,6.7,100.97,19.23,66.68,0.19,0.288,0.66,1.15,18.06,non_progressive
4121,50,0.98,99.02,32.65,69.62,0.33,0.469,0.703,1.05,17.35,non_progressive
4150,316,6.3,55.79,33.6,44.74,0.602,0.751,0.802,0.5,20.48,progressive
4174,32,0.62,41.45,8.55,13.31,0.206,0.643,0.321,0.53,25.81,progressive
4177,166,3.3000000000000003,41.68,7.1,20.75,0.17,0.342,0.498,0.62,19.09,non_progressive
4259,246,4.9,14.18,1.78,4.6,0.125,0.387,0.324,0.19,24.49,non_progressive
4261,225,4.48,13.87,0.6,5.58,0.043,0.107,0.402,0.18,24.78,non_progressive
4278,20,0.38,104.29,6.92,52.07,0.066,0.133,0.499,1.33,15.79,non_progressive
4282,33,0.64,46.68,25.05,32.25,0.537,0.777,0.691,0.52,15.62,progressive
4309,89,1.76,74.59,21.43,47.53,0.287,0.451,0.637,0.88,16.48,non_progressive
4328,121,2.4,53.16,5.59,23.95,0.105,0.233,0.45,0.85,21.67,non_progressive
4330,21,0.4,23.34,0.84,7.4,0.036,0.113,0.317,0.34,20.0,non_progressive
4331,91,1.8,27.79,9.12,14.35,0.328,0.635,0.516,0.45,22.22,progressive
4352,105,2.08,93.38,42.9,64.92,0.459,0.661,0.695,0.99,15.87,progressive
4368,184,3.66,106.01,26.75,77.15,0.252,0.347,0.728,1.11,18.03,non_progressive
4473,35,0.68,21.85,3.07,8.36,0.141,0.367,0.383,0.35,22.06,non_progressive
4569,32,0.62,42.9,1.94,11.28,0.045,0.172,0.263,0.56,25.81,non_progressive
4571,75,1.48,79.73,37.9,54.26,0.475,0.698,0.68,0.88,20.27,progressive
4583,67,1.32,34.05,2.0,9.74,0.059,0.205,0.286,0.5,24.24,non_progressive
4596,21,0.4,53.66,26.87,38.43,0.501,0.699,0.716,0.95,22.5,progressive
4616,53,1.04,110.71,23.31,63.98,0.211,0.364,0.578,1.33,14.42,non_progressive
4632,32,0.62,42.11,17.17,27.18,0.408,0.632,0.645,0.75,19.35,progressive
4661,43,0.84,39.66,13.21,23.32,0.333,0.566,0.588,0.65,17.86,progressive
4662,19,0.36,94.04,20.27,53.31,0.216,0.38,0.567,1.13,19.44,non_progressive
4663,21,0.4,29.06,6.73,10.93,0.231,0.615,0.376,0.38,32.5,progressive
4665,49,0.96,61.25,1.88,18.25,0.031,0.103,0.298,0.85,20.83,non_progressive
4697,32,0.62,99.72,21.81,55.82,0.219,0.391,0.56,1.15,16.13,non_progressive
4720,28,0.54,40.33,25.14,29.03,0.623,0.866,0.72,0.75,22.22,progressive
4722,19,0.36,109.06,35.28,63.55,0.323,0.555,0.583,1.28,16.67,progressive
4728,18,0.34,103.14,38.89,65.76,0.377,0.591,0.638,1.18,17.65,progressive
4731,16,0.3,55.79,8.42,25.69,0.151,0.328,0.461,0.65,26.67,non_progressive
