track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
7,1470,29.38,7.33,0.04,2.5,0.006,0.018,0.341,0.1,23.18,non_progressive
10,480,9.58,12.99,0.83,6.08,0.064,0.136,0.468,0.18,21.82,non_progressive
25,469,9.36,4.87,2.05,2.94,0.421,0.699,0.603,0.06,22.65,immotile
26,469,9.36,7.14,1.83,4.99,0.256,0.366,0.699,0.08,22.97,non_progressive
27,115,2.2800000000000002,6.34,3.06,3.88,0.482,0.789,0.611,0.07,24.12,non_progressive
28,288,5.74,47.89,10.72,37.59,0.224,0.285,0.785,0.41,13.94,non_progressive
29,318,6.34,35.16,2.54,32.27,0.072,0.079,0.918,0.27,20.03,non_progressive
30,322,6.42,45.63,12.48,35.55,0.273,0.351,0.779,0.44,14.8,non_progressive
31,16,0.3,137.88,79.15,84.52,0.574,0.937,0.613,1.59,10.0,progressive
32,36,0.7000000000000001,17.25,5.37,10.47,0.312,0.513,0.607,0.19,20.0,non_progressive
36,439,8.76,6.85,1.93,3.51,0.282,0.551,0.512,0.09,23.17,non_progressive
59,204,4.0600000000000005,55.13,6.92,44.71,0.126,0.155,0.811,0.5,14.29,non_progressive
74,89,1.76,135.41,73.02,83.38,0.539,0.876,0.616,1.7,18.75,progressive
163,901,18.0,10.3,2.43,4.69,0.236,0.518,0.456,0.14,21.78,non_progressive
165,617,12.32,11.49,2.07,4.72,0.181,0.44,0.411,0.16,22.48,non_progressive
167,951,19.0,17.56,0.36,6.65,0.021,0.055,0.379,0.25,21.32,non_progressive
268,22,0.42,131.38,69.31,90.39,0.528,0.767,0.688,1.64,14.29,progressive
278,78,1.54,42.33,27.89,30.71,0.659,0.908,0.726,0.45,16.88,progressive
282,163,3.24,6.1,3.27,4.07,0.537,0.804,0.667,0.07,20.06,non_progressive
368,210,4.18,26.98,4.6,22.87,0.17,0.201,0.848,0.21,14.83,non_progressive
381,37,0.72,137.72,86.99,86.03,0.632,1.011,0.625,1.67,18.06,progressive
410,186,3.7,47.47,5.5,36.78,0.116,0.15,0.775,0.42,13.51,non_progressive
438,31,0.6,123.04,64.44,74.52,0.524,0.865,0.606,1.51,18.33,progressive
458,146,2.9,39.01,29.14,36.6,0.747,0.796,0.938,0.28,17.93,progressive
473,57,1.12,130.61,78.76,82.19,0.603,0.958,0.629,1.58,18.75,progressive
536,84,1.6600000000000001,51.15,45.57,45.77,0.891,0.996,0.895,0.37,25.9,progressive
589,44,0.86,37.23,13.64,26.49,0.366,0.515,0.711,0.38,13.95,progressive
609,28,0.54,128.66,59.91,75.95,0.466,0.789,0.59,1.45,20.37,progressive
614,20,0.38,85.38,71.92,67.8,0.842,1.061,0.794,0.8,18.42,progressive
634,860,17.18,14.12,3.76,8.89,0.266,0.423,0.629,0.16,20.78,non_progressive
635,331,6.6000000000000005,15.43,5.17,12.57,0.335,0.411,0.815,0.13,19.09,non_progressive
636,493,9.84,38.61,7.26,27.23,0.188,0.267,0.705,0.5,24.8,non_progressive
637,73,1.44,56.15,35.42,46.37,0.631,0.764,0.826,0.47,13.89,progressive
638,853,17.04,48.04,4.27,36.94,0.089,0.116,0.769,0.47,16.14,non_progressive
639,25,0.48,145.05,72.97,75.27,0.503,0.969,0.519,1.99,18.75,progressive
647,849,16.96,7.57,4.72,5.5,0.624,0.859,0.726,0.08,23.0,non_progressive
702,87,1.72,36.17,3.22,10.57,0.089,0.305,0.292,0.53,23.26,non_progressive
707,70,1.3800000000000001,43.01,25.54,29.92,0.594,0.854,0.696,0.47,13.77,progressive
717,48,0.9400000000000001,33.94,22.09,26.48,0.651,0.834,0.78,0.3,18.09,progressive
726,633,12.64,7.5,2.77,4.19,0.37,0.662,0.559,0.1,20.73,non_progressive
751,73,1.44,24.24,17.14,20.06,0.707,0.855,0.827,0.22,14.58,non_progressive
760,228,4.54,56.92,8.05,45.48,0.141,0.177,0.799,0.52,14.54,non_progressive
