track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,753,15.040000000000001,9.49,0.01,3.38,0.001,0.003,0.356,0.13,22.27,non_progressive
2,753,15.040000000000001,6.79,0.02,2.52,0.003,0.009,0.371,0.09,23.34,non_progressive
3,760,15.18,7.88,0.01,2.92,0.002,0.004,0.37,0.11,24.31,non_progressive
4,753,15.040000000000001,9.62,0.01,3.45,0.001,0.003,0.359,0.14,22.74,non_progressive
5,753,15.040000000000001,10.33,0.03,3.67,0.003,0.009,0.355,0.15,20.48,non_progressive
6,753,15.040000000000001,6.21,0.02,2.1,0.004,0.012,0.339,0.09,23.01,non_progressive
7,757,15.120000000000001,10.3,1.43,4.44,0.139,0.323,0.431,0.14,21.23,non_progressive
8,753,15.040000000000001,10.16,0.04,3.39,0.004,0.013,0.334,0.15,20.81,non_progressive
11,70,1.3800000000000001,41.33,3.55,24.84,0.086,0.143,0.601,0.44,17.39,non_progressive
12,65,1.28,39.85,19.7,27.19,0.494,0.725,0.682,0.42,22.66,progressive
14,754,15.06,12.56,0.02,4.47,0.002,0.005,0.356,0.18,21.65,non_progressive
20,753,15.040000000000001,3.67,0.05,1.33,0.013,0.035,0.364,0.05,22.87,immotile
31,469,9.36,4.55,0.08,2.01,0.017,0.038,0.442,0.06,22.97,immotile
32,469,9.36,5.58,0.88,3.35,0.157,0.262,0.601,0.07,22.12,non_progressive
33,469,9.36,3.15,0.26,1.56,0.081,0.164,0.495,0.04,23.5,immotile
34,1036,20.7,34.66,5.41,23.79,0.156,0.227,0.687,0.34,17.34,non_progressive
35,280,5.58,26.6,8.49,23.37,0.319,0.363,0.878,0.19,17.92,non_progressive
36,73,1.44,62.48,14.17,54.51,0.227,0.26,0.873,0.47,10.42,non_progressive
37,469,9.36,2.76,0.12,1.27,0.042,0.091,0.461,0.04,22.33,immotile
38,54,1.06,118.69,51.76,85.66,0.436,0.604,0.722,1.23,16.04,progressive
39,469,9.36,2.21,0.11,1.01,0.052,0.113,0.455,0.03,20.62,immotile
40,448,8.94,23.41,2.5,17.84,0.107,0.14,0.762,0.22,20.02,non_progressive
41,469,9.36,3.36,0.09,1.66,0.026,0.054,0.493,0.04,24.25,immotile
42,278,5.54,44.4,11.08,34.93,0.25,0.317,0.787,0.45,20.94,non_progressive
43,468,9.34,7.48,0.68,4.84,0.091,0.14,0.647,0.09,21.31,non_progressive
44,469,9.36,29.34,6.78,27.54,0.231,0.246,0.939,0.17,15.17,non_progressive
45,31,0.6,64.53,41.65,57.92,0.645,0.719,0.898,0.36,16.67,progressive
46,72,1.42,72.55,52.32,58.3,0.721,0.897,0.804,0.66,16.9,progressive
47,469,9.36,13.37,4.86,10.99,0.363,0.442,0.822,0.1,19.66,non_progressive
48,872,17.42,27.06,3.08,16.47,0.114,0.187,0.609,0.32,20.09,non_progressive
49,469,9.36,4.18,0.96,2.41,0.23,0.398,0.577,0.05,23.18,immotile
50,469,9.36,2.64,0.09,1.15,0.034,0.077,0.437,0.04,22.97,immotile
52,469,9.36,11.01,3.8,8.91,0.345,0.427,0.809,0.09,19.76,non_progressive
53,72,1.42,70.96,47.63,53.04,0.671,0.898,0.748,0.67,16.2,progressive
55,420,8.38,36.87,11.43,34.63,0.31,0.33,0.939,0.22,16.11,non_progressive
92,21,0.4,70.26,40.65,53.62,0.579,0.758,0.763,0.69,12.5,progressive
100,16,0.3,118.82,36.16,83.51,0.304,0.433,0.703,1.28,23.33,non_progressive
113,53,1.04,82.42,29.14,69.86,0.354,0.417,0.848,0.57,14.42,non_progressive
117,99,1.96,67.63,49.96,55.8,0.739,0.895,0.825,0.6,17.35,progressive
119,107,2.12,75.87,48.86,57.09,0.644,0.856,0.752,0.72,16.04,progressive
125,68,1.34,69.63,37.71,61.18,0.542,0.616,0.879,0.51,10.45,progressive
133,28,0.54,110.61,70.87,89.37,0.641,0.793,0.808,1.06,11.11,progressive
136,668,13.34,20.91,1.17,8.22,0.056,0.143,0.393,0.29,20.54,non_progressive
158,24,0.46,126.51,66.83,82.7,0.528,0.808,0.654,1.43,8.7,progressive
160,63,1.24,77.73,25.38,67.09,0.326,0.378,0.863,0.53,11.29,non_progressive
183,310,6.18,75.04,14.05,67.31,0.187,0.209,0.897,0.52,11.81,non_progressive
191,28,0.54,101.44,53.75,78.82,0.53,0.682,0.777,1.01,14.81,progressive
209,33,0.64,98.32,50.34,67.61,0.512,0.745,0.688,1.07,14.06,progressive
217,88,1.74,78.64,24.03,66.39,0.306,0.362,0.844,0.59,11.49,non_progressive
235,572,11.42,38.48,10.73,21.87,0.279,0.491,0.568,0.48,19.35,non_progressive
269,19,0.36,88.87,39.11,61.12,0.44,0.64,0.688,0.93,11.11,progressive
271,222,4.42,46.5,8.37,43.42,0.18,0.193,0.934,0.27,14.48,non_progressive
305,182,3.62,77.74,24.02,68.37,0.309,0.351,0.88,0.51,15.47,non_progressive
