track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,451,9.0,3.3,0.07,1.2,0.022,0.061,0.363,0.04,25.44,immotile
2,451,9.0,6.22,0.06,2.15,0.01,0.028,0.345,0.08,24.0,non_progressive
6,449,8.96,8.44,0.05,2.86,0.006,0.017,0.339,0.12,24.22,non_progressive
7,216,4.3,2.66,0.15,1.24,0.056,0.12,0.468,0.04,24.42,immotile
8,216,4.3,3.33,0.1,1.55,0.03,0.065,0.465,0.04,21.86,immotile
20,272,5.42,14.16,2.21,5.86,0.156,0.378,0.414,0.2,22.51,non_progressive
35,252,5.0200000000000005,3.14,0.05,1.43,0.015,0.033,0.455,0.04,24.3,immotile
36,252,5.0200000000000005,5.56,0.06,3.05,0.011,0.02,0.548,0.07,21.12,non_progressive
37,252,5.0200000000000005,66.36,11.65,59.29,0.176,0.197,0.893,0.58,17.33,non_progressive
53,391,7.8,6.2,0.02,2.04,0.002,0.007,0.329,0.08,24.49,non_progressive
67,402,8.02,12.53,0.03,4.93,0.002,0.006,0.394,0.17,24.06,non_progressive
86,548,10.94,2.85,0.03,1.35,0.012,0.026,0.475,0.04,22.3,immotile
87,548,10.94,3.64,0.06,1.64,0.017,0.037,0.45,0.05,24.04,immotile
