track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,1470,29.38,13.71,0.07,4.98,0.005,0.014,0.363,0.19,20.93,non_progressive
2,1470,29.38,11.31,0.07,4.41,0.006,0.015,0.39,0.15,22.8,non_progressive
4,962,19.22,22.07,0.56,7.55,0.025,0.074,0.342,0.33,19.3,non_progressive
6,1470,29.38,7.64,0.06,2.7,0.007,0.021,0.353,0.11,23.55,non_progressive
7,915,18.28,6.4,0.54,2.82,0.084,0.191,0.441,0.09,22.54,non_progressive
9,374,7.46,7.08,3.24,4.22,0.458,0.769,0.596,0.1,21.85,non_progressive
10,1470,29.38,19.13,0.09,6.61,0.005,0.013,0.345,0.28,19.09,non_progressive
12,1437,28.72,7.9,0.05,2.98,0.006,0.016,0.377,0.11,23.08,non_progressive
14,918,18.34,10.75,0.96,5.04,0.09,0.191,0.469,0.14,22.63,non_progressive
15,1470,29.38,6.46,0.03,2.29,0.004,0.012,0.355,0.09,21.89,non_progressive
16,496,9.9,23.43,0.95,8.08,0.041,0.118,0.345,0.35,20.1,non_progressive
18,650,12.98,38.97,1.46,14.67,0.037,0.099,0.376,0.58,17.57,non_progressive
19,490,9.78,11.06,1.83,5.08,0.165,0.359,0.459,0.15,21.27,non_progressive
21,478,9.540000000000001,8.85,1.61,4.41,0.182,0.365,0.499,0.13,23.48,non_progressive
22,1470,29.38,18.17,0.08,6.26,0.005,0.013,0.344,0.27,19.98,non_progressive
24,488,9.74,19.46,1.38,7.41,0.071,0.187,0.381,0.3,21.15,non_progressive
26,1470,29.38,4.38,0.01,1.62,0.002,0.004,0.37,0.06,24.06,immotile
28,1424,28.46,27.67,0.57,9.9,0.021,0.058,0.358,0.41,19.82,non_progressive
29,651,13.0,25.32,4.86,12.06,0.192,0.403,0.476,0.34,18.31,non_progressive
30,1098,21.94,18.55,0.25,6.61,0.013,0.038,0.357,0.28,19.87,non_progressive
31,1382,27.62,19.84,0.35,7.56,0.017,0.046,0.381,0.29,19.26,non_progressive
32,1469,29.36,8.43,0.05,2.95,0.006,0.017,0.35,0.12,20.64,non_progressive
35,493,9.84,23.28,1.32,8.5,0.056,0.155,0.365,0.34,19.61,non_progressive
36,959,19.16,16.23,1.18,6.09,0.073,0.194,0.375,0.23,20.72,non_progressive
40,1335,26.68,7.36,0.45,3.38,0.061,0.133,0.459,0.1,23.09,non_progressive
42,1387,27.72,16.0,0.29,5.65,0.018,0.051,0.353,0.23,21.18,non_progressive
45,1470,29.38,18.92,0.09,6.45,0.005,0.015,0.341,0.28,21.24,non_progressive
48,198,3.94,71.39,53.08,57.31,0.744,0.926,0.803,0.66,18.02,progressive
