track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
2,1456,29.1,18.49,0.03,6.08,0.002,0.006,0.329,0.25,23.75,non_progressive
3,1427,28.52,50.4,4.5,17.92,0.089,0.251,0.355,0.72,19.64,non_progressive
8,185,3.68,25.03,7.93,17.24,0.317,0.46,0.689,0.28,22.01,non_progressive
9,1469,29.36,12.57,0.02,3.45,0.001,0.005,0.275,0.17,23.91,non_progressive
11,1454,29.060000000000002,37.26,2.38,14.49,0.064,0.164,0.389,0.53,20.47,non_progressive
12,239,4.76,54.13,1.51,18.86,0.028,0.08,0.348,0.77,18.28,non_progressive
15,1450,28.98,15.46,0.97,5.34,0.063,0.183,0.345,0.21,23.22,non_progressive
16,1375,27.48,12.89,0.03,3.85,0.003,0.009,0.298,0.18,21.94,non_progressive
17,120,2.38,18.53,0.37,4.71,0.02,0.078,0.254,0.28,23.95,non_progressive
20,1430,28.580000000000002,19.84,0.06,6.04,0.003,0.01,0.305,0.3,21.94,non_progressive
21,912,18.22,12.34,1.03,5.26,0.084,0.196,0.426,0.16,21.08,non_progressive
24,1026,20.5,16.79,0.37,4.85,0.022,0.076,0.289,0.24,23.61,non_progressive
25,144,2.86,38.71,4.29,18.83,0.111,0.228,0.486,0.63,17.83,non_progressive
29,117,2.32,19.07,0.34,5.26,0.018,0.065,0.276,0.27,24.57,non_progressive
30,953,19.04,21.42,1.24,6.41,0.058,0.193,0.299,0.32,22.37,non_progressive
31,192,3.8200000000000003,32.7,2.53,11.88,0.077,0.213,0.363,0.49,20.94,non_progressive
34,503,10.040000000000001,61.31,1.26,18.74,0.021,0.067,0.306,0.94,16.93,non_progressive
37,238,4.74,24.78,1.75,15.76,0.07,0.111,0.636,0.3,20.46,non_progressive
38,496,9.9,23.65,1.91,7.5,0.081,0.254,0.317,0.34,20.81,non_progressive
39,539,10.76,32.59,0.91,9.63,0.028,0.095,0.296,0.46,24.81,non_progressive
44,139,2.7600000000000002,12.12,6.08,8.02,0.501,0.758,0.661,0.17,19.93,non_progressive
45,420,8.38,24.81,3.84,16.1,0.155,0.239,0.649,0.3,22.67,non_progressive
46,195,3.88,71.16,53.9,57.27,0.757,0.941,0.805,0.66,19.59,progressive
48,156,3.1,20.84,0.78,8.41,0.038,0.093,0.403,0.32,22.9,non_progressive
