track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,1422,28.42,7.61,0.01,2.33,0.001,0.003,0.305,0.1,24.84,non_progressive
2,1465,29.28,8.21,0.0,2.62,0.0,0.001,0.319,0.11,23.91,non_progressive
3,456,9.1,43.89,2.21,19.07,0.05,0.116,0.434,0.61,19.23,non_progressive
5,923,18.44,11.55,0.98,5.22,0.085,0.188,0.452,0.16,21.8,non_progressive
6,932,18.62,23.98,1.55,8.15,0.065,0.19,0.34,0.34,23.15,non_progressive
7,296,5.9,34.82,0.87,12.83,0.025,0.068,0.368,0.47,22.88,non_progressive
8,1392,27.82,16.18,0.08,5.92,0.005,0.013,0.366,0.24,23.22,non_progressive
9,1470,29.38,11.71,0.04,3.48,0.003,0.011,0.298,0.16,24.98,non_progressive
12,1434,28.66,18.74,0.02,6.37,0.001,0.004,0.34,0.25,25.05,non_progressive
14,102,2.02,20.71,2.38,11.19,0.115,0.213,0.54,0.29,22.28,non_progressive
22,703,14.040000000000001,27.0,3.07,14.56,0.114,0.211,0.539,0.33,22.93,non_progressive
25,469,9.36,7.18,1.81,4.25,0.252,0.425,0.592,0.1,22.97,non_progressive
54,461,9.200000000000001,8.16,1.01,3.84,0.123,0.262,0.471,0.11,24.02,non_progressive
55,463,9.24,4.72,0.19,2.39,0.041,0.081,0.506,0.06,22.29,immotile
56,466,9.3,5.52,0.15,2.11,0.027,0.072,0.383,0.07,24.19,non_progressive
57,269,5.36,44.13,19.56,32.75,0.443,0.597,0.742,0.5,19.59,progressive
59,462,9.22,12.74,2.38,8.81,0.187,0.271,0.692,0.14,22.56,non_progressive
60,41,0.8,89.29,54.17,77.03,0.607,0.703,0.863,0.9,15.0,progressive
61,330,6.58,44.29,10.46,38.39,0.236,0.272,0.867,0.34,15.2,non_progressive
62,285,5.68,90.14,28.57,61.45,0.317,0.465,0.682,1.0,17.96,non_progressive
64,50,0.98,68.86,51.4,54.14,0.746,0.949,0.786,0.62,20.41,progressive
65,115,2.2800000000000002,64.64,6.84,31.21,0.106,0.219,0.483,0.86,22.81,non_progressive
69,318,6.34,14.25,1.7,6.48,0.119,0.263,0.455,0.19,23.82,non_progressive
85,38,0.74,107.08,18.24,72.66,0.17,0.251,0.679,1.21,17.57,non_progressive
