track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1944,658,13.14,9.73,0.1,2.71,0.01,0.037,0.278,0.15,22.91,non_progressive
1945,646,12.9,15.7,0.25,4.99,0.016,0.049,0.318,0.24,19.84,non_progressive
1946,674,13.46,7.97,0.04,2.23,0.005,0.017,0.28,0.12,23.48,non_progressive
1947,71,1.4000000000000001,37.2,1.85,29.72,0.05,0.062,0.799,0.33,12.86,non_progressive
1948,68,1.34,49.63,32.81,37.37,0.661,0.878,0.753,0.5,17.91,progressive
1950,674,13.46,8.8,0.05,2.71,0.006,0.02,0.308,0.13,23.03,non_progressive
1951,104,2.06,5.8,0.16,2.92,0.027,0.054,0.504,0.07,23.3,non_progressive
1952,640,12.780000000000001,6.51,0.03,1.89,0.004,0.015,0.291,0.09,25.27,non_progressive
1953,673,13.44,8.23,0.16,2.73,0.019,0.057,0.332,0.12,24.03,non_progressive
1963,300,5.98,5.0,0.04,1.66,0.008,0.025,0.331,0.07,23.41,immotile
1995,33,0.64,63.23,2.11,23.6,0.033,0.089,0.373,0.85,25.0,non_progressive
2017,16,0.3,42.81,17.71,30.98,0.414,0.572,0.724,0.37,10.0,progressive
2023,185,3.68,18.23,4.01,15.18,0.22,0.264,0.833,0.17,21.74,non_progressive
2071,179,3.56,6.6,0.44,2.74,0.067,0.16,0.416,0.09,26.4,non_progressive
2100,334,6.66,9.21,0.74,6.76,0.08,0.11,0.734,0.09,21.62,non_progressive
2205,152,3.02,8.9,0.11,2.62,0.012,0.042,0.295,0.13,23.51,non_progressive
2345,41,0.8,8.95,0.33,2.91,0.037,0.113,0.326,0.13,15.0,non_progressive
2554,17,0.32,8.73,0.66,2.99,0.075,0.219,0.343,0.12,28.12,non_progressive
2555,17,0.32,9.16,0.73,3.36,0.08,0.219,0.366,0.13,21.88,non_progressive
