track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
392,28,0.54,146.61,112.93,123.67,0.77,0.913,0.844,2.93,14.81,progressive
485,29,0.56,51.03,4.7,17.57,0.092,0.267,0.344,0.68,19.64,non_progressive
561,20,0.38,10.02,2.82,4.97,0.282,0.568,0.497,0.13,21.05,non_progressive
597,18,0.34,171.47,164.4,165.62,0.959,0.993,0.966,3.96,26.47,progressive
706,19,0.36,164.15,154.0,156.22,0.938,0.986,0.952,3.8,22.22,progressive
1089,19,0.36,179.4,168.91,172.22,0.942,0.981,0.96,4.12,25.0,progressive
1091,19,0.36,164.86,160.53,161.52,0.974,0.994,0.98,3.8,22.22,progressive
1188,19,0.36,151.1,126.43,134.45,0.837,0.94,0.89,3.39,22.22,progressive
1196,19,0.36,86.93,76.45,80.38,0.879,0.951,0.925,1.97,22.22,progressive
1737,19,0.36,86.06,76.52,79.29,0.889,0.965,0.921,1.8,13.89,progressive
1828,20,0.38,193.46,189.3,189.73,0.979,0.998,0.981,3.67,15.79,progressive
2652,18,0.34,85.94,82.2,83.3,0.957,0.987,0.969,1.96,11.76,progressive
2773,18,0.34,97.66,82.12,85.9,0.841,0.956,0.88,2.16,26.47,progressive
3919,19,0.36,24.53,2.32,8.21,0.095,0.283,0.335,0.34,19.44,non_progressive
5051,853,17.04,22.28,2.45,9.9,0.11,0.248,0.444,0.29,21.95,non_progressive
5052,904,18.06,41.94,1.35,12.88,0.032,0.105,0.307,0.62,20.04,non_progressive
5055,721,14.4,37.28,1.28,11.46,0.034,0.112,0.307,0.57,23.33,non_progressive
5056,942,18.82,15.76,0.12,4.93,0.007,0.024,0.313,0.23,24.71,non_progressive
5058,844,16.86,18.61,5.37,9.11,0.288,0.589,0.489,0.24,17.26,non_progressive
5059,836,16.7,38.86,1.39,12.79,0.036,0.109,0.329,0.57,19.94,non_progressive
5060,911,18.2,47.02,3.47,17.6,0.074,0.197,0.374,0.73,20.82,non_progressive
5063,224,4.46,54.99,21.59,44.85,0.393,0.481,0.816,0.55,18.16,non_progressive
5064,295,5.88,55.61,28.39,39.34,0.511,0.722,0.708,0.59,16.67,progressive
5065,19,0.36,15.85,0.49,3.66,0.031,0.132,0.231,0.21,25.0,non_progressive
5067,270,5.38,64.42,3.77,20.58,0.059,0.183,0.319,0.94,19.14,non_progressive
5070,525,10.48,114.56,17.93,75.26,0.157,0.238,0.657,1.3,17.27,non_progressive
5071,49,0.96,23.88,13.19,18.96,0.552,0.696,0.794,0.21,13.54,non_progressive
5072,940,18.78,17.73,0.04,5.0,0.002,0.007,0.282,0.24,24.23,non_progressive
5076,934,18.66,46.65,3.09,16.61,0.066,0.186,0.356,0.73,21.06,non_progressive
5078,719,14.36,45.13,1.43,15.75,0.032,0.091,0.349,0.67,19.92,non_progressive
5079,841,16.8,33.66,4.28,20.91,0.127,0.205,0.621,0.35,20.42,non_progressive
5080,821,16.4,22.09,0.71,6.64,0.032,0.106,0.3,0.31,23.9,non_progressive
5082,355,7.08,17.97,0.26,5.48,0.015,0.048,0.305,0.24,25.99,non_progressive
5084,225,4.48,15.59,0.12,5.7,0.007,0.021,0.366,0.21,23.66,non_progressive
5086,178,3.54,82.64,38.61,59.91,0.467,0.644,0.725,0.88,17.8,progressive
5087,76,1.5,97.4,33.84,62.47,0.347,0.542,0.641,1.29,18.0,progressive
5306,25,0.48,72.62,12.55,48.33,0.173,0.26,0.665,0.88,18.75,non_progressive
5309,19,0.36,25.08,1.05,7.03,0.042,0.149,0.28,0.33,25.0,non_progressive
5370,723,14.44,24.73,6.06,16.52,0.245,0.367,0.668,0.27,19.18,non_progressive
5374,27,0.52,13.41,2.42,4.15,0.18,0.583,0.31,0.19,19.23,non_progressive
5440,113,2.24,17.74,1.12,5.26,0.063,0.214,0.297,0.24,27.23,non_progressive
5447,82,1.62,81.85,23.6,44.06,0.288,0.536,0.538,1.03,17.9,progressive
5597,330,6.58,99.46,39.57,68.75,0.398,0.576,0.691,1.07,17.33,progressive
5604,27,0.52,60.16,11.87,33.4,0.197,0.355,0.555,0.98,23.08,non_progressive
5684,250,4.98,124.01,27.36,80.98,0.221,0.338,0.653,1.42,17.87,non_progressive
5773,33,0.64,16.23,0.56,4.33,0.035,0.13,0.267,0.23,20.31,non_progressive
5858,20,0.38,36.59,1.98,10.23,0.054,0.194,0.28,0.5,26.32,non_progressive
5936,83,1.6400000000000001,120.86,42.73,81.29,0.354,0.526,0.673,1.38,21.95,progressive
6021,21,0.4,10.9,0.98,2.62,0.09,0.373,0.24,0.15,20.0,non_progressive
6029,89,1.76,19.27,3.65,13.08,0.189,0.279,0.679,0.23,18.18,non_progressive
6091,20,0.38,12.04,0.97,4.03,0.08,0.24,0.334,0.16,21.05,non_progressive
6098,23,0.44,122.04,34.98,76.65,0.287,0.456,0.628,1.4,13.64,non_progressive
6224,23,0.44,27.01,3.08,8.47,0.114,0.364,0.314,0.37,20.45,non_progressive
6246,18,0.34,11.41,1.71,4.33,0.15,0.394,0.38,0.14,23.53,non_progressive
6250,335,6.68,88.34,22.35,63.96,0.253,0.349,0.724,0.91,15.87,non_progressive
6266,116,2.3000000000000003,35.61,4.09,14.53,0.115,0.281,0.408,0.47,25.65,non_progressive
6278,18,0.34,33.26,3.4,8.13,0.102,0.418,0.244,0.45,20.59,non_progressive
6304,75,1.48,21.14,1.35,6.93,0.064,0.195,0.328,0.31,22.3,non_progressive
6364,58,1.1400000000000001,62.21,10.9,30.78,0.175,0.354,0.495,0.94,20.18,non_progressive
6373,248,4.94,27.2,1.1,9.29,0.04,0.118,0.342,0.39,25.71,non_progressive
6408,226,4.5,127.13,40.52,85.32,0.319,0.475,0.671,1.4,22.67,non_progressive
6422,22,0.42,124.67,7.42,74.48,0.06,0.1,0.597,2.01,16.67,non_progressive
6441,60,1.18,15.87,8.08,6.39,0.509,1.265,0.402,0.26,26.27,non_progressive
6493,23,0.44,22.05,0.75,7.76,0.034,0.096,0.352,0.31,20.45,non_progressive
6535,42,0.8200000000000001,96.4,1.95,68.18,0.02,0.029,0.707,1.02,15.85,non_progressive
6668,49,0.96,11.46,0.68,4.37,0.06,0.156,0.381,0.15,23.96,non_progressive
6683,23,0.44,135.19,36.46,74.8,0.27,0.487,0.553,1.59,18.18,non_progressive
6732,71,1.4000000000000001,48.64,7.93,23.4,0.163,0.339,0.481,0.74,22.14,non_progressive
6773,493,9.84,18.8,4.25,9.69,0.226,0.438,0.516,0.26,22.05,non_progressive
6808,19,0.36,11.65,0.41,4.98,0.035,0.083,0.428,0.15,19.44,non_progressive
6897,109,2.16,13.39,0.3,5.39,0.023,0.056,0.403,0.18,22.22,non_progressive
6899,116,2.3000000000000003,20.73,0.89,5.85,0.043,0.152,0.282,0.29,22.61,non_progressive
6920,21,0.4,31.1,14.42,23.74,0.464,0.608,0.763,0.26,20.0,progressive
6931,35,0.68,35.51,5.16,12.71,0.145,0.406,0.358,0.49,17.65,non_progressive
6932,52,1.02,33.79,1.41,8.04,0.042,0.175,0.238,0.47,23.53,non_progressive
6998,33,0.64,23.6,1.87,5.71,0.079,0.327,0.242,0.28,25.0,non_progressive
7019,84,1.6600000000000001,12.25,0.82,5.23,0.067,0.157,0.427,0.16,23.49,non_progressive
7064,35,0.68,19.0,1.29,5.79,0.068,0.223,0.305,0.26,25.0,non_progressive
7076,21,0.4,5.63,0.65,1.95,0.115,0.333,0.346,0.07,17.5,non_progressive
7180,20,0.38,21.4,2.1,4.67,0.098,0.451,0.218,0.29,18.42,non_progressive
7286,40,0.78,115.41,32.62,82.66,0.283,0.395,0.716,1.23,19.23,non_progressive
7289,56,1.1,17.34,0.23,4.73,0.013,0.048,0.273,0.23,21.82,non_progressive
7290,382,7.62,31.49,10.78,21.9,0.342,0.492,0.695,0.38,17.32,non_progressive
7333,23,0.44,133.0,77.36,84.03,0.582,0.921,0.632,1.48,27.27,progressive
7394,75,1.48,28.07,12.62,20.61,0.45,0.612,0.734,0.31,16.89,progressive
7450,226,4.5,50.22,1.15,13.69,0.023,0.084,0.273,0.77,20.89,non_progressive
7454,17,0.32,14.01,2.42,4.48,0.173,0.54,0.319,0.19,18.75,non_progressive
7503,19,0.36,10.8,2.33,3.67,0.215,0.633,0.34,0.16,22.22,non_progressive
7506,147,2.92,15.95,2.41,7.92,0.151,0.304,0.497,0.22,20.21,non_progressive
7574,17,0.32,113.83,11.8,93.88,0.104,0.126,0.825,1.05,12.5,non_progressive
