track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,47,0.92,19.58,1.18,6.22,0.06,0.19,0.318,0.28,18.48,non_progressive
2,77,1.52,15.08,0.37,4.86,0.025,0.077,0.322,0.2,19.08,non_progressive
3,46,0.9,20.17,0.79,8.03,0.039,0.098,0.398,0.27,20.0,non_progressive
4,342,6.82,67.28,1.53,20.25,0.023,0.075,0.301,1.02,19.79,non_progressive
7,58,1.1400000000000001,45.17,13.77,19.87,0.305,0.693,0.44,0.7,26.32,progressive
8,60,1.18,81.59,2.6,34.15,0.032,0.076,0.419,1.17,22.03,non_progressive
9,54,1.06,9.46,0.57,3.03,0.06,0.188,0.321,0.13,16.98,non_progressive
15,46,0.9,31.66,2.67,9.57,0.084,0.279,0.302,0.47,22.22,non_progressive
38,20,0.38,30.33,9.98,13.54,0.329,0.738,0.446,0.42,23.68,progressive
44,24,0.46,29.79,11.74,18.56,0.394,0.633,0.623,0.44,23.91,progressive
51,61,1.2,93.07,3.01,39.13,0.032,0.077,0.42,1.47,20.83,non_progressive
52,34,0.66,32.33,21.84,26.96,0.675,0.81,0.834,0.43,13.64,progressive
62,19,0.36,52.26,4.18,18.19,0.08,0.23,0.348,0.72,16.67,non_progressive
80,32,0.62,51.29,6.24,22.13,0.122,0.282,0.431,0.63,14.52,non_progressive
99,424,8.46,8.53,1.61,3.26,0.188,0.493,0.381,0.11,22.22,non_progressive
100,39,0.76,8.58,2.04,3.56,0.238,0.573,0.415,0.11,23.68,non_progressive
101,39,0.76,7.28,1.41,3.0,0.193,0.47,0.412,0.09,18.42,non_progressive
102,178,3.54,40.17,9.69,28.13,0.241,0.344,0.7,0.5,16.38,non_progressive
103,467,9.32,17.83,4.15,12.02,0.233,0.345,0.674,0.19,20.49,non_progressive
104,39,0.76,37.35,17.28,28.45,0.463,0.607,0.762,0.33,14.47,progressive
105,29,0.56,10.21,0.31,4.26,0.03,0.073,0.418,0.12,23.21,non_progressive
106,158,3.14,19.58,3.83,7.61,0.195,0.503,0.389,0.26,24.52,non_progressive
107,29,0.56,7.42,2.29,3.56,0.309,0.645,0.48,0.1,19.64,non_progressive
108,186,3.7,19.39,8.32,13.47,0.429,0.617,0.695,0.19,18.11,non_progressive
109,59,1.16,27.63,16.39,21.67,0.593,0.756,0.784,0.23,16.38,progressive
110,49,0.96,11.16,2.15,4.25,0.192,0.505,0.381,0.15,19.79,non_progressive
111,29,0.56,9.33,1.26,3.46,0.136,0.365,0.371,0.13,26.79,non_progressive
112,48,0.9400000000000001,21.55,4.99,15.0,0.232,0.333,0.696,0.32,18.09,non_progressive
114,42,0.8200000000000001,72.88,14.66,28.15,0.201,0.521,0.386,1.14,20.73,progressive
115,29,0.56,9.9,4.86,4.94,0.491,0.984,0.499,0.13,26.79,non_progressive
116,40,0.78,78.08,58.95,49.76,0.755,1.185,0.637,0.74,15.38,progressive
117,38,0.74,58.32,32.36,42.7,0.555,0.758,0.732,0.59,14.86,progressive
118,69,1.36,57.19,31.93,43.4,0.558,0.736,0.759,0.85,14.71,progressive
120,167,3.3200000000000003,12.1,0.76,5.39,0.063,0.141,0.446,0.15,22.89,non_progressive
124,696,13.9,34.5,18.3,30.2,0.53,0.606,0.875,0.28,19.35,progressive
140,35,0.68,37.89,29.83,31.94,0.787,0.934,0.843,0.33,13.24,progressive
152,22,0.42,22.87,1.05,16.12,0.046,0.065,0.705,0.24,16.67,non_progressive
181,49,0.96,11.41,2.53,4.92,0.221,0.513,0.432,0.14,22.92,non_progressive
211,35,0.68,24.97,7.51,17.67,0.301,0.425,0.708,0.39,19.12,non_progressive
212,25,0.48,68.72,5.91,31.23,0.086,0.189,0.455,0.98,20.83,non_progressive
248,19,0.36,13.05,3.75,7.53,0.288,0.498,0.577,0.15,19.44,non_progressive
254,19,0.36,39.75,22.77,31.89,0.573,0.714,0.802,0.68,16.67,progressive
350,21,0.4,14.38,1.27,4.33,0.088,0.294,0.301,0.19,12.5,non_progressive
351,21,0.4,9.31,0.95,2.52,0.102,0.378,0.271,0.14,25.0,non_progressive
353,33,0.64,17.27,0.14,4.88,0.008,0.029,0.282,0.25,18.75,non_progressive
360,21,0.4,26.23,1.04,7.16,0.04,0.146,0.273,0.37,17.5,non_progressive
383,19,0.36,7.34,2.77,3.18,0.377,0.871,0.433,0.1,25.0,non_progressive
384,21,0.4,38.84,30.37,27.58,0.782,1.101,0.71,0.71,27.5,progressive
385,46,0.9,15.54,3.35,6.95,0.216,0.482,0.447,0.24,22.22,non_progressive
386,19,0.36,8.56,2.48,3.61,0.29,0.687,0.422,0.11,25.0,non_progressive
387,19,0.36,7.43,2.86,3.4,0.385,0.843,0.457,0.09,22.22,non_progressive
390,18,0.34,31.48,7.32,22.96,0.233,0.319,0.729,0.32,8.82,non_progressive
391,30,0.58,30.96,17.17,12.12,0.555,1.416,0.392,0.39,25.86,progressive
392,29,0.56,53.74,44.32,43.26,0.825,1.024,0.805,0.64,16.07,progressive
393,21,0.4,51.92,45.83,38.36,0.883,1.195,0.739,0.87,17.5,progressive
394,19,0.36,18.22,9.04,13.35,0.496,0.677,0.733,0.16,11.11,non_progressive
395,75,1.48,50.53,34.01,39.28,0.673,0.866,0.777,0.52,15.54,progressive
396,19,0.36,5.73,1.15,3.04,0.201,0.38,0.53,0.07,13.89,non_progressive
397,19,0.36,52.2,46.03,43.44,0.882,1.06,0.832,0.41,22.22,progressive
398,18,0.34,16.43,4.4,7.03,0.268,0.625,0.428,0.23,26.47,non_progressive
399,18,0.34,37.48,10.31,30.1,0.275,0.343,0.803,0.49,20.59,non_progressive
401,19,0.36,20.13,2.59,8.56,0.129,0.302,0.425,0.25,16.67,non_progressive
425,30,0.58,45.94,23.01,25.69,0.501,0.896,0.559,0.64,20.69,progressive
427,27,0.52,28.09,8.79,19.45,0.313,0.452,0.693,0.49,23.08,non_progressive
474,43,0.84,17.56,5.52,10.22,0.314,0.54,0.582,0.24,20.24,non_progressive
500,21,0.4,30.32,2.08,7.84,0.069,0.266,0.258,0.44,25.0,non_progressive
519,99,1.96,11.6,0.96,4.0,0.083,0.241,0.345,0.16,23.47,non_progressive
520,19,0.36,9.66,2.64,3.35,0.273,0.786,0.347,0.12,16.67,non_progressive
522,20,0.38,42.18,32.76,16.47,0.777,1.99,0.39,0.52,18.42,progressive
523,19,0.36,5.57,1.47,2.01,0.265,0.732,0.362,0.07,19.44,non_progressive
524,76,1.5,32.56,16.44,26.47,0.505,0.621,0.813,0.43,16.0,progressive
525,1375,27.48,21.4,2.14,7.71,0.1,0.278,0.36,0.31,22.53,non_progressive
530,99,1.96,31.19,12.89,23.28,0.413,0.554,0.746,0.26,20.41,progressive
533,19,0.36,12.94,1.26,4.03,0.097,0.312,0.311,0.18,22.22,non_progressive
536,22,0.42,59.16,36.81,41.39,0.622,0.889,0.7,1.05,14.29,progressive
543,25,0.48,54.72,27.68,42.23,0.506,0.655,0.772,1.12,25.0,progressive
