track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
2,778,15.540000000000001,17.52,6.94,15.97,0.396,0.435,0.912,0.05,3.93,non_progressive
3,778,15.540000000000001,6.8,1.18,6.05,0.174,0.195,0.89,0.03,4.25,non_progressive
4,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
5,778,15.540000000000001,0.14,0.0,0.13,0.0,0.0,0.991,0.0,0.0,immotile
6,778,15.540000000000001,0.19,0.19,0.19,1.0,1.003,0.997,0.0,0.13,immotile
7,778,15.540000000000001,34.5,7.24,29.54,0.21,0.245,0.856,0.15,8.75,non_progressive
8,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
9,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
10,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
11,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
12,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
13,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
14,778,15.540000000000001,0.09,0.09,0.09,1.0,1.001,0.999,0.0,0.0,immotile
15,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
16,778,15.540000000000001,0.68,0.64,0.68,0.943,0.944,0.998,0.0,0.64,immotile
17,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
18,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
19,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
20,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
21,778,15.540000000000001,0.65,0.64,0.65,0.978,0.979,0.999,0.0,0.84,immotile
22,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
23,778,15.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
24,692,13.82,48.2,13.89,38.61,0.288,0.36,0.801,0.28,9.41,non_progressive
25,692,13.82,2.92,1.3,2.72,0.446,0.479,0.931,0.01,1.09,immotile
26,692,13.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
27,692,13.82,35.64,5.16,31.07,0.145,0.166,0.872,0.14,8.1,non_progressive
28,692,13.82,0.11,0.11,0.11,1.0,1.001,0.999,0.0,0.43,immotile
29,263,5.24,27.19,11.56,23.69,0.425,0.488,0.872,0.1,8.02,non_progressive
30,692,13.82,0.14,0.14,0.14,1.0,1.001,0.999,0.0,3.33,immotile
31,692,13.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,immotile
32,160,3.18,53.52,25.33,46.5,0.473,0.545,0.869,0.29,12.58,progressive
34,219,4.36,63.73,43.0,55.36,0.675,0.777,0.869,0.38,15.14,progressive
37,612,12.22,29.48,15.85,24.15,0.538,0.656,0.819,0.15,8.43,progressive
38,587,11.72,3.84,1.57,3.32,0.408,0.473,0.864,0.02,3.84,immotile
39,254,5.0600000000000005,55.79,52.47,53.97,0.94,0.972,0.967,0.11,9.68,progressive
40,180,3.58,67.7,50.98,56.6,0.753,0.901,0.836,0.41,20.39,progressive
41,153,3.04,47.47,22.26,37.54,0.469,0.593,0.791,0.27,10.53,progressive
42,25,0.48,62.1,44.34,44.28,0.714,1.001,0.713,0.53,18.75,progressive
