track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
4,45,0.88,35.48,8.01,12.88,0.226,0.622,0.363,0.48,22.73,progressive
12,457,9.120000000000001,17.65,0.1,5.01,0.005,0.019,0.284,0.25,23.25,non_progressive
29,359,7.16,11.55,2.16,6.04,0.187,0.358,0.523,0.14,23.46,non_progressive
30,272,5.42,48.72,11.62,37.7,0.238,0.308,0.774,0.44,14.39,non_progressive
32,469,9.36,9.07,2.22,4.0,0.245,0.556,0.441,0.12,22.33,non_progressive
33,84,1.6600000000000001,47.82,3.86,15.25,0.081,0.253,0.319,0.66,24.7,non_progressive
34,32,0.62,13.72,2.85,8.78,0.208,0.324,0.64,0.17,24.19,non_progressive
35,326,6.5,47.6,12.4,35.86,0.261,0.346,0.753,0.49,16.0,non_progressive
36,29,0.56,15.55,2.88,5.83,0.185,0.494,0.375,0.18,21.43,non_progressive
37,318,6.34,36.12,2.71,32.19,0.075,0.084,0.891,0.29,22.08,non_progressive
40,469,9.36,8.58,1.78,3.54,0.208,0.504,0.412,0.11,23.4,non_progressive
67,209,4.16,57.45,6.38,44.3,0.111,0.144,0.771,0.57,15.14,non_progressive
82,74,1.46,151.46,91.96,104.11,0.607,0.883,0.687,1.8,21.92,progressive
96,17,0.32,10.67,2.66,4.12,0.249,0.647,0.386,0.14,15.62,non_progressive
132,16,0.3,182.9,148.21,137.03,0.81,1.082,0.749,1.64,26.67,progressive
187,17,0.32,129.87,59.25,73.2,0.456,0.809,0.564,1.48,21.88,progressive
201,64,1.26,52.94,6.67,14.46,0.126,0.461,0.273,0.77,23.81,non_progressive
202,128,2.54,13.42,0.79,5.62,0.059,0.141,0.419,0.17,20.87,non_progressive
206,903,18.04,15.42,2.46,5.65,0.159,0.435,0.366,0.21,22.28,non_progressive
215,23,0.44,17.47,3.23,5.72,0.185,0.566,0.327,0.21,25.0,non_progressive
288,55,1.08,45.99,6.91,16.58,0.15,0.417,0.361,0.69,23.15,non_progressive
290,18,0.34,35.26,5.21,9.14,0.148,0.57,0.259,0.49,23.53,progressive
326,85,1.68,47.53,28.92,33.08,0.609,0.874,0.696,0.53,16.67,progressive
370,21,0.4,22.89,18.11,15.17,0.791,1.194,0.663,0.36,20.0,non_progressive
394,43,0.84,37.36,8.44,14.58,0.226,0.579,0.39,0.53,23.81,progressive
395,94,1.86,33.26,4.67,18.04,0.141,0.259,0.542,0.54,21.51,non_progressive
453,25,0.48,150.57,75.26,96.81,0.5,0.777,0.643,1.77,16.67,progressive
468,26,0.5,26.06,12.57,16.13,0.482,0.779,0.619,0.44,22.0,progressive
473,55,1.08,30.98,6.08,25.58,0.196,0.238,0.826,0.28,18.52,non_progressive
474,26,0.5,164.27,125.23,123.69,0.762,1.012,0.753,1.78,22.0,progressive
497,88,1.74,46.5,15.46,36.57,0.333,0.423,0.787,0.41,13.79,non_progressive
514,189,3.7600000000000002,59.38,1.5,46.17,0.025,0.033,0.778,0.56,17.02,non_progressive
518,35,0.68,147.78,86.49,105.18,0.585,0.822,0.712,1.91,19.12,progressive
553,17,0.32,15.06,0.32,7.34,0.021,0.044,0.488,0.2,21.88,non_progressive
580,147,2.92,29.8,4.19,22.37,0.141,0.187,0.751,0.29,17.47,non_progressive
602,19,0.36,6.7,0.19,1.97,0.029,0.097,0.295,0.09,30.56,non_progressive
626,35,0.68,135.48,81.87,80.62,0.604,1.016,0.595,1.67,19.12,progressive
645,29,0.56,42.54,30.98,34.34,0.728,0.902,0.807,0.39,12.5,progressive
647,49,0.96,9.99,2.09,3.87,0.21,0.54,0.388,0.13,25.0,non_progressive
648,19,0.36,13.46,6.0,9.35,0.446,0.642,0.694,0.21,22.22,non_progressive
659,106,2.1,38.03,29.89,33.94,0.786,0.881,0.892,0.31,20.0,progressive
674,22,0.42,33.15,19.66,23.89,0.593,0.823,0.721,0.63,21.43,progressive
675,19,0.36,13.44,4.36,5.42,0.324,0.804,0.403,0.19,19.44,non_progressive
716,28,0.54,61.63,44.44,49.27,0.721,0.902,0.799,0.7,14.81,progressive
718,19,0.36,47.84,42.79,39.6,0.894,1.081,0.828,0.38,25.0,progressive
763,1011,20.2,12.95,0.03,3.52,0.003,0.01,0.272,0.18,24.21,non_progressive
