track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,1470,29.38,16.54,0.11,6.29,0.007,0.018,0.38,0.26,20.18,non_progressive
3,899,17.96,15.11,0.02,5.21,0.002,0.005,0.345,0.21,23.39,non_progressive
4,1469,29.36,11.22,0.03,3.61,0.003,0.009,0.322,0.16,22.65,non_progressive
5,1470,29.38,21.17,0.63,6.94,0.03,0.09,0.328,0.3,20.01,non_progressive
6,925,18.48,9.17,1.57,3.83,0.172,0.411,0.417,0.12,22.67,non_progressive
7,1470,29.38,8.87,0.01,2.55,0.001,0.004,0.287,0.13,23.96,non_progressive
8,467,9.32,31.3,12.51,26.16,0.4,0.478,0.836,0.25,17.49,non_progressive
9,961,19.2,21.26,0.57,6.66,0.027,0.085,0.313,0.31,21.82,non_progressive
12,582,11.620000000000001,27.14,1.41,9.92,0.052,0.142,0.365,0.37,22.46,non_progressive
13,1304,26.060000000000002,13.29,0.1,4.25,0.008,0.024,0.32,0.19,23.41,non_progressive
14,413,8.24,32.85,9.79,21.54,0.298,0.455,0.656,0.32,20.15,non_progressive
16,522,10.42,16.59,1.63,6.5,0.098,0.251,0.392,0.22,22.46,non_progressive
21,1469,29.36,17.3,0.11,5.24,0.006,0.021,0.303,0.26,22.1,non_progressive
23,808,16.14,9.02,1.36,3.61,0.15,0.376,0.4,0.12,23.05,non_progressive
24,170,3.38,30.72,12.5,23.09,0.407,0.541,0.752,0.25,22.19,progressive
27,1232,24.62,9.4,0.02,3.05,0.002,0.005,0.324,0.13,23.84,non_progressive
28,936,18.7,13.46,0.69,4.59,0.051,0.15,0.341,0.19,21.44,non_progressive
31,1420,28.38,11.88,0.07,3.77,0.006,0.018,0.317,0.16,23.68,non_progressive
37,935,18.68,17.7,0.86,6.11,0.048,0.14,0.345,0.24,21.47,non_progressive
42,1445,28.88,8.67,0.06,2.77,0.007,0.022,0.319,0.12,23.61,non_progressive
47,1233,24.64,11.26,0.04,3.55,0.003,0.01,0.315,0.16,23.42,non_progressive
81,382,7.62,7.75,0.52,3.42,0.067,0.153,0.442,0.1,25.85,non_progressive
82,469,9.36,4.41,0.42,2.0,0.094,0.208,0.454,0.06,22.54,immotile
83,469,9.36,4.99,2.15,2.95,0.431,0.73,0.591,0.06,21.47,immotile
84,446,8.9,4.45,0.73,1.95,0.164,0.374,0.439,0.06,23.26,immotile
85,469,9.36,5.41,1.85,2.91,0.341,0.635,0.537,0.07,22.86,non_progressive
86,137,2.72,15.45,6.31,11.6,0.408,0.543,0.751,0.17,18.75,non_progressive
87,469,9.36,6.91,0.12,2.71,0.017,0.044,0.392,0.09,22.86,non_progressive
88,469,9.36,5.6,1.46,2.94,0.261,0.497,0.525,0.07,24.15,non_progressive
89,469,9.36,4.05,0.4,1.9,0.099,0.21,0.47,0.05,23.29,immotile
90,469,9.36,3.86,0.41,1.69,0.105,0.24,0.437,0.05,23.29,immotile
91,188,3.74,5.5,1.46,2.99,0.265,0.488,0.543,0.07,24.6,non_progressive
92,469,9.36,4.69,0.27,2.13,0.057,0.126,0.455,0.06,21.37,immotile
93,465,9.28,20.22,6.0,16.08,0.297,0.373,0.795,0.18,17.67,non_progressive
94,297,5.92,8.64,3.5,4.78,0.405,0.732,0.553,0.11,24.16,non_progressive
