track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
62,19,0.36,10.8,0.81,3.87,0.075,0.209,0.358,0.13,13.89,non_progressive
63,19,0.36,9.72,0.88,3.09,0.091,0.285,0.318,0.14,25.0,non_progressive
138,29,0.56,12.03,0.72,3.74,0.06,0.192,0.311,0.17,25.0,non_progressive
140,19,0.36,7.85,1.63,2.94,0.207,0.553,0.375,0.11,22.22,non_progressive
143,39,0.76,53.08,39.88,43.97,0.751,0.907,0.828,1.0,19.74,progressive
168,19,0.36,19.48,9.24,15.5,0.474,0.596,0.796,0.14,13.89,non_progressive
169,19,0.36,51.1,44.04,41.41,0.862,1.064,0.81,0.36,22.22,progressive
171,19,0.36,36.44,27.2,26.79,0.747,1.015,0.735,0.33,22.22,progressive
173,19,0.36,33.11,15.35,25.47,0.463,0.602,0.769,0.27,11.11,progressive
174,17,0.32,51.97,36.06,36.17,0.694,0.997,0.696,0.61,15.62,progressive
238,19,0.36,14.99,0.92,4.79,0.062,0.193,0.319,0.2,19.44,non_progressive
242,19,0.36,22.57,8.51,15.49,0.377,0.549,0.687,0.2,13.89,non_progressive
244,19,0.36,40.18,33.34,31.76,0.83,1.05,0.791,0.35,22.22,progressive
247,19,0.36,43.83,21.73,31.76,0.496,0.684,0.725,0.42,11.11,progressive
467,18,0.34,49.7,32.12,34.72,0.646,0.925,0.699,0.52,17.65,progressive
469,19,0.36,21.49,9.13,12.94,0.425,0.705,0.602,0.24,19.44,non_progressive
470,18,0.34,32.0,14.26,23.91,0.445,0.596,0.747,0.37,11.76,progressive
471,19,0.36,52.2,41.62,38.38,0.797,1.084,0.735,0.51,25.0,progressive
475,19,0.36,10.37,3.11,4.97,0.3,0.626,0.479,0.14,19.44,non_progressive
591,19,0.36,15.76,1.4,4.72,0.089,0.296,0.3,0.23,30.56,non_progressive
599,19,0.36,11.91,1.43,3.94,0.12,0.364,0.331,0.16,22.22,non_progressive
604,19,0.36,5.62,1.06,1.9,0.188,0.555,0.338,0.07,25.0,non_progressive
635,19,0.36,18.49,11.79,13.11,0.638,0.9,0.709,0.19,11.11,non_progressive
641,19,0.36,8.83,2.37,4.08,0.269,0.581,0.462,0.12,16.67,non_progressive
712,19,0.36,95.7,72.54,88.95,0.758,0.815,0.93,1.98,25.0,progressive
744,19,0.36,7.02,0.73,2.4,0.103,0.302,0.342,0.08,19.44,non_progressive
745,19,0.36,185.76,181.2,182.96,0.975,0.99,0.985,4.42,27.78,progressive
776,19,0.36,116.35,110.84,112.64,0.953,0.984,0.968,2.68,16.67,progressive
817,19,0.36,23.75,14.96,14.36,0.63,1.042,0.605,0.25,22.22,non_progressive
833,21,0.4,53.02,1.12,12.33,0.021,0.091,0.233,0.82,20.0,non_progressive
841,29,0.56,130.87,117.17,121.75,0.895,0.962,0.93,2.75,19.64,progressive
843,19,0.36,72.29,66.52,69.83,0.92,0.953,0.966,1.59,11.11,progressive
881,28,0.54,19.28,8.11,12.23,0.421,0.663,0.635,0.23,16.67,non_progressive
888,19,0.36,10.34,0.27,2.35,0.026,0.114,0.227,0.15,22.22,non_progressive
916,19,0.36,152.97,147.59,149.36,0.965,0.988,0.976,3.62,16.67,progressive
1019,19,0.36,187.31,178.8,180.98,0.955,0.988,0.966,4.42,22.22,progressive
1022,18,0.34,83.57,51.25,67.51,0.613,0.759,0.808,1.68,14.71,progressive
