track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,182,3.62,39.82,2.0,11.73,0.05,0.17,0.294,0.58,24.31,non_progressive
2,182,3.62,41.67,1.72,11.78,0.041,0.146,0.283,0.61,20.99,non_progressive
3,192,3.8200000000000003,56.76,15.0,29.06,0.264,0.516,0.512,0.95,19.37,progressive
4,182,3.62,73.7,4.28,23.72,0.058,0.181,0.322,1.08,20.44,non_progressive
5,79,1.56,61.54,8.02,24.68,0.13,0.325,0.401,0.96,17.95,non_progressive
7,164,3.2600000000000002,16.44,4.9,8.03,0.298,0.611,0.488,0.24,24.85,non_progressive
10,165,3.2800000000000002,19.61,2.98,10.75,0.152,0.278,0.548,0.27,21.04,non_progressive
12,180,3.58,62.83,27.78,21.96,0.442,1.265,0.349,0.8,25.42,progressive
13,21,0.4,17.59,6.34,5.58,0.36,1.137,0.317,0.24,32.5,non_progressive
16,188,3.74,63.13,1.89,26.08,0.03,0.072,0.413,0.96,21.39,non_progressive
19,30,0.58,89.21,34.53,66.34,0.387,0.521,0.744,1.75,20.69,progressive
22,182,3.62,25.39,0.85,7.07,0.034,0.121,0.279,0.37,25.97,non_progressive
26,182,3.62,15.33,0.34,4.59,0.022,0.075,0.299,0.21,24.86,non_progressive
28,177,3.52,43.55,2.83,15.19,0.065,0.186,0.349,0.63,22.16,non_progressive
33,166,3.3000000000000003,11.89,0.87,5.59,0.073,0.156,0.471,0.16,23.33,non_progressive
34,19,0.36,43.1,12.45,16.27,0.289,0.765,0.378,0.61,33.33,progressive
35,19,0.36,80.88,13.66,27.82,0.169,0.491,0.344,1.09,22.22,non_progressive
39,20,0.38,36.17,11.02,11.3,0.305,0.975,0.312,0.55,26.32,progressive
41,19,0.36,38.81,9.72,10.04,0.25,0.969,0.259,0.63,22.22,progressive
42,175,3.48,34.74,2.56,11.83,0.074,0.217,0.341,0.51,21.84,non_progressive
44,19,0.36,49.08,13.07,14.0,0.266,0.934,0.285,0.74,27.78,progressive
46,19,0.36,31.97,10.13,9.65,0.317,1.05,0.302,0.48,22.22,progressive
52,18,0.34,28.54,3.45,7.43,0.121,0.465,0.261,0.41,20.59,non_progressive
