track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,755,15.08,9.08,0.03,3.03,0.003,0.01,0.334,0.13,20.82,non_progressive
4,755,15.08,18.35,0.03,6.23,0.002,0.005,0.34,0.27,19.96,non_progressive
5,755,15.08,15.34,0.05,5.31,0.003,0.009,0.346,0.23,20.29,non_progressive
6,755,15.08,6.0,0.02,2.16,0.004,0.011,0.36,0.08,22.02,non_progressive
110,249,4.96,53.07,19.58,46.02,0.369,0.425,0.867,0.39,10.28,non_progressive
202,43,0.84,85.86,63.76,66.23,0.743,0.963,0.771,0.8,17.86,progressive
213,607,12.120000000000001,17.67,1.32,13.77,0.075,0.096,0.779,0.16,19.39,non_progressive
214,62,1.22,56.05,34.63,39.38,0.618,0.879,0.703,0.64,22.13,progressive
240,22,0.42,55.39,2.9,22.79,0.052,0.127,0.411,0.7,19.05,non_progressive
421,66,1.3,61.07,23.18,51.42,0.38,0.451,0.842,0.49,11.54,non_progressive
