track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
2,778,15.540000000000001,6.89,0.01,2.39,0.001,0.004,0.347,0.09,23.36,non_progressive
4,778,15.540000000000001,5.73,0.01,2.0,0.002,0.005,0.35,0.08,24.07,non_progressive
5,598,11.94,21.65,1.48,12.48,0.068,0.118,0.577,0.26,20.35,non_progressive
6,124,2.46,67.09,18.69,52.02,0.279,0.359,0.775,0.62,12.6,non_progressive
7,766,15.3,7.02,0.03,2.43,0.004,0.012,0.346,0.1,23.33,non_progressive
8,778,15.540000000000001,4.23,0.01,1.56,0.002,0.004,0.368,0.06,23.17,immotile
9,231,4.6000000000000005,7.59,0.16,2.44,0.022,0.068,0.322,0.11,23.26,non_progressive
10,31,0.6,28.31,3.64,13.82,0.129,0.263,0.488,0.34,20.0,non_progressive
11,778,15.540000000000001,5.32,0.02,1.9,0.004,0.01,0.357,0.07,23.1,non_progressive
12,778,15.540000000000001,6.15,0.0,2.11,0.0,0.001,0.343,0.09,22.84,non_progressive
13,778,15.540000000000001,6.84,0.02,2.43,0.003,0.01,0.355,0.1,21.36,non_progressive
15,778,15.540000000000001,6.45,0.0,2.57,0.001,0.002,0.398,0.09,21.56,non_progressive
16,778,15.540000000000001,6.07,0.03,2.16,0.005,0.014,0.355,0.08,22.33,non_progressive
18,760,15.18,7.33,0.02,2.84,0.003,0.007,0.388,0.1,22.07,non_progressive
25,26,0.5,41.07,19.61,34.69,0.477,0.565,0.845,0.26,10.0,progressive
26,469,9.36,3.16,0.09,1.72,0.029,0.053,0.543,0.04,23.61,immotile
27,469,9.36,3.81,0.1,1.7,0.026,0.057,0.447,0.05,23.61,immotile
28,469,9.36,3.85,0.09,2.07,0.024,0.044,0.538,0.05,21.26,immotile
29,469,9.36,4.4,0.05,2.04,0.012,0.027,0.464,0.06,22.76,immotile
30,469,9.36,16.01,1.76,12.31,0.11,0.143,0.769,0.16,18.91,non_progressive
31,469,9.36,40.57,3.35,37.14,0.082,0.09,0.915,0.24,15.17,non_progressive
32,469,9.36,2.76,0.04,1.33,0.016,0.032,0.481,0.04,23.29,immotile
33,823,16.44,10.54,1.1,5.67,0.104,0.194,0.538,0.13,20.62,non_progressive
58,143,2.84,71.42,28.01,58.47,0.392,0.479,0.819,0.62,15.49,non_progressive
121,292,5.82,65.4,11.49,49.53,0.176,0.232,0.757,0.65,11.68,non_progressive
170,27,0.52,70.21,65.37,63.57,0.931,1.028,0.905,0.7,23.08,progressive
195,68,1.34,71.16,50.19,55.02,0.705,0.912,0.773,0.69,15.67,progressive
234,32,0.62,79.9,61.92,61.32,0.775,1.01,0.768,0.77,17.74,progressive
248,73,1.44,73.16,45.34,58.95,0.62,0.769,0.806,0.66,15.97,progressive
303,318,6.34,27.53,3.49,18.48,0.127,0.189,0.671,0.31,17.98,non_progressive
304,630,12.58,39.45,8.66,34.92,0.22,0.248,0.885,0.28,16.3,non_progressive
351,513,10.24,18.13,0.41,7.53,0.023,0.055,0.415,0.25,21.09,non_progressive
352,606,12.1,40.75,15.97,31.47,0.392,0.508,0.772,0.4,12.64,progressive
368,584,11.66,11.23,1.57,7.29,0.14,0.216,0.649,0.13,19.04,non_progressive
434,72,1.42,56.44,5.89,37.17,0.104,0.158,0.659,0.64,18.31,non_progressive
440,456,9.1,33.49,7.65,26.59,0.228,0.288,0.794,0.31,15.6,non_progressive
491,252,5.0200000000000005,62.34,52.53,54.6,0.843,0.962,0.876,0.46,25.3,progressive
537,84,1.6600000000000001,75.31,55.27,59.28,0.734,0.932,0.787,0.74,18.67,progressive
589,41,0.8,77.46,58.83,58.34,0.759,1.008,0.753,0.78,17.5,progressive
611,27,0.52,3.49,0.77,1.65,0.22,0.463,0.474,0.05,19.23,immotile
625,221,4.4,3.5,0.09,1.66,0.025,0.052,0.476,0.05,23.86,immotile
626,221,4.4,10.87,1.05,7.59,0.096,0.138,0.698,0.12,21.59,non_progressive
627,30,0.58,62.58,26.16,45.35,0.418,0.577,0.725,0.66,12.07,progressive
628,221,4.4,3.97,0.31,1.78,0.077,0.173,0.448,0.05,21.14,immotile
629,221,4.4,3.56,0.13,1.7,0.037,0.078,0.478,0.05,24.55,immotile
630,221,4.4,41.53,13.47,36.52,0.324,0.369,0.879,0.32,13.18,non_progressive
631,221,4.4,4.55,0.07,2.05,0.014,0.032,0.449,0.06,21.14,immotile
636,29,0.56,65.19,35.51,58.36,0.545,0.609,0.895,0.37,12.5,progressive
637,78,1.54,70.44,31.79,56.73,0.451,0.56,0.805,0.62,10.39,progressive
638,219,4.36,3.57,0.15,1.54,0.042,0.098,0.431,0.05,21.56,immotile
657,29,0.56,60.86,25.07,47.43,0.412,0.529,0.779,0.57,12.5,progressive
658,189,3.7600000000000002,52.2,6.96,47.16,0.133,0.148,0.903,0.33,14.63,non_progressive
679,18,0.34,50.4,28.24,38.07,0.56,0.742,0.755,0.5,14.71,progressive
689,30,0.58,73.32,28.75,57.52,0.392,0.5,0.785,0.63,8.62,progressive
691,78,1.54,65.84,20.63,50.1,0.313,0.412,0.761,0.64,11.04,non_progressive
705,30,0.58,40.56,22.22,31.8,0.548,0.699,0.784,0.38,20.69,progressive
736,51,1.0,61.59,20.64,45.48,0.335,0.454,0.738,0.6,12.0,non_progressive
