track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,1161,23.2,16.12,0.25,5.76,0.016,0.044,0.357,0.22,23.06,non_progressive
4,1161,23.2,8.62,0.1,3.26,0.012,0.031,0.378,0.12,24.09,non_progressive
5,1161,23.2,17.15,0.24,6.06,0.014,0.039,0.353,0.24,22.37,non_progressive
8,1159,23.16,19.55,0.16,6.75,0.008,0.024,0.345,0.28,22.93,non_progressive
15,914,18.26,27.31,4.25,21.17,0.156,0.201,0.775,0.24,18.02,non_progressive
20,165,3.2800000000000002,12.28,7.84,8.3,0.638,0.944,0.676,0.17,22.26,non_progressive
21,1161,23.2,10.41,0.16,3.8,0.015,0.041,0.365,0.14,23.23,non_progressive
24,1440,28.78,16.98,0.04,6.03,0.002,0.007,0.355,0.24,22.79,non_progressive
27,1161,23.2,25.39,0.51,8.65,0.02,0.059,0.341,0.37,18.41,non_progressive
28,495,9.88,10.55,0.34,3.64,0.032,0.093,0.345,0.15,22.06,non_progressive
37,1151,23.0,12.52,0.15,4.37,0.012,0.034,0.349,0.18,22.52,non_progressive
41,1123,22.44,37.13,9.59,19.51,0.258,0.492,0.525,0.49,20.5,non_progressive
49,159,3.16,59.36,7.48,46.9,0.126,0.159,0.79,0.53,18.04,non_progressive
59,44,0.86,42.18,2.03,14.82,0.048,0.137,0.351,0.56,24.42,non_progressive
60,1216,24.3,33.9,0.79,11.69,0.023,0.067,0.345,0.49,20.99,non_progressive
61,900,17.98,6.94,0.71,3.08,0.103,0.232,0.443,0.1,23.03,non_progressive
68,160,3.18,21.51,5.97,15.02,0.278,0.398,0.698,0.24,20.75,non_progressive
69,160,3.18,8.36,1.58,3.69,0.189,0.429,0.441,0.11,25.47,non_progressive
70,160,3.18,7.28,1.9,3.58,0.261,0.531,0.491,0.09,23.27,non_progressive
71,160,3.18,5.3,0.58,2.32,0.109,0.249,0.439,0.07,23.9,non_progressive
72,147,2.92,57.22,9.73,40.54,0.17,0.24,0.709,0.67,20.55,non_progressive
73,160,3.18,13.55,0.66,6.1,0.049,0.108,0.45,0.19,22.96,non_progressive
74,160,3.18,4.07,0.49,1.91,0.12,0.256,0.47,0.05,24.84,immotile
75,160,3.18,4.48,0.1,2.19,0.021,0.044,0.489,0.06,23.58,immotile
76,160,3.18,17.23,1.29,8.39,0.075,0.154,0.487,0.23,20.13,non_progressive
77,160,3.18,5.0,1.13,2.39,0.226,0.474,0.478,0.06,20.44,immotile
78,160,3.18,16.66,2.21,11.86,0.133,0.186,0.712,0.19,17.92,non_progressive
79,159,3.16,62.03,18.79,50.19,0.303,0.374,0.809,0.6,13.61,non_progressive
80,434,8.66,13.2,0.63,7.43,0.048,0.085,0.563,0.17,22.06,non_progressive
81,160,3.18,9.02,1.2,3.92,0.133,0.306,0.435,0.12,19.5,non_progressive
82,160,3.18,51.57,7.07,45.74,0.137,0.155,0.887,0.34,13.21,non_progressive
