track_id,n_frames,duration_s,VCL,VSL,VAP,LIN,STR,WOB,ALH,BCF,motility
1,451,9.0,6.77,0.05,2.28,0.008,0.024,0.336,0.09,24.56,non_progressive
2,451,9.0,6.37,0.1,2.01,0.016,0.051,0.315,0.09,24.89,non_progressive
5,216,4.3,4.31,0.16,1.99,0.038,0.083,0.462,0.06,22.56,immotile
6,216,4.3,3.54,0.06,1.49,0.016,0.038,0.421,0.05,24.88,immotile
42,252,5.0200000000000005,7.98,0.26,4.28,0.033,0.061,0.537,0.1,22.91,non_progressive
43,252,5.0200000000000005,67.68,11.81,59.6,0.174,0.198,0.881,0.61,17.33,non_progressive
44,252,5.0200000000000005,3.87,0.09,1.59,0.023,0.057,0.41,0.05,22.31,immotile
45,242,4.82,4.36,0.22,1.96,0.051,0.114,0.45,0.06,24.27,immotile
78,548,10.94,3.33,0.06,1.55,0.019,0.04,0.464,0.04,23.95,immotile
79,548,10.94,3.95,0.06,1.84,0.016,0.034,0.467,0.05,23.03,immotile
